BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
L000567,HON. LEONARD LANCE,2012,2012Q3,FRANKED MAIL,"58,700.86",574.10
L000567,HON. LEONARD LANCE,2012,2012Q3,PERSONNEL COMPENSATION,"636,819.66","209,451.68"
L000567,HON. LEONARD LANCE,2012,2012Q3,TRAVEL,"27,758.81","8,844.94"
L000567,HON. LEONARD LANCE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","89,952.48","33,365.11"
L000567,HON. LEONARD LANCE,2012,2012Q3,PRINTING AND REPRODUCTION,"50,357.43","1,128.40"
L000567,HON. LEONARD LANCE,2012,2012Q3,OTHER SERVICES,"16,814.24","6,290.14"
L000567,HON. LEONARD LANCE,2012,2012Q3,SUPPLIES AND MATERIALS,"19,308.46","11,463.94"
L000567,HON. LEONARD LANCE,2012,2012Q3,EQUIPMENT,"2,644.45",865.50
L000574,HON. JEFFREY M. LANDRY,2012,2012Q3,FRANKED MAIL,"1,645.97",713.41
L000574,HON. JEFFREY M. LANDRY,2012,2012Q3,PERSONNEL COMPENSATION,"574,461.30","185,308.37"
L000574,HON. JEFFREY M. LANDRY,2012,2012Q3,TRAVEL,"31,752.72","9,696.91"
L000574,HON. JEFFREY M. LANDRY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","41,818.42","15,941.30"
L000574,HON. JEFFREY M. LANDRY,2012,2012Q3,PRINTING AND REPRODUCTION,"127,859.18","99,677.61"
L000574,HON. JEFFREY M. LANDRY,2012,2012Q3,OTHER SERVICES,"17,846.28","6,657.89"
L000574,HON. JEFFREY M. LANDRY,2012,2012Q3,SUPPLIES AND MATERIALS,"4,318.71","2,722.65"
L000574,HON. JEFFREY M. LANDRY,2012,2012Q3,EQUIPMENT,936.00,39.05
L000559,HON. JAMES R. LANGEVIN,2012,2012Q3,FRANKED MAIL,"1,397.67",457.84
L000559,HON. JAMES R. LANGEVIN,2012,2012Q3,PERSONNEL COMPENSATION,"723,966.08","241,811.16"
L000559,HON. JAMES R. LANGEVIN,2012,2012Q3,TRAVEL,"16,410.62","5,731.18"
L000559,HON. JAMES R. LANGEVIN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","88,939.82","28,262.42"
L000559,HON. JAMES R. LANGEVIN,2012,2012Q3,PRINTING AND REPRODUCTION,"1,714.30",733.60
L000559,HON. JAMES R. LANGEVIN,2012,2012Q3,OTHER SERVICES,"18,570.50","6,163.50"
L000559,HON. JAMES R. LANGEVIN,2012,2012Q3,SUPPLIES AND MATERIALS,"9,004.08","2,714.29"
L000559,HON. JAMES R. LANGEVIN,2012,2012Q3,EQUIPMENT,"1,766.97",588.99
L000575,HON. JAMES LANKFORD,2012,2012Q3,FRANKED MAIL,409.51,42.26
L000575,HON. JAMES LANKFORD,2012,2012Q3,PERSONNEL COMPENSATION,"591,201.62","195,037.53"
L000575,HON. JAMES LANKFORD,2012,2012Q3,TRAVEL,"38,351.02","16,640.59"
L000575,HON. JAMES LANKFORD,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","70,770.53","30,180.96"
L000575,HON. JAMES LANKFORD,2012,2012Q3,PRINTING AND REPRODUCTION,"1,586.35",179.62
L000575,HON. JAMES LANKFORD,2012,2012Q3,OTHER SERVICES,"25,913.86","9,407.50"
L000575,HON. JAMES LANKFORD,2012,2012Q3,SUPPLIES AND MATERIALS,"1,972.69",440.00
L000575,HON. JAMES LANKFORD,2012,2012Q3,EQUIPMENT,"2,848.68","2,071.73"
L000560,HON. RICK LARSEN,2012,2012Q3,FRANKED MAIL,"27,226.66",958.95
L000560,HON. RICK LARSEN,2012,2012Q3,PERSONNEL COMPENSATION,"620,166.33","215,144.48"
L000560,HON. RICK LARSEN,2012,2012Q3,TRAVEL,"42,761.66","22,122.28"
L000560,HON. RICK LARSEN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","79,131.35","23,955.31"
L000560,HON. RICK LARSEN,2012,2012Q3,PRINTING AND REPRODUCTION,"21,998.54","13,846.56"
L000560,HON. RICK LARSEN,2012,2012Q3,OTHER SERVICES,"17,226.00","6,473.50"
L000560,HON. RICK LARSEN,2012,2012Q3,SUPPLIES AND MATERIALS,"7,039.10","2,135.68"
L000560,HON. RICK LARSEN,2012,2012Q3,EQUIPMENT,"1,080.00",360.00
L000557,HON. JOHN B. LARSON,2012,2012Q3,FRANKED MAIL,"10,572.48",440.60
L000557,HON. JOHN B. LARSON,2012,2012Q3,PERSONNEL COMPENSATION,"692,060.90","219,270.81"
L000557,HON. JOHN B. LARSON,2012,2012Q3,TRAVEL,"22,544.55","7,115.80"
L000557,HON. JOHN B. LARSON,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","74,685.72","34,198.99"
L000557,HON. JOHN B. LARSON,2012,2012Q3,PRINTING AND REPRODUCTION,"11,350.53","10,205.60"
L000557,HON. JOHN B. LARSON,2012,2012Q3,OTHER SERVICES,"28,986.44","10,248.40"
L000557,HON. JOHN B. LARSON,2012,2012Q3,SUPPLIES AND MATERIALS,"26,580.75","12,407.70"
L000557,HON. JOHN B. LARSON,2012,2012Q3,EQUIPMENT,"1,251.97",402.00
L000111,HON. TOM LATHAM,2012,2012Q3,FRANKED MAIL,"43,945.24","12,254.12"
L000111,HON. TOM LATHAM,2012,2012Q3,PERSONNEL COMPENSATION,"593,566.66","202,480.14"
L000111,HON. TOM LATHAM,2012,2012Q3,TRAVEL,"37,012.36","15,677.02"
L000111,HON. TOM LATHAM,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","55,167.14","19,722.56"
L000111,HON. TOM LATHAM,2012,2012Q3,PRINTING AND REPRODUCTION,"107,596.14","27,119.69"
L000111,HON. TOM LATHAM,2012,2012Q3,OTHER SERVICES,"30,542.22","10,120.74"
L000111,HON. TOM LATHAM,2012,2012Q3,SUPPLIES AND MATERIALS,"-5,278.16","-1,071.41"
L000111,HON. TOM LATHAM,2012,2012Q3,EQUIPMENT,"4,362.28","1,735.55"
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q3,FRANKED MAIL,"2,639.80",874.13
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q3,PERSONNEL COMPENSATION,"617,862.97","224,551.51"
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q3,TRAVEL,"17,685.07","4,741.19"
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","59,176.96","20,243.28"
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q3,PRINTING AND REPRODUCTION,"2,365.55",186.83
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q3,OTHER SERVICES,"31,858.66","10,191.30"
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q3,SUPPLIES AND MATERIALS,"9,383.58","3,375.68"
L000553,HON. STEVEN C. LATOURETTE,2012,2012Q3,EQUIPMENT,"1,833.00",651.00
L000566,HON. ROBERT E. LATTA,2012,2012Q3,FRANKED MAIL,"21,136.18","1,479.47"
L000566,HON. ROBERT E. LATTA,2012,2012Q3,PERSONNEL COMPENSATION,"654,726.41","219,575.01"
L000566,HON. ROBERT E. LATTA,2012,2012Q3,TRAVEL,"51,202.78","19,992.69"
L000566,HON. ROBERT E. LATTA,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","102,009.84","59,266.18"
L000566,HON. ROBERT E. LATTA,2012,2012Q3,PRINTING AND REPRODUCTION,"26,160.53","23,913.47"
L000566,HON. ROBERT E. LATTA,2012,2012Q3,OTHER SERVICES,"22,014.46","7,175.48"
L000566,HON. ROBERT E. LATTA,2012,2012Q3,SUPPLIES AND MATERIALS,"35,309.03","5,235.41"
L000566,HON. ROBERT E. LATTA,2012,2012Q3,EQUIPMENT,"4,291.47","1,430.49"
L000551,HON. BARBARA LEE,2012,2012Q3,FRANKED MAIL,"1,173.01",255.04
L000551,HON. BARBARA LEE,2012,2012Q3,PERSONNEL COMPENSATION,"722,300.44","244,847.04"
L000551,HON. BARBARA LEE,2012,2012Q3,TRAVEL,"38,208.56","16,608.12"
L000551,HON. BARBARA LEE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","122,216.34","40,589.92"
L000551,HON. BARBARA LEE,2012,2012Q3,PRINTING AND REPRODUCTION,"7,896.05","4,614.92"
L000551,HON. BARBARA LEE,2012,2012Q3,OTHER SERVICES,"28,169.90","8,277.95"
L000551,HON. BARBARA LEE,2012,2012Q3,SUPPLIES AND MATERIALS,"19,169.37","5,384.54"
L000551,HON. BARBARA LEE,2012,2012Q3,EQUIPMENT,"1,637.62",548.70
L000263,HON. SANDER M. LEVIN,2012,2012Q3,FRANKED MAIL,917.78,282.95
L000263,HON. SANDER M. LEVIN,2012,2012Q3,PERSONNEL COMPENSATION,"780,832.25","248,505.55"
L000263,HON. SANDER M. LEVIN,2012,2012Q3,TRAVEL,"21,942.11","9,518.13"
L000263,HON. SANDER M. LEVIN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","56,069.16","21,762.81"
L000263,HON. SANDER M. LEVIN,2012,2012Q3,PRINTING AND REPRODUCTION,519.87,46.36
L000263,HON. SANDER M. LEVIN,2012,2012Q3,OTHER SERVICES,"15,275.00","5,685.00"
L000263,HON. SANDER M. LEVIN,2012,2012Q3,SUPPLIES AND MATERIALS,"7,771.48","2,613.01"
L000263,HON. SANDER M. LEVIN,2012,2012Q3,EQUIPMENT,"3,135.00","1,671.00"
L000274,HON. JERRY LEWIS,2012,2012Q3,FRANKED MAIL,"1,662.91",560.91
L000274,HON. JERRY LEWIS,2012,2012Q3,PERSONNEL COMPENSATION,"752,533.57","263,936.38"
L000274,HON. JERRY LEWIS,2012,2012Q3,TRAVEL,"35,773.37","24,251.71"
L000274,HON. JERRY LEWIS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","57,405.91","21,401.00"
L000274,HON. JERRY LEWIS,2012,2012Q3,PRINTING AND REPRODUCTION,878.34,703.74
L000274,HON. JERRY LEWIS,2012,2012Q3,OTHER SERVICES,"32,068.62","11,004.80"
L000274,HON. JERRY LEWIS,2012,2012Q3,SUPPLIES AND MATERIALS,"11,962.36","4,119.79"
L000274,HON. JERRY LEWIS,2012,2012Q3,EQUIPMENT,"2,035.53",678.51
L000287,HON. JOHN LEWIS,2012,2012Q3,FRANKED MAIL,"2,199.95",474.07
L000287,HON. JOHN LEWIS,2012,2012Q3,PERSONNEL COMPENSATION,"824,858.12","249,307.03"
L000287,HON. JOHN LEWIS,2012,2012Q3,TRAVEL,"29,417.37","11,642.22"
L000287,HON. JOHN LEWIS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","104,085.99","34,755.23"
L000287,HON. JOHN LEWIS,2012,2012Q3,PRINTING AND REPRODUCTION,"45,403.01",251.20
L000287,HON. JOHN LEWIS,2012,2012Q3,OTHER SERVICES,"25,424.69","7,163.50"
L000287,HON. JOHN LEWIS,2012,2012Q3,SUPPLIES AND MATERIALS,"43,191.71","1,489.48"
L000287,HON. JOHN LEWIS,2012,2012Q3,EQUIPMENT,"6,467.71","1,552.98"
L000563,HON. DANIEL LIPINSKI,2012,2012Q3,FRANKED MAIL,"42,668.30","5,783.19"
L000563,HON. DANIEL LIPINSKI,2012,2012Q3,PERSONNEL COMPENSATION,"612,861.16","197,844.43"
L000563,HON. DANIEL LIPINSKI,2012,2012Q3,TRAVEL,"16,930.23","7,335.05"
L000563,HON. DANIEL LIPINSKI,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","89,110.31","33,882.85"
L000563,HON. DANIEL LIPINSKI,2012,2012Q3,PRINTING AND REPRODUCTION,"86,772.68","47,230.52"
L000563,HON. DANIEL LIPINSKI,2012,2012Q3,OTHER SERVICES,"17,662.40","6,828.70"
L000563,HON. DANIEL LIPINSKI,2012,2012Q3,SUPPLIES AND MATERIALS,"16,315.68","6,864.81"
L000563,HON. DANIEL LIPINSKI,2012,2012Q3,EQUIPMENT,"4,035.11","1,250.04"
L000554,HON. FRANK A. LOBIONDO,2012,2012Q3,FRANKED MAIL,"2,777.81",577.98
L000554,HON. FRANK A. LOBIONDO,2012,2012Q3,PERSONNEL COMPENSATION,"777,157.25","258,537.77"
L000554,HON. FRANK A. LOBIONDO,2012,2012Q3,TRAVEL,"15,551.96","6,429.96"
L000554,HON. FRANK A. LOBIONDO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","56,477.89","22,610.24"
L000554,HON. FRANK A. LOBIONDO,2012,2012Q3,PRINTING AND REPRODUCTION,"2,536.46",792.03
L000554,HON. FRANK A. LOBIONDO,2012,2012Q3,OTHER SERVICES,"16,436.00","6,163.50"
L000554,HON. FRANK A. LOBIONDO,2012,2012Q3,SUPPLIES AND MATERIALS,"4,475.61","1,948.58"
L000554,HON. FRANK A. LOBIONDO,2012,2012Q3,EQUIPMENT,"2,289.00",735.00
L000565,HON. DAVID LOEBSACK,2012,2012Q3,FRANKED MAIL,"18,637.13","16,698.47"
L000565,HON. DAVID LOEBSACK,2012,2012Q3,PERSONNEL COMPENSATION,"648,300.66","221,146.32"
L000565,HON. DAVID LOEBSACK,2012,2012Q3,TRAVEL,"61,073.88","22,791.17"
L000565,HON. DAVID LOEBSACK,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","72,452.34","22,211.65"
L000565,HON. DAVID LOEBSACK,2012,2012Q3,PRINTING AND REPRODUCTION,"37,128.63","36,696.92"
L000565,HON. DAVID LOEBSACK,2012,2012Q3,OTHER SERVICES,"24,880.04","11,396.50"
L000565,HON. DAVID LOEBSACK,2012,2012Q3,SUPPLIES AND MATERIALS,"5,502.54","2,481.03"
L000565,HON. DAVID LOEBSACK,2012,2012Q3,EQUIPMENT,"3,114.21",823.77
L000397,HON. ZOE LOFGREN,2012,2012Q3,FRANKED MAIL,"2,598.80",214.63
L000397,HON. ZOE LOFGREN,2012,2012Q3,PERSONNEL COMPENSATION,"783,419.76","270,113.86"
L000397,HON. ZOE LOFGREN,2012,2012Q3,TRAVEL,"21,128.90","8,541.64"
L000397,HON. ZOE LOFGREN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","56,363.03","20,347.15"
L000397,HON. ZOE LOFGREN,2012,2012Q3,PRINTING AND REPRODUCTION,"1,098.10",147.75
L000397,HON. ZOE LOFGREN,2012,2012Q3,OTHER SERVICES,"38,768.00","16,200.50"
L000397,HON. ZOE LOFGREN,2012,2012Q3,SUPPLIES AND MATERIALS,"16,165.42","2,464.06"
L000397,HON. ZOE LOFGREN,2012,2012Q3,EQUIPMENT,"4,033.22","1,533.74"
L000576,HON. BILLY LONG,2012,2012Q3,FRANKED MAIL,"28,570.28",830.42
L000576,HON. BILLY LONG,2012,2012Q3,PERSONNEL COMPENSATION,"719,020.61","270,891.66"
L000576,HON. BILLY LONG,2012,2012Q3,TRAVEL,"27,216.75","9,781.38"
L000576,HON. BILLY LONG,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","53,246.34","17,657.55"
L000576,HON. BILLY LONG,2012,2012Q3,PRINTING AND REPRODUCTION,"50,556.45",695.44
L000576,HON. BILLY LONG,2012,2012Q3,OTHER SERVICES,"19,213.50","6,948.50"
L000576,HON. BILLY LONG,2012,2012Q3,SUPPLIES AND MATERIALS,"9,862.51","2,067.84"
L000576,HON. BILLY LONG,2012,2012Q3,EQUIPMENT,"2,529.11",576.99
L000480,HON. NITA M. LOWEY,2012,2012Q3,FRANKED MAIL,"64,594.91","32,441.48"
L000480,HON. NITA M. LOWEY,2012,2012Q3,PERSONNEL COMPENSATION,"633,923.95","209,057.74"
L000480,HON. NITA M. LOWEY,2012,2012Q3,TRAVEL,"15,246.41","5,012.56"
L000480,HON. NITA M. LOWEY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","116,357.32","48,036.58"
L000480,HON. NITA M. LOWEY,2012,2012Q3,PRINTING AND REPRODUCTION,"42,408.18","20,019.88"
L000480,HON. NITA M. LOWEY,2012,2012Q3,OTHER SERVICES,"32,117.30","11,558.50"
L000480,HON. NITA M. LOWEY,2012,2012Q3,SUPPLIES AND MATERIALS,"6,079.49","2,400.13"
L000480,HON. NITA M. LOWEY,2012,2012Q3,EQUIPMENT,"8,230.97","3,368.99"
L000491,HON. FRANK D. LUCAS,2012,2012Q3,FRANKED MAIL,"12,778.25",574.76
L000491,HON. FRANK D. LUCAS,2012,2012Q3,PERSONNEL COMPENSATION,"624,052.29","208,902.78"
L000491,HON. FRANK D. LUCAS,2012,2012Q3,TRAVEL,"66,080.06","19,146.10"
L000491,HON. FRANK D. LUCAS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","71,634.09","25,600.42"
L000491,HON. FRANK D. LUCAS,2012,2012Q3,PRINTING AND REPRODUCTION,"12,296.69",322.93
L000491,HON. FRANK D. LUCAS,2012,2012Q3,OTHER SERVICES,"31,145.00","10,875.00"
L000491,HON. FRANK D. LUCAS,2012,2012Q3,SUPPLIES AND MATERIALS,"11,554.62","6,440.09"
L000491,HON. FRANK D. LUCAS,2012,2012Q3,EQUIPMENT,"1,297.89",120.00
L000569,HON. BLAINE LUETKEMEYER,2012,2012Q3,FRANKED MAIL,"22,335.48",994.81
L000569,HON. BLAINE LUETKEMEYER,2012,2012Q3,PERSONNEL COMPENSATION,"599,169.52","193,538.88"
L000569,HON. BLAINE LUETKEMEYER,2012,2012Q3,TRAVEL,"41,928.98","15,582.98"
L000569,HON. BLAINE LUETKEMEYER,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","74,361.48","24,550.35"
L000569,HON. BLAINE LUETKEMEYER,2012,2012Q3,PRINTING AND REPRODUCTION,"50,879.81","20,920.32"
L000569,HON. BLAINE LUETKEMEYER,2012,2012Q3,OTHER SERVICES,"21,916.18","10,527.35"
L000569,HON. BLAINE LUETKEMEYER,2012,2012Q3,SUPPLIES AND MATERIALS,"3,830.72",466.40
L000569,HON. BLAINE LUETKEMEYER,2012,2012Q3,EQUIPMENT,747.00,249.00
L000570,HON. BEN RAY LUJAN,2012,2012Q3,FRANKED MAIL,"20,322.68","1,086.30"
L000570,HON. BEN RAY LUJAN,2012,2012Q3,PERSONNEL COMPENSATION,"699,517.25","258,879.61"
L000570,HON. BEN RAY LUJAN,2012,2012Q3,TRAVEL,"77,717.53","31,589.96"
L000570,HON. BEN RAY LUJAN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","57,923.45","23,028.61"
L000570,HON. BEN RAY LUJAN,2012,2012Q3,PRINTING AND REPRODUCTION,"13,287.82",270.24
L000570,HON. BEN RAY LUJAN,2012,2012Q3,OTHER SERVICES,"17,958.35","6,568.50"
L000570,HON. BEN RAY LUJAN,2012,2012Q3,SUPPLIES AND MATERIALS,"4,412.56","1,666.59"
L000570,HON. BEN RAY LUJAN,2012,2012Q3,EQUIPMENT,336.00,0.00
L000571,HON. CYNTHIA M. LUMMIS,2012,2012Q3,FRANKED MAIL,"2,952.44","1,136.64"
L000571,HON. CYNTHIA M. LUMMIS,2012,2012Q3,PERSONNEL COMPENSATION,"773,376.47","263,038.35"
L000571,HON. CYNTHIA M. LUMMIS,2012,2012Q3,TRAVEL,"85,215.03","44,921.89"
L000571,HON. CYNTHIA M. LUMMIS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","48,498.53","19,509.48"
L000571,HON. CYNTHIA M. LUMMIS,2012,2012Q3,PRINTING AND REPRODUCTION,"1,105.43",565.96
L000571,HON. CYNTHIA M. LUMMIS,2012,2012Q3,OTHER SERVICES,"19,194.73","7,193.77"
L000571,HON. CYNTHIA M. LUMMIS,2012,2012Q3,SUPPLIES AND MATERIALS,"5,965.75","1,428.84"
L000571,HON. CYNTHIA M. LUMMIS,2012,2012Q3,EQUIPMENT,459.00,153.00
L000517,HON. DANIEL E. LUNGREN,2012,2012Q3,FRANKED MAIL,"52,614.32","7,212.31"
L000517,HON. DANIEL E. LUNGREN,2012,2012Q3,PERSONNEL COMPENSATION,"681,936.14","241,174.98"
L000517,HON. DANIEL E. LUNGREN,2012,2012Q3,TRAVEL,"30,735.84","9,185.79"
L000517,HON. DANIEL E. LUNGREN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","98,908.88","44,633.29"
L000517,HON. DANIEL E. LUNGREN,2012,2012Q3,PRINTING AND REPRODUCTION,"101,763.10","61,343.44"
L000517,HON. DANIEL E. LUNGREN,2012,2012Q3,OTHER SERVICES,"16,933.30","6,435.50"
L000517,HON. DANIEL E. LUNGREN,2012,2012Q3,SUPPLIES AND MATERIALS,"7,332.00","2,633.48"
L000517,HON. DANIEL E. LUNGREN,2012,2012Q3,EQUIPMENT,"1,460.95",402.99
L000562,HON. STEPHEN F. LYNCH,2012,2012Q3,FRANKED MAIL,"1,712.19",332.28
L000562,HON. STEPHEN F. LYNCH,2012,2012Q3,PERSONNEL COMPENSATION,"766,564.56","257,711.97"
L000562,HON. STEPHEN F. LYNCH,2012,2012Q3,TRAVEL,"9,716.65","4,914.63"
L000562,HON. STEPHEN F. LYNCH,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","101,517.33","39,736.26"
L000562,HON. STEPHEN F. LYNCH,2012,2012Q3,PRINTING AND REPRODUCTION,"6,275.80",333.00
L000562,HON. STEPHEN F. LYNCH,2012,2012Q3,OTHER SERVICES,"18,187.21","6,273.57"
L000562,HON. STEPHEN F. LYNCH,2012,2012Q3,SUPPLIES AND MATERIALS,"7,028.53","1,016.78"
L000562,HON. STEPHEN F. LYNCH,2012,2012Q3,EQUIPMENT,"4,155.44","1,890.24"
M001155,HON. CONNIE MACK,2012,2012Q3,FRANKED MAIL,714.70,"-17,824.31"
M001155,HON. CONNIE MACK,2012,2012Q3,PERSONNEL COMPENSATION,"633,094.06","208,070.81"
M001155,HON. CONNIE MACK,2012,2012Q3,TRAVEL,"24,957.69","6,285.22"
M001155,HON. CONNIE MACK,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","63,101.13","23,339.48"
M001155,HON. CONNIE MACK,2012,2012Q3,PRINTING AND REPRODUCTION,610.80,100.35
M001155,HON. CONNIE MACK,2012,2012Q3,OTHER SERVICES,"23,310.52","7,335.72"
M001155,HON. CONNIE MACK,2012,2012Q3,SUPPLIES AND MATERIALS,"6,595.80","1,245.06"
M001155,HON. CONNIE MACK,2012,2012Q3,EQUIPMENT,"3,934.80","1,311.60"
M000087,HON. CAROLYN B. MALONEY,2012,2012Q3,FRANKED MAIL,"4,758.92","1,663.48"
M000087,HON. CAROLYN B. MALONEY,2012,2012Q3,PERSONNEL COMPENSATION,"845,147.90","271,331.79"
M000087,HON. CAROLYN B. MALONEY,2012,2012Q3,TRAVEL,"15,058.45","5,389.10"
M000087,HON. CAROLYN B. MALONEY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","93,908.58","36,514.68"
M000087,HON. CAROLYN B. MALONEY,2012,2012Q3,PRINTING AND REPRODUCTION,"3,975.83",351.46
M000087,HON. CAROLYN B. MALONEY,2012,2012Q3,OTHER SERVICES,"36,162.50","12,095.00"
M000087,HON. CAROLYN B. MALONEY,2012,2012Q3,SUPPLIES AND MATERIALS,"19,539.17","3,378.03"
M000087,HON. CAROLYN B. MALONEY,2012,2012Q3,EQUIPMENT,"5,572.56","2,462.39"
M001138,HON. DONALD A. MANZULLO,2012,2012Q3,FRANKED MAIL,"6,458.84","1,907.94"
M001138,HON. DONALD A. MANZULLO,2012,2012Q3,PERSONNEL COMPENSATION,"728,099.00","284,340.58"
M001138,HON. DONALD A. MANZULLO,2012,2012Q3,TRAVEL,"19,724.17","6,771.34"
M001138,HON. DONALD A. MANZULLO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","56,949.49","19,087.19"
M001138,HON. DONALD A. MANZULLO,2012,2012Q3,PRINTING AND REPRODUCTION,665.73,31.90
M001138,HON. DONALD A. MANZULLO,2012,2012Q3,OTHER SERVICES,"19,494.84","7,261.44"
M001138,HON. DONALD A. MANZULLO,2012,2012Q3,SUPPLIES AND MATERIALS,"2,300.37",906.74
M001138,HON. DONALD A. MANZULLO,2012,2012Q3,EQUIPMENT,"1,620.00",540.00
M001158,HON. KENNY MARCHANT,2012,2012Q3,FRANKED MAIL,"56,701.27","1,022.39"
M001158,HON. KENNY MARCHANT,2012,2012Q3,PERSONNEL COMPENSATION,"631,523.01","209,727.06"
M001158,HON. KENNY MARCHANT,2012,2012Q3,TRAVEL,"31,834.15","12,543.01"
M001158,HON. KENNY MARCHANT,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","63,925.95","22,439.53"
M001158,HON. KENNY MARCHANT,2012,2012Q3,PRINTING AND REPRODUCTION,"36,536.26","1,578.52"
M001158,HON. KENNY MARCHANT,2012,2012Q3,OTHER SERVICES,"35,109.97","12,067.86"
M001158,HON. KENNY MARCHANT,2012,2012Q3,SUPPLIES AND MATERIALS,"16,868.68","3,022.13"
M001158,HON. KENNY MARCHANT,2012,2012Q3,EQUIPMENT,"3,997.84","1,429.84"
M001179,HON. TOM MARINO,2012,2012Q3,FRANKED MAIL,"7,584.55","1,213.72"
M001179,HON. TOM MARINO,2012,2012Q3,PERSONNEL COMPENSATION,"669,094.17","226,905.55"
M001179,HON. TOM MARINO,2012,2012Q3,TRAVEL,"29,913.01","8,695.90"
M001179,HON. TOM MARINO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","90,529.46","43,418.97"
M001179,HON. TOM MARINO,2012,2012Q3,PRINTING AND REPRODUCTION,275.05,182.75
M001179,HON. TOM MARINO,2012,2012Q3,OTHER SERVICES,"16,436.00","6,163.50"
M001179,HON. TOM MARINO,2012,2012Q3,SUPPLIES AND MATERIALS,"3,633.70",824.76
M001179,HON. TOM MARINO,2012,2012Q3,EQUIPMENT,"1,316.14",178.24
M000133,HON. EDWARD J. MARKEY,2012,2012Q3,FRANKED MAIL,632.67,235.18
M000133,HON. EDWARD J. MARKEY,2012,2012Q3,PERSONNEL COMPENSATION,"852,294.75","281,601.12"
M000133,HON. EDWARD J. MARKEY,2012,2012Q3,TRAVEL,"5,876.67","2,866.46"
M000133,HON. EDWARD J. MARKEY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","78,238.40","27,341.65"
M000133,HON. EDWARD J. MARKEY,2012,2012Q3,PRINTING AND REPRODUCTION,"1,668.87","1,089.08"
M000133,HON. EDWARD J. MARKEY,2012,2012Q3,OTHER SERVICES,"31,176.09","7,467.86"
M000133,HON. EDWARD J. MARKEY,2012,2012Q3,SUPPLIES AND MATERIALS,"11,281.71","2,095.11"
M000133,HON. EDWARD J. MARKEY,2012,2012Q3,EQUIPMENT,"1,444.50",300.00
M001142,HON. JIM MATHESON,2012,2012Q3,FRANKED MAIL,"16,939.55","15,017.51"
M001142,HON. JIM MATHESON,2012,2012Q3,PERSONNEL COMPENSATION,"657,988.27","223,472.01"
M001142,HON. JIM MATHESON,2012,2012Q3,TRAVEL,"49,931.16","15,649.49"
M001142,HON. JIM MATHESON,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","82,941.16","39,126.55"
M001142,HON. JIM MATHESON,2012,2012Q3,PRINTING AND REPRODUCTION,"11,338.53","7,714.41"
M001142,HON. JIM MATHESON,2012,2012Q3,OTHER SERVICES,"26,846.88","8,911.88"
M001142,HON. JIM MATHESON,2012,2012Q3,SUPPLIES AND MATERIALS,"4,618.35","1,254.66"
M001142,HON. JIM MATHESON,2012,2012Q3,EQUIPMENT,"2,376.98",528.00
M001163,HON. DORIS O. MATSUI,2012,2012Q3,FRANKED MAIL,"17,739.31","3,841.88"
M001163,HON. DORIS O. MATSUI,2012,2012Q3,PERSONNEL COMPENSATION,"752,679.22","293,477.70"
M001163,HON. DORIS O. MATSUI,2012,2012Q3,TRAVEL,"23,627.19","6,461.04"
