BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
H000636,HON. RUBEN HINOJOSA,2012,2012Q1,TRAVEL,"7,297.36","7,297.36"
H000636,HON. RUBEN HINOJOSA,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","16,764.80","16,764.80"
H000636,HON. RUBEN HINOJOSA,2012,2012Q1,OTHER SERVICES,"4,120.00","4,120.00"
H000636,HON. RUBEN HINOJOSA,2012,2012Q1,SUPPLIES AND MATERIALS,"3,958.42","3,958.42"
H000636,HON. RUBEN HINOJOSA,2012,2012Q1,EQUIPMENT,"1,197.27","1,197.27"
H001042,HON. MAZIE K. HIRONO,2012,2012Q1,FRANKED MAIL,"4,916.25","4,916.25"
H001042,HON. MAZIE K. HIRONO,2012,2012Q1,PERSONNEL COMPENSATION,"236,081.46","236,081.46"
H001042,HON. MAZIE K. HIRONO,2012,2012Q1,TRAVEL,"15,509.65","15,509.65"
H001042,HON. MAZIE K. HIRONO,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","32,991.26","32,991.26"
H001042,HON. MAZIE K. HIRONO,2012,2012Q1,PRINTING AND REPRODUCTION,"5,991.28","5,991.28"
H001042,HON. MAZIE K. HIRONO,2012,2012Q1,OTHER SERVICES,"6,410.48","6,410.48"
H001042,HON. MAZIE K. HIRONO,2012,2012Q1,SUPPLIES AND MATERIALS,"2,665.67","2,665.67"
H001042,HON. MAZIE K. HIRONO,2012,2012Q1,EQUIPMENT,345.00,345.00
H001062,HON. KATHLEEN C. HOCHUL,2012,2012Q1,FRANKED MAIL,"1,377.08","1,377.08"
H001062,HON. KATHLEEN C. HOCHUL,2012,2012Q1,PERSONNEL COMPENSATION,"220,910.62","220,910.62"
H001062,HON. KATHLEEN C. HOCHUL,2012,2012Q1,TRAVEL,"9,591.93","9,591.93"
H001062,HON. KATHLEEN C. HOCHUL,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","10,879.39","10,879.39"
H001062,HON. KATHLEEN C. HOCHUL,2012,2012Q1,PRINTING AND REPRODUCTION,449.24,449.24
H001062,HON. KATHLEEN C. HOCHUL,2012,2012Q1,OTHER SERVICES,"4,109.00","4,109.00"
H001062,HON. KATHLEEN C. HOCHUL,2012,2012Q1,SUPPLIES AND MATERIALS,"2,232.41","2,232.41"
H001062,HON. KATHLEEN C. HOCHUL,2012,2012Q1,EQUIPMENT,214.35,214.35
H000712,HON. TIM HOLDEN,2012,2012Q1,FRANKED MAIL,"1,576.83","1,576.83"
H000712,HON. TIM HOLDEN,2012,2012Q1,PERSONNEL COMPENSATION,"236,011.61","236,011.61"
H000712,HON. TIM HOLDEN,2012,2012Q1,TRAVEL,"1,989.03","1,989.03"
H000712,HON. TIM HOLDEN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","24,560.33","24,560.33"
H000712,HON. TIM HOLDEN,2012,2012Q1,PRINTING AND REPRODUCTION,270.20,270.20
H000712,HON. TIM HOLDEN,2012,2012Q1,OTHER SERVICES,"3,800.00","3,800.00"
H000712,HON. TIM HOLDEN,2012,2012Q1,SUPPLIES AND MATERIALS,"4,474.89","4,474.89"
H000712,HON. TIM HOLDEN,2012,2012Q1,EQUIPMENT,954.99,954.99
H001032,HON. RUSH D. HOLT,2012,2012Q1,FRANKED MAIL,"1,063.74","1,063.74"
H001032,HON. RUSH D. HOLT,2012,2012Q1,PERSONNEL COMPENSATION,"226,287.99","226,287.99"
H001032,HON. RUSH D. HOLT,2012,2012Q1,TRAVEL,"5,672.58","5,672.58"
H001032,HON. RUSH D. HOLT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","15,873.37","15,873.37"
H001032,HON. RUSH D. HOLT,2012,2012Q1,OTHER SERVICES,"4,109.00","4,109.00"
H001032,HON. RUSH D. HOLT,2012,2012Q1,SUPPLIES AND MATERIALS,"2,403.88","2,403.88"
H001032,HON. RUSH D. HOLT,2012,2012Q1,EQUIPMENT,962.52,962.52
H001034,HON. MICHAEL M. HONDA,2012,2012Q1,FRANKED MAIL,630.40,630.40
H001034,HON. MICHAEL M. HONDA,2012,2012Q1,PERSONNEL COMPENSATION,"280,321.90","280,321.90"
H001034,HON. MICHAEL M. HONDA,2012,2012Q1,TRAVEL,"5,228.63","5,228.63"
H001034,HON. MICHAEL M. HONDA,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","21,463.47","21,463.47"
H001034,HON. MICHAEL M. HONDA,2012,2012Q1,PRINTING AND REPRODUCTION,515.90,515.90
H001034,HON. MICHAEL M. HONDA,2012,2012Q1,OTHER SERVICES,"8,363.50","8,363.50"
H001034,HON. MICHAEL M. HONDA,2012,2012Q1,SUPPLIES AND MATERIALS,"4,686.20","4,686.20"
H001034,HON. MICHAEL M. HONDA,2012,2012Q1,EQUIPMENT,670.50,670.50
H000874,HON. STENY H. HOYER,2012,2012Q1,FRANKED MAIL,509.84,509.84
H000874,HON. STENY H. HOYER,2012,2012Q1,PERSONNEL COMPENSATION,"254,430.23","254,430.23"
H000874,HON. STENY H. HOYER,2012,2012Q1,TRAVEL,132.20,132.20
H000874,HON. STENY H. HOYER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","31,115.29","31,115.29"
H000874,HON. STENY H. HOYER,2012,2012Q1,PRINTING AND REPRODUCTION,8.00,8.00
H000874,HON. STENY H. HOYER,2012,2012Q1,OTHER SERVICES,"10,737.10","10,737.10"
H000874,HON. STENY H. HOYER,2012,2012Q1,SUPPLIES AND MATERIALS,"22,225.45","22,225.45"
H000874,HON. STENY H. HOYER,2012,2012Q1,EQUIPMENT,"1,263.78","1,263.78"
H001057,HON. TIM HUELSKAMP,2012,2012Q1,FRANKED MAIL,676.60,676.60
H001057,HON. TIM HUELSKAMP,2012,2012Q1,PERSONNEL COMPENSATION,"213,061.17","213,061.17"
H001057,HON. TIM HUELSKAMP,2012,2012Q1,TRAVEL,"21,130.05","21,130.05"
H001057,HON. TIM HUELSKAMP,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","24,296.22","24,296.22"
H001057,HON. TIM HUELSKAMP,2012,2012Q1,PRINTING AND REPRODUCTION,"1,121.62","1,121.62"
H001057,HON. TIM HUELSKAMP,2012,2012Q1,OTHER SERVICES,"13,848.60","13,848.60"
H001057,HON. TIM HUELSKAMP,2012,2012Q1,SUPPLIES AND MATERIALS,"15,483.64","15,483.64"
H001057,HON. TIM HUELSKAMP,2012,2012Q1,EQUIPMENT,"1,000.16","1,000.16"
H001058,HON. BILL HUIZENGA,2012,2012Q1,FRANKED MAIL,"1,769.27","1,769.27"
H001058,HON. BILL HUIZENGA,2012,2012Q1,PERSONNEL COMPENSATION,"204,501.30","204,501.30"
H001058,HON. BILL HUIZENGA,2012,2012Q1,TRAVEL,"20,942.20","20,942.20"
H001058,HON. BILL HUIZENGA,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","18,870.08","18,870.08"
H001058,HON. BILL HUIZENGA,2012,2012Q1,PRINTING AND REPRODUCTION,32.30,32.30
H001058,HON. BILL HUIZENGA,2012,2012Q1,OTHER SERVICES,"8,113.75","8,113.75"
H001058,HON. BILL HUIZENGA,2012,2012Q1,SUPPLIES AND MATERIALS,"4,859.60","4,859.60"
H001058,HON. BILL HUIZENGA,2012,2012Q1,EQUIPMENT,"1,678.59","1,678.59"
H001059,HON. RANDY HULTGREN,2012,2012Q1,FRANKED MAIL,967.91,967.91
H001059,HON. RANDY HULTGREN,2012,2012Q1,PERSONNEL COMPENSATION,"211,276.59","211,276.59"
H001059,HON. RANDY HULTGREN,2012,2012Q1,TRAVEL,"7,448.41","7,448.41"
H001059,HON. RANDY HULTGREN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","21,176.67","21,176.67"
H001059,HON. RANDY HULTGREN,2012,2012Q1,PRINTING AND REPRODUCTION,439.65,439.65
H001059,HON. RANDY HULTGREN,2012,2012Q1,OTHER SERVICES,"3,225.00","3,225.00"
H001059,HON. RANDY HULTGREN,2012,2012Q1,SUPPLIES AND MATERIALS,"1,383.08","1,383.08"
H001059,HON. RANDY HULTGREN,2012,2012Q1,EQUIPMENT,"2,461.11","2,461.11"
H001048,HON. DUNCAN HUNTER,2012,2012Q1,FRANKED MAIL,"4,479.34","4,479.34"
H001048,HON. DUNCAN HUNTER,2012,2012Q1,PERSONNEL COMPENSATION,"231,606.10","231,606.10"
H001048,HON. DUNCAN HUNTER,2012,2012Q1,TRAVEL,"10,172.72","10,172.72"
H001048,HON. DUNCAN HUNTER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","13,179.31","13,179.31"
H001048,HON. DUNCAN HUNTER,2012,2012Q1,PRINTING AND REPRODUCTION,"13,340.90","13,340.90"
H001048,HON. DUNCAN HUNTER,2012,2012Q1,OTHER SERVICES,"9,843.70","9,843.70"
H001048,HON. DUNCAN HUNTER,2012,2012Q1,SUPPLIES AND MATERIALS,"3,107.89","3,107.89"
H001048,HON. DUNCAN HUNTER,2012,2012Q1,EQUIPMENT,889.40,889.40
H001060,HON. ROBERT HURT,2012,2012Q1,FRANKED MAIL,"2,600.74","2,600.74"
H001060,HON. ROBERT HURT,2012,2012Q1,PERSONNEL COMPENSATION,"194,192.22","194,192.22"
H001060,HON. ROBERT HURT,2012,2012Q1,TRAVEL,"11,020.34","11,020.34"
H001060,HON. ROBERT HURT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","20,892.92","20,892.92"
H001060,HON. ROBERT HURT,2012,2012Q1,PRINTING AND REPRODUCTION,496.70,496.70
H001060,HON. ROBERT HURT,2012,2012Q1,OTHER SERVICES,"24,674.83","24,674.83"
H001060,HON. ROBERT HURT,2012,2012Q1,SUPPLIES AND MATERIALS,"3,093.16","3,093.16"
H001060,HON. ROBERT HURT,2012,2012Q1,EQUIPMENT,"1,743.40","1,743.40"
I000026,HON. JAY INSLEE,2012,2012Q1,FRANKED MAIL,13.64,13.64
I000026,HON. JAY INSLEE,2012,2012Q1,PERSONNEL COMPENSATION,"205,979.26","205,979.26"
I000026,HON. JAY INSLEE,2012,2012Q1,TRAVEL,"3,291.54","3,291.54"
I000026,HON. JAY INSLEE,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","10,289.34","10,289.34"
I000026,HON. JAY INSLEE,2012,2012Q1,PRINTING AND REPRODUCTION,80.00,80.00
I000026,HON. JAY INSLEE,2012,2012Q1,OTHER SERVICES,"12,133.50","12,133.50"
I000026,HON. JAY INSLEE,2012,2012Q1,SUPPLIES AND MATERIALS,"1,096.08","1,096.08"
I000026,HON. JAY INSLEE,2012,2012Q1,EQUIPMENT,492.00,492.00
I000057,HON. STEVE ISRAEL,2012,2012Q1,FRANKED MAIL,"1,088.95","1,088.95"
I000057,HON. STEVE ISRAEL,2012,2012Q1,PERSONNEL COMPENSATION,"248,713.97","248,713.97"
I000057,HON. STEVE ISRAEL,2012,2012Q1,TRAVEL,"12,903.66","12,903.66"
I000057,HON. STEVE ISRAEL,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","20,467.97","20,467.97"
I000057,HON. STEVE ISRAEL,2012,2012Q1,PRINTING AND REPRODUCTION,416.55,416.55
I000057,HON. STEVE ISRAEL,2012,2012Q1,OTHER SERVICES,"6,481.86","6,481.86"
I000057,HON. STEVE ISRAEL,2012,2012Q1,SUPPLIES AND MATERIALS,"11,969.73","11,969.73"
I000057,HON. STEVE ISRAEL,2012,2012Q1,EQUIPMENT,774.72,774.72
I000056,HON. DARRELL E. ISSA,2012,2012Q1,FRANKED MAIL,"5,468.91","5,468.91"
I000056,HON. DARRELL E. ISSA,2012,2012Q1,PERSONNEL COMPENSATION,"231,411.63","231,411.63"
I000056,HON. DARRELL E. ISSA,2012,2012Q1,TRAVEL,"8,285.12","8,285.12"
I000056,HON. DARRELL E. ISSA,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","19,017.12","19,017.12"
I000056,HON. DARRELL E. ISSA,2012,2012Q1,PRINTING AND REPRODUCTION,580.10,580.10
I000056,HON. DARRELL E. ISSA,2012,2012Q1,OTHER SERVICES,"5,499.00","5,499.00"
I000056,HON. DARRELL E. ISSA,2012,2012Q1,SUPPLIES AND MATERIALS,"2,307.86","2,307.86"
I000056,HON. DARRELL E. ISSA,2012,2012Q1,EQUIPMENT,"1,343.28","1,343.28"
J000032,HON. SHEILA JACKSON LEE,2012,2012Q1,FRANKED MAIL,646.78,646.78
J000032,HON. SHEILA JACKSON LEE,2012,2012Q1,PERSONNEL COMPENSATION,"220,192.28","220,192.28"
J000032,HON. SHEILA JACKSON LEE,2012,2012Q1,TRAVEL,"17,740.51","17,740.51"
J000032,HON. SHEILA JACKSON LEE,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","36,403.76","36,403.76"
J000032,HON. SHEILA JACKSON LEE,2012,2012Q1,PRINTING AND REPRODUCTION,"5,143.98","5,143.98"
J000032,HON. SHEILA JACKSON LEE,2012,2012Q1,OTHER SERVICES,"6,589.49","6,589.49"
J000032,HON. SHEILA JACKSON LEE,2012,2012Q1,SUPPLIES AND MATERIALS,"12,365.26","12,365.26"
J000032,HON. SHEILA JACKSON LEE,2012,2012Q1,EQUIPMENT,"2,304.96","2,304.96"
J000283,"HON. JESSE L. JACKSON, JR.",2012,2012Q1,FRANKED MAIL,240.67,240.67
J000283,"HON. JESSE L. JACKSON, JR.",2012,2012Q1,PERSONNEL COMPENSATION,"213,995.48","213,995.48"
J000283,"HON. JESSE L. JACKSON, JR.",2012,2012Q1,TRAVEL,"15,415.16","15,415.16"
J000283,"HON. JESSE L. JACKSON, JR.",2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","52,794.39","52,794.39"
J000283,"HON. JESSE L. JACKSON, JR.",2012,2012Q1,OTHER SERVICES,"20,380.56","20,380.56"
J000283,"HON. JESSE L. JACKSON, JR.",2012,2012Q1,SUPPLIES AND MATERIALS,"1,948.19","1,948.19"
J000283,"HON. JESSE L. JACKSON, JR.",2012,2012Q1,EQUIPMENT,795.24,795.24
J000290,HON. LYNN JENKINS,2012,2012Q1,FRANKED MAIL,"6,812.81","6,812.81"
J000290,HON. LYNN JENKINS,2012,2012Q1,PERSONNEL COMPENSATION,"206,641.15","206,641.15"
J000290,HON. LYNN JENKINS,2012,2012Q1,TRAVEL,"5,582.54","5,582.54"
J000290,HON. LYNN JENKINS,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","17,228.94","17,228.94"
J000290,HON. LYNN JENKINS,2012,2012Q1,PRINTING AND REPRODUCTION,191.50,191.50
J000290,HON. LYNN JENKINS,2012,2012Q1,OTHER SERVICES,"14,313.50","14,313.50"
J000290,HON. LYNN JENKINS,2012,2012Q1,SUPPLIES AND MATERIALS,"1,973.33","1,973.33"
J000290,HON. LYNN JENKINS,2012,2012Q1,EQUIPMENT,553.86,553.86
J000292,HON. BILL JOHNSON,2012,2012Q1,FRANKED MAIL,794.39,794.39
J000292,HON. BILL JOHNSON,2012,2012Q1,PERSONNEL COMPENSATION,"201,400.08","201,400.08"
J000292,HON. BILL JOHNSON,2012,2012Q1,TRAVEL,"10,316.98","10,316.98"
J000292,HON. BILL JOHNSON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","13,185.37","13,185.37"
J000292,HON. BILL JOHNSON,2012,2012Q1,PRINTING AND REPRODUCTION,242.85,242.85
J000292,HON. BILL JOHNSON,2012,2012Q1,OTHER SERVICES,"14,394.00","14,394.00"
J000292,HON. BILL JOHNSON,2012,2012Q1,SUPPLIES AND MATERIALS,"1,390.23","1,390.23"
J000292,HON. BILL JOHNSON,2012,2012Q1,EQUIPMENT,"1,293.18","1,293.18"
J000126,HON. EDDIE BERNICE JOHNSON,2012,2012Q1,FRANKED MAIL,"1,219.53","1,219.53"
J000126,HON. EDDIE BERNICE JOHNSON,2012,2012Q1,PERSONNEL COMPENSATION,"236,935.01","236,935.01"
J000126,HON. EDDIE BERNICE JOHNSON,2012,2012Q1,TRAVEL,"5,764.12","5,764.12"
J000126,HON. EDDIE BERNICE JOHNSON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","22,394.99","22,394.99"
J000126,HON. EDDIE BERNICE JOHNSON,2012,2012Q1,PRINTING AND REPRODUCTION,4.80,4.80
J000126,HON. EDDIE BERNICE JOHNSON,2012,2012Q1,OTHER SERVICES,"17,552.01","17,552.01"
J000126,HON. EDDIE BERNICE JOHNSON,2012,2012Q1,SUPPLIES AND MATERIALS,"1,051.25","1,051.25"
J000126,HON. EDDIE BERNICE JOHNSON,2012,2012Q1,EQUIPMENT,528.00,528.00
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2012,2012Q1,FRANKED MAIL,370.70,370.70
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2012,2012Q1,PERSONNEL COMPENSATION,"248,871.05","248,871.05"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2012,2012Q1,TRAVEL,"6,281.54","6,281.54"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","36,826.94","36,826.94"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2012,2012Q1,PRINTING AND REPRODUCTION,579.84,579.84
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2012,2012Q1,OTHER SERVICES,"10,452.91","10,452.91"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2012,2012Q1,SUPPLIES AND MATERIALS,"1,656.23","1,656.23"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2012,2012Q1,EQUIPMENT,"5,191.40","5,191.40"
J000174,HON. SAM JOHNSON,2012,2012Q1,FRANKED MAIL,588.72,588.72
J000174,HON. SAM JOHNSON,2012,2012Q1,PERSONNEL COMPENSATION,"239,622.29","239,622.29"
J000174,HON. SAM JOHNSON,2012,2012Q1,TRAVEL,"7,082.32","7,082.32"
J000174,HON. SAM JOHNSON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","15,172.62","15,172.62"
J000174,HON. SAM JOHNSON,2012,2012Q1,OTHER SERVICES,"5,600.79","5,600.79"
J000174,HON. SAM JOHNSON,2012,2012Q1,SUPPLIES AND MATERIALS,"1,248.50","1,248.50"
J000174,HON. SAM JOHNSON,2012,2012Q1,EQUIPMENT,264.00,264.00
J000285,HON. TIMOTHY V. JOHNSON,2012,2012Q1,FRANKED MAIL,"4,328.25","4,328.25"
J000285,HON. TIMOTHY V. JOHNSON,2012,2012Q1,PERSONNEL COMPENSATION,"216,647.10","216,647.10"
J000285,HON. TIMOTHY V. JOHNSON,2012,2012Q1,TRAVEL,"12,116.42","12,116.42"
J000285,HON. TIMOTHY V. JOHNSON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","17,781.65","17,781.65"
J000285,HON. TIMOTHY V. JOHNSON,2012,2012Q1,PRINTING AND REPRODUCTION,26.00,26.00
J000285,HON. TIMOTHY V. JOHNSON,2012,2012Q1,OTHER SERVICES,"12,373.83","12,373.83"
J000285,HON. TIMOTHY V. JOHNSON,2012,2012Q1,SUPPLIES AND MATERIALS,"2,449.46","2,449.46"
J000285,HON. TIMOTHY V. JOHNSON,2012,2012Q1,EQUIPMENT,800.00,800.00
J000255,HON. WALTER B. JONES,2012,2012Q1,FRANKED MAIL,406.98,406.98
J000255,HON. WALTER B. JONES,2012,2012Q1,PERSONNEL COMPENSATION,"243,134.04","243,134.04"
J000255,HON. WALTER B. JONES,2012,2012Q1,TRAVEL,"5,279.02","5,279.02"
J000255,HON. WALTER B. JONES,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","13,581.53","13,581.53"
J000255,HON. WALTER B. JONES,2012,2012Q1,PRINTING AND REPRODUCTION,"1,042.50","1,042.50"
J000255,HON. WALTER B. JONES,2012,2012Q1,OTHER SERVICES,"12,086.55","12,086.55"
J000255,HON. WALTER B. JONES,2012,2012Q1,SUPPLIES AND MATERIALS,"2,247.65","2,247.65"
J000255,HON. WALTER B. JONES,2012,2012Q1,EQUIPMENT,648.00,648.00
J000289,HON. JIM JORDAN,2012,2012Q1,FRANKED MAIL,805.71,805.71
J000289,HON. JIM JORDAN,2012,2012Q1,PERSONNEL COMPENSATION,"158,100.27","158,100.27"
J000289,HON. JIM JORDAN,2012,2012Q1,TRAVEL,"8,312.17","8,312.17"
J000289,HON. JIM JORDAN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","14,147.65","14,147.65"
J000289,HON. JIM JORDAN,2012,2012Q1,PRINTING AND REPRODUCTION,127.60,127.60
J000289,HON. JIM JORDAN,2012,2012Q1,OTHER SERVICES,"23,804.81","23,804.81"
J000289,HON. JIM JORDAN,2012,2012Q1,SUPPLIES AND MATERIALS,"2,908.89","2,908.89"
J000289,HON. JIM JORDAN,2012,2012Q1,EQUIPMENT,808.02,808.02
K000009,HON. MARCY KAPTUR,2012,2012Q1,FRANKED MAIL,"1,174.51","1,174.51"
K000009,HON. MARCY KAPTUR,2012,2012Q1,PERSONNEL COMPENSATION,"216,725.98","216,725.98"
K000009,HON. MARCY KAPTUR,2012,2012Q1,TRAVEL,"6,539.35","6,539.35"
K000009,HON. MARCY KAPTUR,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","21,210.38","21,210.38"
K000009,HON. MARCY KAPTUR,2012,2012Q1,PRINTING AND REPRODUCTION,"1,969.80","1,969.80"
K000009,HON. MARCY KAPTUR,2012,2012Q1,OTHER SERVICES,"5,372.03","5,372.03"
K000009,HON. MARCY KAPTUR,2012,2012Q1,SUPPLIES AND MATERIALS,"2,048.11","2,048.11"
K000009,HON. MARCY KAPTUR,2012,2012Q1,EQUIPMENT,588.58,588.58
K000375,HON. WILLIAM R. KEATING,2012,2012Q1,FRANKED MAIL,573.90,573.90
K000375,HON. WILLIAM R. KEATING,2012,2012Q1,PERSONNEL COMPENSATION,"189,727.85","189,727.85"
K000375,HON. WILLIAM R. KEATING,2012,2012Q1,TRAVEL,"6,176.20","6,176.20"
K000375,HON. WILLIAM R. KEATING,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","27,638.79","27,638.79"
K000375,HON. WILLIAM R. KEATING,2012,2012Q1,PRINTING AND REPRODUCTION,279.40,279.40
K000375,HON. WILLIAM R. KEATING,2012,2012Q1,OTHER SERVICES,"4,793.50","4,793.50"
K000375,HON. WILLIAM R. KEATING,2012,2012Q1,SUPPLIES AND MATERIALS,"1,492.73","1,492.73"
K000375,HON. WILLIAM R. KEATING,2012,2012Q1,EQUIPMENT,"5,211.70","5,211.70"
K000376,HON. MIKE KELLY,2012,2012Q1,FRANKED MAIL,"2,795.17","2,795.17"
K000376,HON. MIKE KELLY,2012,2012Q1,PERSONNEL COMPENSATION,"213,293.97","213,293.97"
K000376,HON. MIKE KELLY,2012,2012Q1,TRAVEL,"8,988.96","8,988.96"
K000376,HON. MIKE KELLY,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","13,497.03","13,497.03"
K000376,HON. MIKE KELLY,2012,2012Q1,PRINTING AND REPRODUCTION,338.84,338.84
K000376,HON. MIKE KELLY,2012,2012Q1,OTHER SERVICES,"4,234.00","4,234.00"
K000376,HON. MIKE KELLY,2012,2012Q1,SUPPLIES AND MATERIALS,"1,477.53","1,477.53"
K000376,HON. MIKE KELLY,2012,2012Q1,EQUIPMENT,"1,395.51","1,395.51"
K000172,HON. DALE E. KILDEE,2012,2012Q1,FRANKED MAIL,"1,110.91","1,110.91"
K000172,HON. DALE E. KILDEE,2012,2012Q1,PERSONNEL COMPENSATION,"273,501.90","273,501.90"
K000172,HON. DALE E. KILDEE,2012,2012Q1,TRAVEL,783.69,783.69
K000172,HON. DALE E. KILDEE,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","16,750.24","16,750.24"
K000172,HON. DALE E. KILDEE,2012,2012Q1,PRINTING AND REPRODUCTION,869.60,869.60
K000172,HON. DALE E. KILDEE,2012,2012Q1,OTHER SERVICES,"6,163.50","6,163.50"
K000172,HON. DALE E. KILDEE,2012,2012Q1,SUPPLIES AND MATERIALS,639.24,639.24
K000172,HON. DALE E. KILDEE,2012,2012Q1,EQUIPMENT,665.40,665.40
K000188,HON. RON KIND,2012,2012Q1,FRANKED MAIL,693.52,693.52
K000188,HON. RON KIND,2012,2012Q1,PERSONNEL COMPENSATION,"227,993.26","227,993.26"
K000188,HON. RON KIND,2012,2012Q1,TRAVEL,"12,287.04","12,287.04"
K000188,HON. RON KIND,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","15,622.23","15,622.23"
K000188,HON. RON KIND,2012,2012Q1,PRINTING AND REPRODUCTION,230.00,230.00
K000188,HON. RON KIND,2012,2012Q1,OTHER SERVICES,"10,360.75","10,360.75"
K000188,HON. RON KIND,2012,2012Q1,SUPPLIES AND MATERIALS,"1,592.39","1,592.39"
K000188,HON. RON KIND,2012,2012Q1,EQUIPMENT,573.24,573.24
K000210,HON. PETER T. KING,2012,2012Q1,FRANKED MAIL,"1,249.25","1,249.25"
K000210,HON. PETER T. KING,2012,2012Q1,PERSONNEL COMPENSATION,"195,314.49","195,314.49"
K000210,HON. PETER T. KING,2012,2012Q1,TRAVEL,"1,787.50","1,787.50"
K000210,HON. PETER T. KING,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","22,446.63","22,446.63"
K000210,HON. PETER T. KING,2012,2012Q1,PRINTING AND REPRODUCTION,133.90,133.90
K000210,HON. PETER T. KING,2012,2012Q1,OTHER SERVICES,"6,748.50","6,748.50"
K000210,HON. PETER T. KING,2012,2012Q1,SUPPLIES AND MATERIALS,"4,953.78","4,953.78"
K000210,HON. PETER T. KING,2012,2012Q1,EQUIPMENT,"1,318.44","1,318.44"
K000362,HON. STEVE KING,2012,2012Q1,FRANKED MAIL,"4,456.33","4,456.33"
K000362,HON. STEVE KING,2012,2012Q1,PERSONNEL COMPENSATION,"196,544.93","196,544.93"
K000362,HON. STEVE KING,2012,2012Q1,TRAVEL,"15,372.47","15,372.47"
K000362,HON. STEVE KING,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","14,808.31","14,808.31"
K000362,HON. STEVE KING,2012,2012Q1,PRINTING AND REPRODUCTION,119.65,119.65
K000362,HON. STEVE KING,2012,2012Q1,OTHER SERVICES,"4,214.00","4,214.00"
K000362,HON. STEVE KING,2012,2012Q1,SUPPLIES AND MATERIALS,39.39,39.39
K000362,HON. STEVE KING,2012,2012Q1,EQUIPMENT,"1,649.25","1,649.25"
K000220,HON. JACK KINGSTON,2012,2012Q1,FRANKED MAIL,"2,441.01","2,441.01"
K000220,HON. JACK KINGSTON,2012,2012Q1,PERSONNEL COMPENSATION,"212,427.05","212,427.05"
K000220,HON. JACK KINGSTON,2012,2012Q1,TRAVEL,"11,771.68","11,771.68"
K000220,HON. JACK KINGSTON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","21,833.18","21,833.18"
K000220,HON. JACK KINGSTON,2012,2012Q1,PRINTING AND REPRODUCTION,130.80,130.80
K000220,HON. JACK KINGSTON,2012,2012Q1,OTHER SERVICES,"12,330.77","12,330.77"
K000220,HON. JACK KINGSTON,2012,2012Q1,SUPPLIES AND MATERIALS,130.88,130.88
K000220,HON. JACK KINGSTON,2012,2012Q1,EQUIPMENT,617.75,617.75
K000378,HON. ADAM KINZINGER,2012,2012Q1,FRANKED MAIL,"3,233.02","3,233.02"
K000378,HON. ADAM KINZINGER,2012,2012Q1,PERSONNEL COMPENSATION,"188,720.00","188,720.00"
K000378,HON. ADAM KINZINGER,2012,2012Q1,TRAVEL,"8,775.08","8,775.08"
K000378,HON. ADAM KINZINGER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","9,720.13","9,720.13"
K000378,HON. ADAM KINZINGER,2012,2012Q1,OTHER SERVICES,"3,780.00","3,780.00"
