BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
L000397,HON. ZOE LOFGREN,2015,2015Q2,TRAVEL,"9,514.87","5,244.03"
L000397,HON. ZOE LOFGREN,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","45,016.10","25,633.46"
L000397,HON. ZOE LOFGREN,2015,2015Q2,PRINTING AND REPRODUCTION,"2,211.68","1,543.83"
L000397,HON. ZOE LOFGREN,2015,2015Q2,OTHER SERVICES,"33,104.93","19,005.00"
L000397,HON. ZOE LOFGREN,2015,2015Q2,SUPPLIES AND MATERIALS,"4,928.49","3,225.63"
L000397,HON. ZOE LOFGREN,2015,2015Q2,EQUIPMENT,"2,499.48","1,249.74"
L000576,HON. BILLY LONG,2015,2015Q2,FRANKED MAIL,929.20,358.94
L000576,HON. BILLY LONG,2015,2015Q2,PERSONNEL COMPENSATION,"450,390.36","232,673.23"
L000576,HON. BILLY LONG,2015,2015Q2,TRAVEL,"10,539.33","6,773.45"
L000576,HON. BILLY LONG,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","32,585.52","17,446.98"
L000576,HON. BILLY LONG,2015,2015Q2,PRINTING AND REPRODUCTION,"1,150.22",504.66
L000576,HON. BILLY LONG,2015,2015Q2,OTHER SERVICES,"27,145.62","13,578.12"
L000576,HON. BILLY LONG,2015,2015Q2,SUPPLIES AND MATERIALS,"3,036.32","1,435.72"
L000576,HON. BILLY LONG,2015,2015Q2,EQUIPMENT,"1,916.98",576.99
L000583,HON. BARRY LOUDERMILK,2015,2015Q2,FRANKED MAIL,279.33,321.68
L000583,HON. BARRY LOUDERMILK,2015,2015Q2,PERSONNEL COMPENSATION,"368,555.60","200,011.15"
L000583,HON. BARRY LOUDERMILK,2015,2015Q2,TRAVEL,"25,786.62","17,309.91"
L000583,HON. BARRY LOUDERMILK,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","40,272.69","20,350.19"
L000583,HON. BARRY LOUDERMILK,2015,2015Q2,PRINTING AND REPRODUCTION,"8,158.69","2,230.22"
L000583,HON. BARRY LOUDERMILK,2015,2015Q2,OTHER SERVICES,"41,333.69","16,325.00"
L000583,HON. BARRY LOUDERMILK,2015,2015Q2,SUPPLIES AND MATERIALS,"59,423.16","12,223.53"
L000583,HON. BARRY LOUDERMILK,2015,2015Q2,EQUIPMENT,"17,777.20","5,525.05"
L000584,HON. MIA B. LOVE,2015,2015Q2,FRANKED MAIL,"41,106.57","19,194.97"
L000584,HON. MIA B. LOVE,2015,2015Q2,PERSONNEL COMPENSATION,"332,448.45","178,733.47"
L000584,HON. MIA B. LOVE,2015,2015Q2,TRAVEL,"45,884.27","27,888.01"
L000584,HON. MIA B. LOVE,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","40,459.72","21,975.87"
L000584,HON. MIA B. LOVE,2015,2015Q2,PRINTING AND REPRODUCTION,"19,322.06","18,177.10"
L000584,HON. MIA B. LOVE,2015,2015Q2,OTHER SERVICES,"13,453.84","6,868.84"
L000584,HON. MIA B. LOVE,2015,2015Q2,SUPPLIES AND MATERIALS,"12,418.00","6,741.40"
L000584,HON. MIA B. LOVE,2015,2015Q2,EQUIPMENT,"2,739.56",640.29
L000579,HON. ALAN S. LOWENTHAL,2015,2015Q2,FRANKED MAIL,"1,411.34",750.76
L000579,HON. ALAN S. LOWENTHAL,2015,2015Q2,PERSONNEL COMPENSATION,"469,882.20","232,677.28"
L000579,HON. ALAN S. LOWENTHAL,2015,2015Q2,TRAVEL,"19,415.98","16,384.15"
L000579,HON. ALAN S. LOWENTHAL,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","44,179.10","22,369.90"
L000579,HON. ALAN S. LOWENTHAL,2015,2015Q2,PRINTING AND REPRODUCTION,"4,582.96","4,111.60"
L000579,HON. ALAN S. LOWENTHAL,2015,2015Q2,OTHER SERVICES,"27,100.00","12,725.00"
L000579,HON. ALAN S. LOWENTHAL,2015,2015Q2,SUPPLIES AND MATERIALS,"13,635.86","6,775.61"
L000579,HON. ALAN S. LOWENTHAL,2015,2015Q2,EQUIPMENT,960.00,480.00
L000480,HON. NITA N. LOWEY,2015,2015Q2,FRANKED MAIL,"2,070.81","1,142.37"
L000480,HON. NITA N. LOWEY,2015,2015Q2,PERSONNEL COMPENSATION,"408,649.67","202,463.65"
L000480,HON. NITA N. LOWEY,2015,2015Q2,TRAVEL,"8,046.91","4,921.49"
L000480,HON. NITA N. LOWEY,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","66,268.20","34,729.32"
L000480,HON. NITA N. LOWEY,2015,2015Q2,PRINTING AND REPRODUCTION,"6,097.36","5,953.96"
L000480,HON. NITA N. LOWEY,2015,2015Q2,OTHER SERVICES,"23,310.00","11,655.00"
L000480,HON. NITA N. LOWEY,2015,2015Q2,SUPPLIES AND MATERIALS,"4,783.77","2,911.62"
L000480,HON. NITA N. LOWEY,2015,2015Q2,EQUIPMENT,"1,851.60",925.80
L000491,HON. FRANK D. LUCAS,2015,2015Q2,FRANKED MAIL,499.24,201.43
L000491,HON. FRANK D. LUCAS,2015,2015Q2,PERSONNEL COMPENSATION,"453,595.22","238,272.11"
L000491,HON. FRANK D. LUCAS,2015,2015Q2,TRAVEL,"52,290.45","32,593.94"
L000491,HON. FRANK D. LUCAS,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","47,593.64","26,884.96"
L000491,HON. FRANK D. LUCAS,2015,2015Q2,PRINTING AND REPRODUCTION,738.72,267.51
L000491,HON. FRANK D. LUCAS,2015,2015Q2,OTHER SERVICES,"10,678.54","5,540.00"
L000491,HON. FRANK D. LUCAS,2015,2015Q2,SUPPLIES AND MATERIALS,"5,176.25","2,087.70"
L000491,HON. FRANK D. LUCAS,2015,2015Q2,EQUIPMENT,720.00,360.00
L000569,HON. BLAINE LUETKEMEYER,2015,2015Q2,FRANKED MAIL,"2,101.64","1,187.44"
L000569,HON. BLAINE LUETKEMEYER,2015,2015Q2,PERSONNEL COMPENSATION,"425,169.48","216,291.68"
L000569,HON. BLAINE LUETKEMEYER,2015,2015Q2,TRAVEL,"17,307.14","10,785.49"
L000569,HON. BLAINE LUETKEMEYER,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","38,263.97","22,725.77"
L000569,HON. BLAINE LUETKEMEYER,2015,2015Q2,PRINTING AND REPRODUCTION,"1,614.50","1,281.87"
L000569,HON. BLAINE LUETKEMEYER,2015,2015Q2,OTHER SERVICES,"20,406.85","10,525.87"
L000569,HON. BLAINE LUETKEMEYER,2015,2015Q2,SUPPLIES AND MATERIALS,"3,356.19","2,787.82"
L000569,HON. BLAINE LUETKEMEYER,2015,2015Q2,EQUIPMENT,276.00,138.00
L000580,HON. MICHELLE LUJAN GRISHAM,2015,2015Q2,FRANKED MAIL,695.69,560.77
L000580,HON. MICHELLE LUJAN GRISHAM,2015,2015Q2,PERSONNEL COMPENSATION,"477,229.46","244,602.80"
L000580,HON. MICHELLE LUJAN GRISHAM,2015,2015Q2,TRAVEL,"24,825.69","20,682.47"
L000580,HON. MICHELLE LUJAN GRISHAM,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","36,892.63","20,749.71"
L000580,HON. MICHELLE LUJAN GRISHAM,2015,2015Q2,PRINTING AND REPRODUCTION,"2,751.68","1,228.48"
L000580,HON. MICHELLE LUJAN GRISHAM,2015,2015Q2,OTHER SERVICES,"18,132.64","7,216.64"
L000580,HON. MICHELLE LUJAN GRISHAM,2015,2015Q2,SUPPLIES AND MATERIALS,"8,163.32","4,553.11"
L000580,HON. MICHELLE LUJAN GRISHAM,2015,2015Q2,EQUIPMENT,"1,800.00",900.00
L000570,HON. BEN RAY LUJAN,2015,2015Q2,FRANKED MAIL,178.50,276.89
L000570,HON. BEN RAY LUJAN,2015,2015Q2,PERSONNEL COMPENSATION,"501,263.69","248,807.73"
L000570,HON. BEN RAY LUJAN,2015,2015Q2,TRAVEL,"31,105.97","20,272.50"
L000570,HON. BEN RAY LUJAN,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","27,821.97","18,496.16"
L000570,HON. BEN RAY LUJAN,2015,2015Q2,PRINTING AND REPRODUCTION,"3,052.04","2,827.39"
L000570,HON. BEN RAY LUJAN,2015,2015Q2,OTHER SERVICES,"23,590.50","12,215.50"
L000570,HON. BEN RAY LUJAN,2015,2015Q2,SUPPLIES AND MATERIALS,"2,195.56","1,798.19"
L000571,HON. CYNTHIA M. LUMMIS,2015,2015Q2,FRANKED MAIL,688.32,466.06
L000571,HON. CYNTHIA M. LUMMIS,2015,2015Q2,PERSONNEL COMPENSATION,"457,527.05","229,575.88"
L000571,HON. CYNTHIA M. LUMMIS,2015,2015Q2,TRAVEL,"33,611.59","22,074.15"
L000571,HON. CYNTHIA M. LUMMIS,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","27,404.87","16,576.13"
L000571,HON. CYNTHIA M. LUMMIS,2015,2015Q2,PRINTING AND REPRODUCTION,570.71,235.92
L000571,HON. CYNTHIA M. LUMMIS,2015,2015Q2,OTHER SERVICES,"26,039.59","13,199.81"
L000571,HON. CYNTHIA M. LUMMIS,2015,2015Q2,SUPPLIES AND MATERIALS,"11,363.72","2,750.67"
L000571,HON. CYNTHIA M. LUMMIS,2015,2015Q2,EQUIPMENT,122.45,44.45
L000562,HON. STEPHEN F. LYNCH,2015,2015Q2,FRANKED MAIL,894.29,544.95
L000562,HON. STEPHEN F. LYNCH,2015,2015Q2,PERSONNEL COMPENSATION,"473,643.32","238,233.59"
L000562,HON. STEPHEN F. LYNCH,2015,2015Q2,TRAVEL,"3,123.23","2,293.03"
L000562,HON. STEPHEN F. LYNCH,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","75,261.22","37,952.37"
L000562,HON. STEPHEN F. LYNCH,2015,2015Q2,PRINTING AND REPRODUCTION,"1,311.00",817.20
L000562,HON. STEPHEN F. LYNCH,2015,2015Q2,OTHER SERVICES,"21,350.00","10,385.00"
L000562,HON. STEPHEN F. LYNCH,2015,2015Q2,SUPPLIES AND MATERIALS,"5,009.87","3,511.25"
L000562,HON. STEPHEN F. LYNCH,2015,2015Q2,EQUIPMENT,"1,705.00",352.50
M001193,HON. THOMAS MACARTHUR,2015,2015Q2,FRANKED MAIL,"28,177.43","26,818.21"
M001193,HON. THOMAS MACARTHUR,2015,2015Q2,PERSONNEL COMPENSATION,"393,139.44","201,383.34"
M001193,HON. THOMAS MACARTHUR,2015,2015Q2,TRAVEL,"7,381.07","4,878.63"
M001193,HON. THOMAS MACARTHUR,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","16,492.14","6,514.65"
M001193,HON. THOMAS MACARTHUR,2015,2015Q2,PRINTING AND REPRODUCTION,"30,006.05","14,568.99"
M001193,HON. THOMAS MACARTHUR,2015,2015Q2,OTHER SERVICES,"20,095.26","10,420.26"
M001193,HON. THOMAS MACARTHUR,2015,2015Q2,SUPPLIES AND MATERIALS,"17,256.77","3,767.08"
M001193,HON. THOMAS MACARTHUR,2015,2015Q2,EQUIPMENT,"18,033.30","14,332.08"
M000087,HON. CAROLYN B. MALONEY,2015,2015Q2,FRANKED MAIL,422.91,394.65
M000087,HON. CAROLYN B. MALONEY,2015,2015Q2,PERSONNEL COMPENSATION,"527,545.44","267,171.65"
M000087,HON. CAROLYN B. MALONEY,2015,2015Q2,TRAVEL,"13,492.29","8,709.73"
M000087,HON. CAROLYN B. MALONEY,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","18,887.59","11,917.75"
M000087,HON. CAROLYN B. MALONEY,2015,2015Q2,PRINTING AND REPRODUCTION,"1,469.74",920.10
M000087,HON. CAROLYN B. MALONEY,2015,2015Q2,OTHER SERVICES,"20,473.62","11,821.06"
M000087,HON. CAROLYN B. MALONEY,2015,2015Q2,SUPPLIES AND MATERIALS,"14,568.28","6,833.72"
M000087,HON. CAROLYN B. MALONEY,2015,2015Q2,EQUIPMENT,"1,754.90","1,244.90"
M001185,HON. SEAN PATRICK MALONEY,2015,2015Q2,FRANKED MAIL,746.77,572.19
M001185,HON. SEAN PATRICK MALONEY,2015,2015Q2,PERSONNEL COMPENSATION,"459,197.17","234,414.13"
M001185,HON. SEAN PATRICK MALONEY,2015,2015Q2,TRAVEL,"13,447.73","10,719.60"
M001185,HON. SEAN PATRICK MALONEY,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","13,044.87","9,618.19"
M001185,HON. SEAN PATRICK MALONEY,2015,2015Q2,PRINTING AND REPRODUCTION,121.50,113.50
M001185,HON. SEAN PATRICK MALONEY,2015,2015Q2,OTHER SERVICES,"22,905.00","11,655.00"
M001185,HON. SEAN PATRICK MALONEY,2015,2015Q2,SUPPLIES AND MATERIALS,"6,850.41",953.44
M001158,HON. KENNY MARCHANT,2015,2015Q2,FRANKED MAIL,277.06,295.26
M001158,HON. KENNY MARCHANT,2015,2015Q2,PERSONNEL COMPENSATION,"422,723.07","214,793.31"
M001158,HON. KENNY MARCHANT,2015,2015Q2,TRAVEL,"17,769.48","10,636.80"
M001158,HON. KENNY MARCHANT,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","51,286.61","23,841.29"
M001158,HON. KENNY MARCHANT,2015,2015Q2,PRINTING AND REPRODUCTION,"2,189.67","1,014.46"
M001158,HON. KENNY MARCHANT,2015,2015Q2,OTHER SERVICES,"30,474.06","16,362.80"
M001158,HON. KENNY MARCHANT,2015,2015Q2,SUPPLIES AND MATERIALS,"12,725.63","4,243.05"
M001158,HON. KENNY MARCHANT,2015,2015Q2,EQUIPMENT,"5,130.27","1,284.00"
M001179,HON. TOM MARINO,2015,2015Q2,FRANKED MAIL,"20,450.90","3,981.67"
M001179,HON. TOM MARINO,2015,2015Q2,PERSONNEL COMPENSATION,"451,799.95","229,355.54"
M001179,HON. TOM MARINO,2015,2015Q2,TRAVEL,"17,949.16","9,476.00"
M001179,HON. TOM MARINO,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","55,205.77","45,185.64"
M001179,HON. TOM MARINO,2015,2015Q2,PRINTING AND REPRODUCTION,"2,939.43",107.65
M001179,HON. TOM MARINO,2015,2015Q2,OTHER SERVICES,"20,280.00","10,140.00"
M001179,HON. TOM MARINO,2015,2015Q2,SUPPLIES AND MATERIALS,"3,692.48","1,788.16"
M001179,HON. TOM MARINO,2015,2015Q2,EQUIPMENT,"1,531.47",456.99
M001184,HON. THOMAS MASSIE,2015,2015Q2,FRANKED MAIL,803.62,512.37
M001184,HON. THOMAS MASSIE,2015,2015Q2,PERSONNEL COMPENSATION,"482,478.27","246,445.94"
M001184,HON. THOMAS MASSIE,2015,2015Q2,TRAVEL,"26,394.50","14,588.74"
M001184,HON. THOMAS MASSIE,2015,2015Q2,TRANSPORTATION OF THINGS,11.75,11.75
M001184,HON. THOMAS MASSIE,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","23,363.94","13,345.87"
M001184,HON. THOMAS MASSIE,2015,2015Q2,PRINTING AND REPRODUCTION,459.35,279.30
M001184,HON. THOMAS MASSIE,2015,2015Q2,OTHER SERVICES,"17,564.00","11,315.00"
M001184,HON. THOMAS MASSIE,2015,2015Q2,SUPPLIES AND MATERIALS,"3,210.66","2,123.27"
M001184,HON. THOMAS MASSIE,2015,2015Q2,EQUIPMENT,"1,022.72",432.35
M001163,HON. DORIS MATSUI,2015,2015Q2,FRANKED MAIL,847.08,177.99
M001163,HON. DORIS MATSUI,2015,2015Q2,PERSONNEL COMPENSATION,"456,448.20","232,157.30"
M001163,HON. DORIS MATSUI,2015,2015Q2,TRAVEL,"17,402.65","11,036.65"
M001163,HON. DORIS MATSUI,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","61,960.21","32,187.81"
M001163,HON. DORIS MATSUI,2015,2015Q2,PRINTING AND REPRODUCTION,426.39,402.39
M001163,HON. DORIS MATSUI,2015,2015Q2,OTHER SERVICES,"26,911.53","13,080.90"
M001163,HON. DORIS MATSUI,2015,2015Q2,SUPPLIES AND MATERIALS,"3,881.01","3,534.27"
M001163,HON. DORIS MATSUI,2015,2015Q2,EQUIPMENT,"1,274.46",637.23
M001165,HON. KEVIN MCCARTHY,2015,2015Q2,FRANKED MAIL,"6,405.89","5,264.18"
M001165,HON. KEVIN MCCARTHY,2015,2015Q2,PERSONNEL COMPENSATION,"427,541.68","223,675.00"
M001165,HON. KEVIN MCCARTHY,2015,2015Q2,TRAVEL,"21,759.34","16,606.10"
M001165,HON. KEVIN MCCARTHY,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","49,187.44","26,571.02"
M001165,HON. KEVIN MCCARTHY,2015,2015Q2,PRINTING AND REPRODUCTION,"10,250.19","9,510.62"
M001165,HON. KEVIN MCCARTHY,2015,2015Q2,OTHER SERVICES,"25,127.08","13,227.08"
M001165,HON. KEVIN MCCARTHY,2015,2015Q2,SUPPLIES AND MATERIALS,"9,485.04","4,072.71"
M001165,HON. KEVIN MCCARTHY,2015,2015Q2,EQUIPMENT,"1,572.51",939.10
M001157,HON. MICHAEL T. MCCAUL,2015,2015Q2,FRANKED MAIL,"2,347.25","1,643.36"
M001157,HON. MICHAEL T. MCCAUL,2015,2015Q2,PERSONNEL COMPENSATION,"440,558.13","221,964.95"
M001157,HON. MICHAEL T. MCCAUL,2015,2015Q2,TRAVEL,"30,743.07","20,232.63"
M001157,HON. MICHAEL T. MCCAUL,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","56,946.24","30,018.11"
M001157,HON. MICHAEL T. MCCAUL,2015,2015Q2,PRINTING AND REPRODUCTION,715.29,196.66
M001157,HON. MICHAEL T. MCCAUL,2015,2015Q2,OTHER SERVICES,"21,957.00","11,247.00"
M001157,HON. MICHAEL T. MCCAUL,2015,2015Q2,SUPPLIES AND MATERIALS,"7,864.58","4,133.82"
M001157,HON. MICHAEL T. MCCAUL,2015,2015Q2,EQUIPMENT,"1,042.20",521.10
M001177,HON. TOM MCCLINTOCK,2015,2015Q2,FRANKED MAIL,"1,109.47",987.05
M001177,HON. TOM MCCLINTOCK,2015,2015Q2,PERSONNEL COMPENSATION,"532,345.24","269,308.34"
M001177,HON. TOM MCCLINTOCK,2015,2015Q2,TRAVEL,"37,440.19","20,436.09"
M001177,HON. TOM MCCLINTOCK,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","55,888.48","29,078.44"
M001177,HON. TOM MCCLINTOCK,2015,2015Q2,PRINTING AND REPRODUCTION,604.70,544.80
M001177,HON. TOM MCCLINTOCK,2015,2015Q2,OTHER SERVICES,"14,295.13","7,315.84"
M001177,HON. TOM MCCLINTOCK,2015,2015Q2,SUPPLIES AND MATERIALS,"7,951.34","4,383.05"
M001177,HON. TOM MCCLINTOCK,2015,2015Q2,EQUIPMENT,"1,163.36",592.10
M001143,HON. BETTY MCCOLLUM,2015,2015Q2,FRANKED MAIL,735.68,503.64
M001143,HON. BETTY MCCOLLUM,2015,2015Q2,PERSONNEL COMPENSATION,"408,640.21","208,032.82"
M001143,HON. BETTY MCCOLLUM,2015,2015Q2,TRAVEL,"8,954.83","5,719.73"
M001143,HON. BETTY MCCOLLUM,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","47,472.25","23,273.79"
M001143,HON. BETTY MCCOLLUM,2015,2015Q2,PRINTING AND REPRODUCTION,640.64,568.25
M001143,HON. BETTY MCCOLLUM,2015,2015Q2,OTHER SERVICES,"27,354.10","10,202.00"
M001143,HON. BETTY MCCOLLUM,2015,2015Q2,SUPPLIES AND MATERIALS,"10,927.85","6,485.81"
M001143,HON. BETTY MCCOLLUM,2015,2015Q2,EQUIPMENT,"1,995.94","1,184.56"
M000404,HON. JIM MCDERMOTT,2015,2015Q2,FRANKED MAIL,305.91,254.97
M000404,HON. JIM MCDERMOTT,2015,2015Q2,PERSONNEL COMPENSATION,"466,480.71","247,977.85"
M000404,HON. JIM MCDERMOTT,2015,2015Q2,TRAVEL,"22,149.03","11,837.97"
M000404,HON. JIM MCDERMOTT,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","50,259.26","21,938.06"
M000404,HON. JIM MCDERMOTT,2015,2015Q2,PRINTING AND REPRODUCTION,"1,457.90","1,067.00"
M000404,HON. JIM MCDERMOTT,2015,2015Q2,OTHER SERVICES,"24,873.70","12,170.77"
M000404,HON. JIM MCDERMOTT,2015,2015Q2,SUPPLIES AND MATERIALS,"8,173.89","4,851.04"
M000404,HON. JIM MCDERMOTT,2015,2015Q2,EQUIPMENT,"1,006.75",906.76
M000312,HON. JAMES P. MCGOVERN,2015,2015Q2,FRANKED MAIL,793.60,369.92
M000312,HON. JAMES P. MCGOVERN,2015,2015Q2,PERSONNEL COMPENSATION,"454,361.15","227,969.43"
M000312,HON. JAMES P. MCGOVERN,2015,2015Q2,TRAVEL,"20,631.89","13,147.97"
M000312,HON. JAMES P. MCGOVERN,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","60,697.43","29,165.04"
M000312,HON. JAMES P. MCGOVERN,2015,2015Q2,PRINTING AND REPRODUCTION,328.60,229.50
M000312,HON. JAMES P. MCGOVERN,2015,2015Q2,OTHER SERVICES,"20,400.00","10,200.00"
M000312,HON. JAMES P. MCGOVERN,2015,2015Q2,SUPPLIES AND MATERIALS,"13,145.01","5,293.19"
M000312,HON. JAMES P. MCGOVERN,2015,2015Q2,EQUIPMENT,832.64,574.50
M001156,HON. PATRICK T. MCHENRY,2015,2015Q2,FRANKED MAIL,"24,578.78","1,873.88"
M001156,HON. PATRICK T. MCHENRY,2015,2015Q2,PERSONNEL COMPENSATION,"434,362.12","222,689.43"
M001156,HON. PATRICK T. MCHENRY,2015,2015Q2,TRAVEL,"15,868.06","10,327.49"
M001156,HON. PATRICK T. MCHENRY,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","39,192.80","20,730.41"
M001156,HON. PATRICK T. MCHENRY,2015,2015Q2,PRINTING AND REPRODUCTION,604.88,450.53
M001156,HON. PATRICK T. MCHENRY,2015,2015Q2,OTHER SERVICES,"21,430.00","10,890.00"
M001156,HON. PATRICK T. MCHENRY,2015,2015Q2,SUPPLIES AND MATERIALS,"5,608.84","2,405.47"
M001156,HON. PATRICK T. MCHENRY,2015,2015Q2,EQUIPMENT,"1,997.88",998.94
M001180,HON. DAVID B. MCKINLEY,2015,2015Q2,FRANKED MAIL,"24,474.85","24,225.56"
M001180,HON. DAVID B. MCKINLEY,2015,2015Q2,PERSONNEL COMPENSATION,"365,480.58","181,347.28"
M001180,HON. DAVID B. MCKINLEY,2015,2015Q2,TRAVEL,"23,947.57","12,321.30"
M001180,HON. DAVID B. MCKINLEY,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","38,093.33","22,258.79"
M001180,HON. DAVID B. MCKINLEY,2015,2015Q2,PRINTING AND REPRODUCTION,"1,732.90","1,394.53"
M001180,HON. DAVID B. MCKINLEY,2015,2015Q2,OTHER SERVICES,"21,465.43","10,732.87"
M001180,HON. DAVID B. MCKINLEY,2015,2015Q2,SUPPLIES AND MATERIALS,"9,031.35","4,982.67"
M001180,HON. DAVID B. MCKINLEY,2015,2015Q2,EQUIPMENT,542.40,271.20
M001159,HON. CATHY MCMORRIS RODGERS,2015,2015Q2,FRANKED MAIL,"2,143.38","1,502.61"
M001159,HON. CATHY MCMORRIS RODGERS,2015,2015Q2,PERSONNEL COMPENSATION,"475,349.13","236,906.52"
M001159,HON. CATHY MCMORRIS RODGERS,2015,2015Q2,TRAVEL,"26,253.81","18,242.17"
M001159,HON. CATHY MCMORRIS RODGERS,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","43,377.64","23,953.78"
M001159,HON. CATHY MCMORRIS RODGERS,2015,2015Q2,PRINTING AND REPRODUCTION,"1,554.77",386.13
M001159,HON. CATHY MCMORRIS RODGERS,2015,2015Q2,OTHER SERVICES,"21,865.00","13,190.00"
M001159,HON. CATHY MCMORRIS RODGERS,2015,2015Q2,SUPPLIES AND MATERIALS,"4,740.74","1,355.44"
M001159,HON. CATHY MCMORRIS RODGERS,2015,2015Q2,EQUIPMENT,790.80,395.40
M001166,HON. JERRY MCNERNEY,2015,2015Q2,FRANKED MAIL,372.47,242.43
M001166,HON. JERRY MCNERNEY,2015,2015Q2,PERSONNEL COMPENSATION,"420,733.25","207,794.39"
M001166,HON. JERRY MCNERNEY,2015,2015Q2,TRAVEL,"12,731.23","7,043.64"
M001166,HON. JERRY MCNERNEY,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","51,355.37","29,606.32"
M001166,HON. JERRY MCNERNEY,2015,2015Q2,PRINTING AND REPRODUCTION,"1,848.74",798.28
M001166,HON. JERRY MCNERNEY,2015,2015Q2,OTHER SERVICES,"15,615.00","9,150.00"
M001166,HON. JERRY MCNERNEY,2015,2015Q2,SUPPLIES AND MATERIALS,"13,795.98","4,097.96"
M001166,HON. JERRY MCNERNEY,2015,2015Q2,EQUIPMENT,"2,740.20","1,587.10"
M001197,HON. MARTHA MCSALLY,2015,2015Q2,FRANKED MAIL,"1,760.43","1,396.13"
M001197,HON. MARTHA MCSALLY,2015,2015Q2,PERSONNEL COMPENSATION,"386,512.48","219,399.61"
M001197,HON. MARTHA MCSALLY,2015,2015Q2,TRAVEL,"31,348.11","22,507.88"
M001197,HON. MARTHA MCSALLY,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","29,720.85","14,338.45"
M001197,HON. MARTHA MCSALLY,2015,2015Q2,PRINTING AND REPRODUCTION,"8,791.33","3,823.49"
M001197,HON. MARTHA MCSALLY,2015,2015Q2,OTHER SERVICES,"33,768.32","17,593.32"
M001197,HON. MARTHA MCSALLY,2015,2015Q2,SUPPLIES AND MATERIALS,"7,550.89","2,811.48"
M001197,HON. MARTHA MCSALLY,2015,2015Q2,EQUIPMENT,"1,555.26",916.23
M001187,HON. MARK MEADOWS,2015,2015Q2,FRANKED MAIL,"2,165.29","1,682.75"
M001187,HON. MARK MEADOWS,2015,2015Q2,PERSONNEL COMPENSATION,"472,644.02","244,799.02"
M001187,HON. MARK MEADOWS,2015,2015Q2,TRAVEL,"26,233.86","16,794.14"
M001187,HON. MARK MEADOWS,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","19,874.01","9,448.54"
M001187,HON. MARK MEADOWS,2015,2015Q2,PRINTING AND REPRODUCTION,"5,398.18","4,044.81"
M001187,HON. MARK MEADOWS,2015,2015Q2,OTHER SERVICES,"23,303.90","9,675.00"
M001187,HON. MARK MEADOWS,2015,2015Q2,SUPPLIES AND MATERIALS,"6,768.43","4,380.76"
M001187,HON. MARK MEADOWS,2015,2015Q2,EQUIPMENT,"2,905.08","1,452.54"
M001181,HON. PATRICK MEEHAN,2015,2015Q2,FRANKED MAIL,"23,546.43","21,952.39"
M001181,HON. PATRICK MEEHAN,2015,2015Q2,PERSONNEL COMPENSATION,"381,874.60","192,944.11"
M001181,HON. PATRICK MEEHAN,2015,2015Q2,TRAVEL,"9,073.76","5,981.46"
M001181,HON. PATRICK MEEHAN,2015,2015Q2,"RENT, COMMUNICATION, UTILITIES","41,616.57","25,175.70"
M001181,HON. PATRICK MEEHAN,2015,2015Q2,PRINTING AND REPRODUCTION,"19,123.76","18,693.66"
M001181,HON. PATRICK MEEHAN,2015,2015Q2,OTHER SERVICES,"19,350.00","9,675.00"
M001181,HON. PATRICK MEEHAN,2015,2015Q2,SUPPLIES AND MATERIALS,"11,761.61","3,841.23"
M001181,HON. PATRICK MEEHAN,2015,2015Q2,EQUIPMENT,"1,564.10",888.00
M001137,HON. GREGORY W. MEEKS,2015,2015Q2,FRANKED MAIL,155.41,144.23
M001137,HON. GREGORY W. MEEKS,2015,2015Q2,PERSONNEL COMPENSATION,"453,604.67","235,588.81"
