BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
K000369,HON. LARRY KISSELL,2011,2011Q4,SUPPLIES AND MATERIALS,"11,247.01","4,945.37"
K000369,HON. LARRY KISSELL,2011,2011Q4,EQUIPMENT,"4,610.04","3,389.01"
K000363,HON. JOHN KLINE,2011,2011Q4,FRANKED MAIL,"73,889.59","37,733.63"
K000363,HON. JOHN KLINE,2011,2011Q4,PERSONNEL COMPENSATION,"924,779.93","223,980.04"
K000363,HON. JOHN KLINE,2011,2011Q4,TRAVEL,"66,893.66","10,021.25"
K000363,HON. JOHN KLINE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","92,225.04","34,300.97"
K000363,HON. JOHN KLINE,2011,2011Q4,PRINTING AND REPRODUCTION,"57,861.66","28,064.82"
K000363,HON. JOHN KLINE,2011,2011Q4,OTHER SERVICES,"62,251.04","16,226.86"
K000363,HON. JOHN KLINE,2011,2011Q4,SUPPLIES AND MATERIALS,"40,710.70","21,770.10"
K000363,HON. JOHN KLINE,2011,2011Q4,EQUIPMENT,856.80,214.20
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,FRANKED MAIL,"3,999.25",849.01
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,PERSONNEL COMPENSATION,"1,173,826.35","283,408.36"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,TRAVEL,"20,719.31","9,403.89"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","103,321.58","25,434.49"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,PRINTING AND REPRODUCTION,"2,339.42",299.49
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,OTHER SERVICES,"39,549.09","7,195.23"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,SUPPLIES AND MATERIALS,"41,365.89","12,261.38"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q4,EQUIPMENT,"3,409.80",852.45
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,FRANKED MAIL,"16,505.97","3,867.19"
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,PERSONNEL COMPENSATION,"758,731.84","226,476.06"
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,TRAVEL,"95,442.27","27,786.72"
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","78,680.11","19,059.32"
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,PRINTING AND REPRODUCTION,"15,636.90",746.78
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,OTHER SERVICES,"56,744.10","8,205.00"
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,SUPPLIES AND MATERIALS,"28,293.13","10,231.25"
L000573,HON. RAUL R. LABRADOR,2011,2011Q4,EQUIPMENT,"24,762.99","14,943.63"
L000564,HON. DOUG LAMBORN,2011,2011Q4,FRANKED MAIL,"20,081.30",496.96
L000564,HON. DOUG LAMBORN,2011,2011Q4,PERSONNEL COMPENSATION,"1,018,277.06","308,558.60"
L000564,HON. DOUG LAMBORN,2011,2011Q4,TRAVEL,"72,748.91","20,216.16"
L000564,HON. DOUG LAMBORN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","89,991.34","21,017.82"
L000564,HON. DOUG LAMBORN,2011,2011Q4,PRINTING AND REPRODUCTION,"22,551.21",174.04
L000564,HON. DOUG LAMBORN,2011,2011Q4,OTHER SERVICES,"44,925.84","11,008.50"
L000564,HON. DOUG LAMBORN,2011,2011Q4,SUPPLIES AND MATERIALS,"18,097.76","2,820.20"
L000564,HON. DOUG LAMBORN,2011,2011Q4,EQUIPMENT,"2,304.00",492.00
L000567,HON. LEONARD LANCE,2011,2011Q4,FRANKED MAIL,"13,447.95",546.67
L000567,HON. LEONARD LANCE,2011,2011Q4,PERSONNEL COMPENSATION,"848,594.36","233,867.66"
L000567,HON. LEONARD LANCE,2011,2011Q4,TRAVEL,"37,983.60","8,819.11"
L000567,HON. LEONARD LANCE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","150,266.61","42,908.36"
L000567,HON. LEONARD LANCE,2011,2011Q4,PRINTING AND REPRODUCTION,"11,958.65",953.65
L000567,HON. LEONARD LANCE,2011,2011Q4,OTHER SERVICES,"48,361.38","11,882.64"
L000567,HON. LEONARD LANCE,2011,2011Q4,SUPPLIES AND MATERIALS,"16,354.86","4,679.41"
L000567,HON. LEONARD LANCE,2011,2011Q4,EQUIPMENT,"4,069.90","1,009.77"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,FRANKED MAIL,"1,170.68",410.97
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,PERSONNEL COMPENSATION,"822,860.72","308,244.03"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,TRAVEL,"45,351.11","15,877.10"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","88,773.36","23,429.35"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,PRINTING AND REPRODUCTION,"68,267.28","31,817.14"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,OTHER SERVICES,"73,069.89","16,229.77"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,SUPPLIES AND MATERIALS,"47,271.13","25,415.36"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q4,EQUIPMENT,"14,520.50","9,137.60"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,FRANKED MAIL,"1,597.02",403.72
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,PERSONNEL COMPENSATION,"1,055,320.71","304,048.37"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,TRAVEL,"27,866.02","5,630.00"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","115,881.42","27,658.44"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,PRINTING AND REPRODUCTION,918.61,159.55
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,OTHER SERVICES,"35,804.34","7,861.44"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,SUPPLIES AND MATERIALS,"21,237.27","8,399.64"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q4,EQUIPMENT,"4,211.10","1,912.88"
L000575,HON. JAMES LANKFORD,2011,2011Q4,FRANKED MAIL,"1,588.73",443.58
L000575,HON. JAMES LANKFORD,2011,2011Q4,PERSONNEL COMPENSATION,"849,547.46","299,702.94"
L000575,HON. JAMES LANKFORD,2011,2011Q4,TRAVEL,"67,277.49","17,920.97"
L000575,HON. JAMES LANKFORD,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","108,379.31","31,211.02"
L000575,HON. JAMES LANKFORD,2011,2011Q4,PRINTING AND REPRODUCTION,"5,686.55","1,237.19"
L000575,HON. JAMES LANKFORD,2011,2011Q4,OTHER SERVICES,"52,055.00","12,708.50"
L000575,HON. JAMES LANKFORD,2011,2011Q4,SUPPLIES AND MATERIALS,"33,892.15","6,348.82"
L000575,HON. JAMES LANKFORD,2011,2011Q4,EQUIPMENT,"11,898.54","1,580.32"
L000560,HON. RICK LARSEN,2011,2011Q4,FRANKED MAIL,"13,965.51",978.48
L000560,HON. RICK LARSEN,2011,2011Q4,PERSONNEL COMPENSATION,"858,794.65","214,027.80"
L000560,HON. RICK LARSEN,2011,2011Q4,TRAVEL,"61,979.36","15,758.75"
L000560,HON. RICK LARSEN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","95,989.44","25,836.45"
L000560,HON. RICK LARSEN,2011,2011Q4,PRINTING AND REPRODUCTION,"9,382.00",815.96
L000560,HON. RICK LARSEN,2011,2011Q4,OTHER SERVICES,"50,073.44","10,923.39"
L000560,HON. RICK LARSEN,2011,2011Q4,SUPPLIES AND MATERIALS,"15,072.38","2,553.76"
L000560,HON. RICK LARSEN,2011,2011Q4,EQUIPMENT,"1,510.86",360.00
L000557,HON. JOHN B. LARSON,2011,2011Q4,FRANKED MAIL,"6,183.79","3,212.70"
L000557,HON. JOHN B. LARSON,2011,2011Q4,PERSONNEL COMPENSATION,"1,036,386.02","281,844.24"
L000557,HON. JOHN B. LARSON,2011,2011Q4,TRAVEL,"46,328.14","10,654.81"
L000557,HON. JOHN B. LARSON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","100,854.96","25,872.28"
L000557,HON. JOHN B. LARSON,2011,2011Q4,PRINTING AND REPRODUCTION,"3,953.72",815.00
L000557,HON. JOHN B. LARSON,2011,2011Q4,OTHER SERVICES,"51,470.91","15,433.65"
L000557,HON. JOHN B. LARSON,2011,2011Q4,SUPPLIES AND MATERIALS,"36,437.80","12,785.23"
L000557,HON. JOHN B. LARSON,2011,2011Q4,EQUIPMENT,"4,431.99","2,157.24"
L000111,HON. TOM LATHAM,2011,2011Q4,FRANKED MAIL,"39,588.57","19,770.84"
L000111,HON. TOM LATHAM,2011,2011Q4,PERSONNEL COMPENSATION,"806,176.71","195,667.81"
L000111,HON. TOM LATHAM,2011,2011Q4,TRAVEL,"57,189.64","17,325.48"
L000111,HON. TOM LATHAM,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","84,027.01","19,082.50"
L000111,HON. TOM LATHAM,2011,2011Q4,PRINTING AND REPRODUCTION,"12,937.22","10,182.00"
L000111,HON. TOM LATHAM,2011,2011Q4,OTHER SERVICES,"45,280.93","11,172.82"
L000111,HON. TOM LATHAM,2011,2011Q4,SUPPLIES AND MATERIALS,"1,936.17","1,893.19"
L000111,HON. TOM LATHAM,2011,2011Q4,EQUIPMENT,"6,006.09","1,914.53"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,FRANKED MAIL,"4,351.55","1,177.61"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,PERSONNEL COMPENSATION,"860,497.07","271,501.67"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,TRAVEL,"25,516.05","7,212.72"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","80,528.77","21,182.15"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,PRINTING AND REPRODUCTION,"9,329.37","2,271.02"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,OTHER SERVICES,"55,760.69","18,549.69"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,SUPPLIES AND MATERIALS,"14,615.20","5,701.68"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q4,EQUIPMENT,"3,472.00",579.00
L000566,HON. ROBERT E. LATTA,2011,2011Q4,FRANKED MAIL,"73,255.74","24,769.22"
L000566,HON. ROBERT E. LATTA,2011,2011Q4,PERSONNEL COMPENSATION,"890,868.02","215,593.21"
L000566,HON. ROBERT E. LATTA,2011,2011Q4,TRAVEL,"83,630.41","21,284.49"
L000566,HON. ROBERT E. LATTA,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","143,213.03","35,401.83"
L000566,HON. ROBERT E. LATTA,2011,2011Q4,PRINTING AND REPRODUCTION,"31,290.72","22,573.18"
L000566,HON. ROBERT E. LATTA,2011,2011Q4,OTHER SERVICES,"31,494.31","7,046.41"
L000566,HON. ROBERT E. LATTA,2011,2011Q4,SUPPLIES AND MATERIALS,"60,676.37","9,827.32"
L000566,HON. ROBERT E. LATTA,2011,2011Q4,EQUIPMENT,"16,995.31","4,232.40"
L000551,HON. BARBARA LEE,2011,2011Q4,FRANKED MAIL,"3,591.58",411.90
L000551,HON. BARBARA LEE,2011,2011Q4,PERSONNEL COMPENSATION,"1,063,251.53","286,464.48"
L000551,HON. BARBARA LEE,2011,2011Q4,TRAVEL,"50,788.60","16,204.72"
L000551,HON. BARBARA LEE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","171,122.73","42,994.75"
L000551,HON. BARBARA LEE,2011,2011Q4,PRINTING AND REPRODUCTION,"5,333.16","2,086.92"
L000551,HON. BARBARA LEE,2011,2011Q4,OTHER SERVICES,"46,998.05","11,206.34"
L000551,HON. BARBARA LEE,2011,2011Q4,SUPPLIES AND MATERIALS,"42,080.72","15,867.58"
L000551,HON. BARBARA LEE,2011,2011Q4,EQUIPMENT,"7,991.70","6,076.68"
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,FRANKED MAIL,"28,987.21",0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,PERSONNEL COMPENSATION,"261,086.19",-572.22
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,TRAVEL,"5,465.06",0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","36,067.55",19.69
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,PRINTING AND REPRODUCTION,649.93,0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,OTHER SERVICES,"44,231.95","9,601.80"
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,SUPPLIES AND MATERIALS,"4,131.32",0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q4,EQUIPMENT,"21,855.14","13,144.04"
L000263,HON. SANDER M. LEVIN,2011,2011Q4,FRANKED MAIL,"3,267.13","1,144.58"
L000263,HON. SANDER M. LEVIN,2011,2011Q4,PERSONNEL COMPENSATION,"1,151,345.14","308,690.29"
L000263,HON. SANDER M. LEVIN,2011,2011Q4,TRAVEL,"35,713.26","12,935.93"
L000263,HON. SANDER M. LEVIN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","83,742.39","20,242.43"
L000263,HON. SANDER M. LEVIN,2011,2011Q4,PRINTING AND REPRODUCTION,"1,651.07",250.21
L000263,HON. SANDER M. LEVIN,2011,2011Q4,OTHER SERVICES,"31,884.90","12,445.00"
L000263,HON. SANDER M. LEVIN,2011,2011Q4,SUPPLIES AND MATERIALS,"19,433.42","5,281.72"
L000263,HON. SANDER M. LEVIN,2011,2011Q4,EQUIPMENT,"5,634.22","2,987.22"
L000274,HON. JERRY LEWIS,2011,2011Q4,FRANKED MAIL,"1,879.00",723.44
L000274,HON. JERRY LEWIS,2011,2011Q4,PERSONNEL COMPENSATION,"1,158,315.67","389,898.73"
L000274,HON. JERRY LEWIS,2011,2011Q4,TRAVEL,"26,593.56","4,274.17"
L000274,HON. JERRY LEWIS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","79,011.62","24,692.72"
L000274,HON. JERRY LEWIS,2011,2011Q4,PRINTING AND REPRODUCTION,528.99,39.60
L000274,HON. JERRY LEWIS,2011,2011Q4,OTHER SERVICES,"45,819.78","10,833.30"
L000274,HON. JERRY LEWIS,2011,2011Q4,SUPPLIES AND MATERIALS,"34,941.43","7,025.08"
L000274,HON. JERRY LEWIS,2011,2011Q4,EQUIPMENT,"2,714.04",678.51
L000287,HON. JOHN LEWIS,2011,2011Q4,FRANKED MAIL,"3,656.63","1,274.39"
L000287,HON. JOHN LEWIS,2011,2011Q4,PERSONNEL COMPENSATION,"1,104,402.81","325,384.59"
L000287,HON. JOHN LEWIS,2011,2011Q4,TRAVEL,"77,822.44","17,737.43"
L000287,HON. JOHN LEWIS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","145,529.42","37,626.50"
L000287,HON. JOHN LEWIS,2011,2011Q4,PRINTING AND REPRODUCTION,"17,820.03","8,171.49"
L000287,HON. JOHN LEWIS,2011,2011Q4,OTHER SERVICES,"45,623.89","12,463.50"
L000287,HON. JOHN LEWIS,2011,2011Q4,SUPPLIES AND MATERIALS,"64,099.81","20,081.05"
L000287,HON. JOHN LEWIS,2011,2011Q4,EQUIPMENT,"23,514.02","6,967.32"
L000563,HON. DANIEL LIPINSKI,2011,2011Q4,FRANKED MAIL,"110,069.27","60,942.24"
L000563,HON. DANIEL LIPINSKI,2011,2011Q4,PERSONNEL COMPENSATION,"897,382.79","243,674.99"
L000563,HON. DANIEL LIPINSKI,2011,2011Q4,TRAVEL,"24,931.55","7,417.94"
L000563,HON. DANIEL LIPINSKI,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","137,120.47","35,716.67"
L000563,HON. DANIEL LIPINSKI,2011,2011Q4,PRINTING AND REPRODUCTION,"89,339.29","28,671.68"
L000563,HON. DANIEL LIPINSKI,2011,2011Q4,OTHER SERVICES,"30,727.63","6,826.53"
L000563,HON. DANIEL LIPINSKI,2011,2011Q4,SUPPLIES AND MATERIALS,"29,431.33","7,253.85"
L000563,HON. DANIEL LIPINSKI,2011,2011Q4,EQUIPMENT,"12,550.16","8,550.04"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q4,FRANKED MAIL,"3,952.98","1,366.34"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q4,PERSONNEL COMPENSATION,"1,053,785.44","306,133.31"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q4,TRAVEL,"23,005.11","4,952.97"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","77,679.88","51,078.59"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q4,PRINTING AND REPRODUCTION,"5,415.29","1,311.62"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q4,OTHER SERVICES,"39,101.17","8,917.43"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q4,SUPPLIES AND MATERIALS,"14,002.83","2,396.77"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q4,EQUIPMENT,"6,424.18","1,513.92"
L000565,HON. DAVID LOEBSACK,2011,2011Q4,FRANKED MAIL,"5,081.88","2,599.00"
L000565,HON. DAVID LOEBSACK,2011,2011Q4,PERSONNEL COMPENSATION,"925,493.99","238,859.40"
L000565,HON. DAVID LOEBSACK,2011,2011Q4,TRAVEL,"102,178.66","34,740.97"
L000565,HON. DAVID LOEBSACK,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","85,890.61","30,556.77"
L000565,HON. DAVID LOEBSACK,2011,2011Q4,PRINTING AND REPRODUCTION,"3,056.36",323.75
L000565,HON. DAVID LOEBSACK,2011,2011Q4,OTHER SERVICES,"35,706.62","9,162.50"
L000565,HON. DAVID LOEBSACK,2011,2011Q4,SUPPLIES AND MATERIALS,"40,482.77","18,920.32"
L000565,HON. DAVID LOEBSACK,2011,2011Q4,EQUIPMENT,"6,621.66","4,305.00"
L000397,HON. ZOE LOFGREN,2011,2011Q4,FRANKED MAIL,"3,426.40","1,291.23"
L000397,HON. ZOE LOFGREN,2011,2011Q4,PERSONNEL COMPENSATION,"1,146,241.81","325,222.41"
L000397,HON. ZOE LOFGREN,2011,2011Q4,TRAVEL,"25,296.75","8,632.72"
L000397,HON. ZOE LOFGREN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","90,555.28","21,781.44"
L000397,HON. ZOE LOFGREN,2011,2011Q4,PRINTING AND REPRODUCTION,"4,121.87","1,100.00"
L000397,HON. ZOE LOFGREN,2011,2011Q4,OTHER SERVICES,"65,516.58","20,185.00"
L000397,HON. ZOE LOFGREN,2011,2011Q4,SUPPLIES AND MATERIALS,"22,793.03","12,706.37"
L000397,HON. ZOE LOFGREN,2011,2011Q4,EQUIPMENT,"4,847.22","1,249.74"
L000576,HON. BILLY LONG,2011,2011Q4,FRANKED MAIL,"21,603.02","19,660.57"
L000576,HON. BILLY LONG,2011,2011Q4,PERSONNEL COMPENSATION,"830,697.65","215,741.62"
L000576,HON. BILLY LONG,2011,2011Q4,TRAVEL,"40,496.07","10,477.46"
L000576,HON. BILLY LONG,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","92,694.88","18,100.90"
L000576,HON. BILLY LONG,2011,2011Q4,PRINTING AND REPRODUCTION,"30,308.78","24,880.74"
L000576,HON. BILLY LONG,2011,2011Q4,OTHER SERVICES,"54,466.08","12,951.38"
L000576,HON. BILLY LONG,2011,2011Q4,SUPPLIES AND MATERIALS,"41,239.06","16,684.07"
L000576,HON. BILLY LONG,2011,2011Q4,EQUIPMENT,"29,156.11","8,087.23"
L000480,HON. NITA M. LOWEY,2011,2011Q4,FRANKED MAIL,"82,633.52","41,743.24"
L000480,HON. NITA M. LOWEY,2011,2011Q4,PERSONNEL COMPENSATION,"865,585.68","255,658.55"
L000480,HON. NITA M. LOWEY,2011,2011Q4,TRAVEL,"21,904.60","5,705.98"
L000480,HON. NITA M. LOWEY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","165,969.15","35,467.00"
L000480,HON. NITA M. LOWEY,2011,2011Q4,PRINTING AND REPRODUCTION,"49,584.67","9,256.02"
L000480,HON. NITA M. LOWEY,2011,2011Q4,OTHER SERVICES,"51,262.88","16,643.38"
L000480,HON. NITA M. LOWEY,2011,2011Q4,SUPPLIES AND MATERIALS,"37,602.63","26,350.84"
L000480,HON. NITA M. LOWEY,2011,2011Q4,EQUIPMENT,"9,874.54","2,430.99"
L000491,HON. FRANK D. LUCAS,2011,2011Q4,FRANKED MAIL,"76,098.03","2,021.65"
L000491,HON. FRANK D. LUCAS,2011,2011Q4,PERSONNEL COMPENSATION,"876,913.37","265,236.11"
L000491,HON. FRANK D. LUCAS,2011,2011Q4,TRAVEL,"87,729.93","20,220.98"
L000491,HON. FRANK D. LUCAS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","109,549.46","28,145.76"
L000491,HON. FRANK D. LUCAS,2011,2011Q4,PRINTING AND REPRODUCTION,"49,195.82","9,252.93"
L000491,HON. FRANK D. LUCAS,2011,2011Q4,OTHER SERVICES,"44,080.00","11,660.00"
L000491,HON. FRANK D. LUCAS,2011,2011Q4,SUPPLIES AND MATERIALS,"34,248.81","2,023.98"
L000491,HON. FRANK D. LUCAS,2011,2011Q4,EQUIPMENT,"6,406.44","3,006.23"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q4,FRANKED MAIL,"44,176.60","18,702.57"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q4,PERSONNEL COMPENSATION,"936,861.23","258,027.78"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q4,TRAVEL,"57,267.92","17,007.37"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","152,077.52","34,394.12"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q4,PRINTING AND REPRODUCTION,"53,823.17","30,089.00"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q4,OTHER SERVICES,"56,166.93","22,889.59"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q4,SUPPLIES AND MATERIALS,"7,758.49","2,196.20"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q4,EQUIPMENT,"4,224.13","1,557.94"
L000570,HON. BEN RAY LUJAN,2011,2011Q4,FRANKED MAIL,"31,782.57","17,439.32"
L000570,HON. BEN RAY LUJAN,2011,2011Q4,PERSONNEL COMPENSATION,"1,034,320.98","305,276.63"
L000570,HON. BEN RAY LUJAN,2011,2011Q4,TRAVEL,"104,675.44","45,192.31"
L000570,HON. BEN RAY LUJAN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","85,650.79","27,164.70"
L000570,HON. BEN RAY LUJAN,2011,2011Q4,PRINTING AND REPRODUCTION,"38,759.11","21,215.85"
L000570,HON. BEN RAY LUJAN,2011,2011Q4,OTHER SERVICES,"44,620.34","16,816.60"
L000570,HON. BEN RAY LUJAN,2011,2011Q4,SUPPLIES AND MATERIALS,"14,290.96","3,389.91"
L000570,HON. BEN RAY LUJAN,2011,2011Q4,EQUIPMENT,645.72,0.00
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q4,FRANKED MAIL,"3,710.35","1,062.92"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q4,PERSONNEL COMPENSATION,"1,010,270.47","255,938.35"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q4,TRAVEL,"103,858.22","31,291.95"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","71,777.02","21,035.99"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q4,PRINTING AND REPRODUCTION,"1,706.46",381.43
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q4,OTHER SERVICES,"62,553.36","18,070.46"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q4,SUPPLIES AND MATERIALS,"20,584.10","9,514.26"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q4,EQUIPMENT,"3,549.22",833.20
L000517,HON. DANIEL E. LUNGREN,2011,2011Q4,FRANKED MAIL,"67,351.70","13,185.01"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q4,PERSONNEL COMPENSATION,"970,919.47","230,330.56"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q4,TRAVEL,"43,680.63","12,021.16"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","125,919.92","35,284.46"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q4,PRINTING AND REPRODUCTION,"51,433.52","10,127.06"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q4,OTHER SERVICES,"43,014.71","10,850.43"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q4,SUPPLIES AND MATERIALS,"24,173.69","13,248.23"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q4,EQUIPMENT,"4,419.37","2,258.79"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q4,FRANKED MAIL,"1,919.68",488.41
L000562,HON. STEPHEN F. LYNCH,2011,2011Q4,PERSONNEL COMPENSATION,"1,047,791.13","274,211.92"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q4,TRAVEL,"26,762.26","5,073.03"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","175,347.83","43,362.41"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q4,PRINTING AND REPRODUCTION,"2,897.59","1,205.59"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q4,OTHER SERVICES,"46,424.91","11,118.57"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q4,SUPPLIES AND MATERIALS,"28,936.44","18,385.35"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q4,EQUIPMENT,"2,165.45",529.49
M001155,HON. CONNIE MACK,2011,2011Q4,FRANKED MAIL,"64,057.78",730.82
M001155,HON. CONNIE MACK,2011,2011Q4,PERSONNEL COMPENSATION,"961,046.08","239,937.63"
M001155,HON. CONNIE MACK,2011,2011Q4,TRAVEL,"62,124.01","18,731.57"
M001155,HON. CONNIE MACK,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","106,283.67","20,993.62"
M001155,HON. CONNIE MACK,2011,2011Q4,PRINTING AND REPRODUCTION,"68,110.81",302.07
M001155,HON. CONNIE MACK,2011,2011Q4,OTHER SERVICES,"47,239.17","14,331.99"
M001155,HON. CONNIE MACK,2011,2011Q4,SUPPLIES AND MATERIALS,"16,324.31","4,955.76"
M001155,HON. CONNIE MACK,2011,2011Q4,EQUIPMENT,"5,913.90","1,311.60"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q4,FRANKED MAIL,"37,221.07","30,480.99"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q4,PERSONNEL COMPENSATION,"1,162,800.99","291,562.92"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q4,TRAVEL,"28,555.20","9,156.32"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","141,728.74","36,612.98"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q4,PRINTING AND REPRODUCTION,"20,426.73","15,336.62"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q4,OTHER SERVICES,"49,423.31","12,140.00"
