BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
J000294,HON. HAKEEM S. JEFFRIES,2015,2015Q4,EQUIPMENT,"19,425.36","4,534.06"
J000297,HON. EVAN H. JENKINS,2015,2015Q4,FRANKED MAIL,"75,292.12","50,065.73"
J000297,HON. EVAN H. JENKINS,2015,2015Q4,PERSONNEL COMPENSATION,"692,499.21","206,958.88"
J000297,HON. EVAN H. JENKINS,2015,2015Q4,TRAVEL,"67,335.95","23,590.10"
J000297,HON. EVAN H. JENKINS,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","76,965.41","31,686.71"
J000297,HON. EVAN H. JENKINS,2015,2015Q4,PRINTING AND REPRODUCTION,"87,495.76","39,497.88"
J000297,HON. EVAN H. JENKINS,2015,2015Q4,OTHER SERVICES,"22,760.36","5,733.67"
J000297,HON. EVAN H. JENKINS,2015,2015Q4,SUPPLIES AND MATERIALS,"24,890.14","3,462.17"
J000297,HON. EVAN H. JENKINS,2015,2015Q4,EQUIPMENT,"5,864.56","2,103.64"
J000290,HON. LYNN JENKINS,2015,2015Q4,FRANKED MAIL,"33,511.52","24,233.96"
J000290,HON. LYNN JENKINS,2015,2015Q4,PERSONNEL COMPENSATION,"884,996.19","250,129.17"
J000290,HON. LYNN JENKINS,2015,2015Q4,TRAVEL,"84,127.47","21,150.33"
J000290,HON. LYNN JENKINS,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","88,827.19","18,429.67"
J000290,HON. LYNN JENKINS,2015,2015Q4,PRINTING AND REPRODUCTION,"25,303.67","19,367.08"
J000290,HON. LYNN JENKINS,2015,2015Q4,OTHER SERVICES,"56,065.00","14,085.00"
J000290,HON. LYNN JENKINS,2015,2015Q4,SUPPLIES AND MATERIALS,"8,758.05","2,628.85"
J000290,HON. LYNN JENKINS,2015,2015Q4,EQUIPMENT,"3,177.94","1,046.44"
J000292,HON. BILL JOHNSON,2015,2015Q4,FRANKED MAIL,"15,054.30","2,300.66"
J000292,HON. BILL JOHNSON,2015,2015Q4,PERSONNEL COMPENSATION,"865,084.70","213,436.09"
J000292,HON. BILL JOHNSON,2015,2015Q4,TRAVEL,"76,060.83","17,377.69"
J000292,HON. BILL JOHNSON,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","110,828.27","26,640.17"
J000292,HON. BILL JOHNSON,2015,2015Q4,PRINTING AND REPRODUCTION,"6,944.33",149.75
J000292,HON. BILL JOHNSON,2015,2015Q4,OTHER SERVICES,"46,709.05","10,844.70"
J000292,HON. BILL JOHNSON,2015,2015Q4,SUPPLIES AND MATERIALS,"33,956.39","15,514.11"
J000292,HON. BILL JOHNSON,2015,2015Q4,EQUIPMENT,"1,523.70",360.00
J000126,HON. EDDIE BERNICE JOHNSON,2015,2015Q4,FRANKED MAIL,"7,713.25","3,383.88"
J000126,HON. EDDIE BERNICE JOHNSON,2015,2015Q4,PERSONNEL COMPENSATION,"846,613.94","241,529.91"
J000126,HON. EDDIE BERNICE JOHNSON,2015,2015Q4,TRAVEL,"41,601.59","12,413.15"
J000126,HON. EDDIE BERNICE JOHNSON,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","140,651.08","36,443.38"
J000126,HON. EDDIE BERNICE JOHNSON,2015,2015Q4,PRINTING AND REPRODUCTION,"5,897.77","3,863.70"
J000126,HON. EDDIE BERNICE JOHNSON,2015,2015Q4,OTHER SERVICES,"47,014.28","17,952.80"
J000126,HON. EDDIE BERNICE JOHNSON,2015,2015Q4,SUPPLIES AND MATERIALS,"13,510.64","7,698.67"
J000126,HON. EDDIE BERNICE JOHNSON,2015,2015Q4,EQUIPMENT,"1,898.40",474.60
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2015,2015Q4,FRANKED MAIL,846.47,576.68
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2015,2015Q4,PERSONNEL COMPENSATION,"911,178.14","242,722.32"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2015,2015Q4,TRAVEL,"31,762.29","5,728.16"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","131,078.09","33,489.00"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2015,2015Q4,PRINTING AND REPRODUCTION,"14,961.95","4,911.25"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2015,2015Q4,OTHER SERVICES,"54,959.50","15,566.94"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2015,2015Q4,SUPPLIES AND MATERIALS,"20,808.35","6,739.53"
J000288,"HON. HENRY C. HANK JOHNSON, JR.",2015,2015Q4,EQUIPMENT,"5,113.99","1,675.99"
J000174,HON. SAM JOHNSON,2015,2015Q4,FRANKED MAIL,"3,510.04","1,953.20"
J000174,HON. SAM JOHNSON,2015,2015Q4,PERSONNEL COMPENSATION,"986,714.21","291,480.38"
J000174,HON. SAM JOHNSON,2015,2015Q4,TRAVEL,"56,913.38","18,035.57"
J000174,HON. SAM JOHNSON,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","85,471.25","25,826.35"
J000174,HON. SAM JOHNSON,2015,2015Q4,PRINTING AND REPRODUCTION,"17,451.86","14,228.77"
J000174,HON. SAM JOHNSON,2015,2015Q4,OTHER SERVICES,"49,101.59","13,776.93"
J000174,HON. SAM JOHNSON,2015,2015Q4,SUPPLIES AND MATERIALS,"39,977.60","17,738.07"
J000174,HON. SAM JOHNSON,2015,2015Q4,EQUIPMENT,"4,704.00","1,176.00"
J000296,HON. DAVID W. JOLLY,2015,2015Q4,FRANKED MAIL,"11,513.27","1,440.99"
J000296,HON. DAVID W. JOLLY,2015,2015Q4,PERSONNEL COMPENSATION,"1,026,333.42","312,185.23"
J000296,HON. DAVID W. JOLLY,2015,2015Q4,TRAVEL,"51,722.09","16,497.05"
J000296,HON. DAVID W. JOLLY,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","90,823.46","22,060.13"
J000296,HON. DAVID W. JOLLY,2015,2015Q4,PRINTING AND REPRODUCTION,"9,358.26","5,318.72"
J000296,HON. DAVID W. JOLLY,2015,2015Q4,OTHER SERVICES,"26,940.75","6,350.43"
J000296,HON. DAVID W. JOLLY,2015,2015Q4,SUPPLIES AND MATERIALS,"26,715.31","12,052.39"
J000296,HON. DAVID W. JOLLY,2015,2015Q4,EQUIPMENT,"8,952.00","1,482.00"
J000255,HON. WALTER B. JONES,2015,2015Q4,FRANKED MAIL,"1,536.60",436.80
J000255,HON. WALTER B. JONES,2015,2015Q4,PERSONNEL COMPENSATION,"969,704.09","253,981.16"
J000255,HON. WALTER B. JONES,2015,2015Q4,TRAVEL,"20,866.99","5,211.63"
J000255,HON. WALTER B. JONES,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","66,199.85","18,098.49"
J000255,HON. WALTER B. JONES,2015,2015Q4,PRINTING AND REPRODUCTION,682.20,151.40
J000255,HON. WALTER B. JONES,2015,2015Q4,OTHER SERVICES,"64,864.18","16,737.00"
J000255,HON. WALTER B. JONES,2015,2015Q4,SUPPLIES AND MATERIALS,"19,768.73","12,365.32"
J000255,HON. WALTER B. JONES,2015,2015Q4,EQUIPMENT,"7,627.23","3,177.05"
J000289,HON. JIM JORDAN,2015,2015Q4,FRANKED MAIL,"2,195.93",727.23
J000289,HON. JIM JORDAN,2015,2015Q4,PERSONNEL COMPENSATION,"928,337.81","232,965.29"
J000289,HON. JIM JORDAN,2015,2015Q4,TRAVEL,"73,763.62","16,528.21"
J000289,HON. JIM JORDAN,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","47,117.30","12,641.76"
J000289,HON. JIM JORDAN,2015,2015Q4,PRINTING AND REPRODUCTION,913.74,385.35
J000289,HON. JIM JORDAN,2015,2015Q4,OTHER SERVICES,"34,509.72","12,312.10"
J000289,HON. JIM JORDAN,2015,2015Q4,SUPPLIES AND MATERIALS,"8,755.11","2,548.02"
J000289,HON. JIM JORDAN,2015,2015Q4,EQUIPMENT,"2,731.76",503.09
J000295,HON. DAVID P. JOYCE,2015,2015Q4,FRANKED MAIL,"1,999.78","1,117.57"
J000295,HON. DAVID P. JOYCE,2015,2015Q4,PERSONNEL COMPENSATION,"854,028.46","207,766.08"
J000295,HON. DAVID P. JOYCE,2015,2015Q4,TRAVEL,"63,015.29","12,145.84"
J000295,HON. DAVID P. JOYCE,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","85,417.89","23,259.53"
J000295,HON. DAVID P. JOYCE,2015,2015Q4,PRINTING AND REPRODUCTION,"5,750.91",948.86
J000295,HON. DAVID P. JOYCE,2015,2015Q4,OTHER SERVICES,"41,112.63","10,260.00"
J000295,HON. DAVID P. JOYCE,2015,2015Q4,SUPPLIES AND MATERIALS,"19,139.83","5,382.15"
J000295,HON. DAVID P. JOYCE,2015,2015Q4,EQUIPMENT,"2,465.23",516.00
K000009,HON. MARCY KAPTUR,2015,2015Q4,FRANKED MAIL,"2,238.63",617.57
K000009,HON. MARCY KAPTUR,2015,2015Q4,PERSONNEL COMPENSATION,"826,614.49","247,679.17"
K000009,HON. MARCY KAPTUR,2015,2015Q4,TRAVEL,"62,688.77","27,505.20"
K000009,HON. MARCY KAPTUR,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","99,290.53","29,455.70"
K000009,HON. MARCY KAPTUR,2015,2015Q4,PRINTING AND REPRODUCTION,"5,109.57","1,642.50"
K000009,HON. MARCY KAPTUR,2015,2015Q4,OTHER SERVICES,"29,914.36","9,721.36"
K000009,HON. MARCY KAPTUR,2015,2015Q4,SUPPLIES AND MATERIALS,"31,828.42","14,420.56"
K000009,HON. MARCY KAPTUR,2015,2015Q4,EQUIPMENT,"8,073.62","1,700.68"
K000386,HON. JOHN KATKO,2015,2015Q4,FRANKED MAIL,"31,661.78","11,310.56"
K000386,HON. JOHN KATKO,2015,2015Q4,PERSONNEL COMPENSATION,"784,212.95","235,432.00"
K000386,HON. JOHN KATKO,2015,2015Q4,TRAVEL,"38,194.51","13,354.43"
K000386,HON. JOHN KATKO,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","85,477.21","27,634.66"
K000386,HON. JOHN KATKO,2015,2015Q4,PRINTING AND REPRODUCTION,"36,951.47","12,106.80"
K000386,HON. JOHN KATKO,2015,2015Q4,OTHER SERVICES,"40,746.02","10,200.00"
K000386,HON. JOHN KATKO,2015,2015Q4,SUPPLIES AND MATERIALS,"8,030.98","1,553.42"
K000386,HON. JOHN KATKO,2015,2015Q4,EQUIPMENT,"6,254.40","1,531.20"
K000375,HON. WILLIAM R. KEATING,2015,2015Q4,FRANKED MAIL,"1,556.32",419.25
K000375,HON. WILLIAM R. KEATING,2015,2015Q4,PERSONNEL COMPENSATION,"979,488.05","253,284.30"
K000375,HON. WILLIAM R. KEATING,2015,2015Q4,TRAVEL,"60,871.02","13,582.53"
K000375,HON. WILLIAM R. KEATING,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","116,050.57","27,229.04"
K000375,HON. WILLIAM R. KEATING,2015,2015Q4,PRINTING AND REPRODUCTION,"3,242.34",298.80
K000375,HON. WILLIAM R. KEATING,2015,2015Q4,OTHER SERVICES,"62,301.72","17,949.13"
K000375,HON. WILLIAM R. KEATING,2015,2015Q4,SUPPLIES AND MATERIALS,"19,054.24","10,392.21"
K000375,HON. WILLIAM R. KEATING,2015,2015Q4,EQUIPMENT,"4,422.00",813.00
K000376,HON. MIKE KELLY,2015,2015Q4,FRANKED MAIL,"8,982.64","1,936.84"
K000376,HON. MIKE KELLY,2015,2015Q4,PERSONNEL COMPENSATION,"891,033.99","255,077.07"
K000376,HON. MIKE KELLY,2015,2015Q4,TRAVEL,"92,343.94","18,995.19"
K000376,HON. MIKE KELLY,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","110,808.13","25,945.11"
K000376,HON. MIKE KELLY,2015,2015Q4,PRINTING AND REPRODUCTION,"6,708.02",841.83
K000376,HON. MIKE KELLY,2015,2015Q4,OTHER SERVICES,"48,980.00","18,190.00"
K000376,HON. MIKE KELLY,2015,2015Q4,SUPPLIES AND MATERIALS,"10,541.86","2,439.74"
K000376,HON. MIKE KELLY,2015,2015Q4,EQUIPMENT,"4,624.92","2,013.21"
K000376,HON. ROBIN L. KELLY,2015,2015Q4,FRANKED MAIL,"2,146.18",215.26
K000376,HON. ROBIN L. KELLY,2015,2015Q4,PERSONNEL COMPENSATION,"1,075,176.04","264,447.22"
K000376,HON. ROBIN L. KELLY,2015,2015Q4,TRAVEL,"33,849.71","11,881.48"
K000376,HON. ROBIN L. KELLY,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","70,532.86","19,494.21"
K000376,HON. ROBIN L. KELLY,2015,2015Q4,PRINTING AND REPRODUCTION,"2,038.23",346.30
K000376,HON. ROBIN L. KELLY,2015,2015Q4,OTHER SERVICES,"35,358.36","5,655.00"
K000376,HON. ROBIN L. KELLY,2015,2015Q4,SUPPLIES AND MATERIALS,"5,849.64","1,341.64"
K000376,HON. ROBIN L. KELLY,2015,2015Q4,EQUIPMENT,"8,345.46","1,122.99"
K000388,HON. TRENT KELLY,2015,2015Q4,FRANKED MAIL,"1,605.61","1,422.89"
K000388,HON. TRENT KELLY,2015,2015Q4,PERSONNEL COMPENSATION,"530,796.31","251,277.19"
K000388,HON. TRENT KELLY,2015,2015Q4,TRAVEL,"28,323.29","13,643.80"
K000388,HON. TRENT KELLY,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","41,904.02","19,517.18"
K000388,HON. TRENT KELLY,2015,2015Q4,PRINTING AND REPRODUCTION,"5,223.36",731.77
K000388,HON. TRENT KELLY,2015,2015Q4,OTHER SERVICES,"20,948.51","7,578.72"
K000388,HON. TRENT KELLY,2015,2015Q4,SUPPLIES AND MATERIALS,"13,707.76","10,262.60"
K000388,HON. TRENT KELLY,2015,2015Q4,EQUIPMENT,"1,737.06",798.74
K000379,"HON. JOSEPH P. KENNEDY, III",2015,2015Q4,FRANKED MAIL,"1,235.86",225.11
K000379,"HON. JOSEPH P. KENNEDY, III",2015,2015Q4,PERSONNEL COMPENSATION,"1,007,250.52","283,749.89"
K000379,"HON. JOSEPH P. KENNEDY, III",2015,2015Q4,TRAVEL,"36,626.17","8,718.99"
K000379,"HON. JOSEPH P. KENNEDY, III",2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","84,232.03","21,783.66"
K000379,"HON. JOSEPH P. KENNEDY, III",2015,2015Q4,PRINTING AND REPRODUCTION,"8,617.95","3,135.52"
K000379,"HON. JOSEPH P. KENNEDY, III",2015,2015Q4,OTHER SERVICES,"23,495.00","5,655.00"
K000379,"HON. JOSEPH P. KENNEDY, III",2015,2015Q4,SUPPLIES AND MATERIALS,"15,751.94","2,763.62"
K000379,"HON. JOSEPH P. KENNEDY, III",2015,2015Q4,EQUIPMENT,"1,866.00",466.50
K000380,HON. DANIEL T. KILDEE,2015,2015Q4,FRANKED MAIL,"2,809.29",787.03
K000380,HON. DANIEL T. KILDEE,2015,2015Q4,PERSONNEL COMPENSATION,"988,706.88","274,383.19"
K000380,HON. DANIEL T. KILDEE,2015,2015Q4,TRAVEL,"64,618.62","20,233.16"
K000380,HON. DANIEL T. KILDEE,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","75,267.96","13,370.38"
K000380,HON. DANIEL T. KILDEE,2015,2015Q4,PRINTING AND REPRODUCTION,"9,501.45",642.43
K000380,HON. DANIEL T. KILDEE,2015,2015Q4,OTHER SERVICES,"32,428.07","5,905.00"
K000380,HON. DANIEL T. KILDEE,2015,2015Q4,SUPPLIES AND MATERIALS,"28,997.23","11,938.17"
K000380,HON. DANIEL T. KILDEE,2015,2015Q4,EQUIPMENT,"4,273.82",286.50
K000381,HON. DEREK KILMER,2015,2015Q4,FRANKED MAIL,"29,561.21","27,493.30"
K000381,HON. DEREK KILMER,2015,2015Q4,PERSONNEL COMPENSATION,"856,865.27","233,387.73"
K000381,HON. DEREK KILMER,2015,2015Q4,TRAVEL,"56,415.46","14,198.37"
K000381,HON. DEREK KILMER,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","85,025.46","21,864.44"
K000381,HON. DEREK KILMER,2015,2015Q4,PRINTING AND REPRODUCTION,"5,401.13","1,691.44"
K000381,HON. DEREK KILMER,2015,2015Q4,OTHER SERVICES,"22,620.00","5,655.00"
K000381,HON. DEREK KILMER,2015,2015Q4,SUPPLIES AND MATERIALS,"14,477.35","2,280.13"
K000381,HON. DEREK KILMER,2015,2015Q4,EQUIPMENT,"5,590.60","3,934.60"
K000188,HON. RON KIND,2015,2015Q4,FRANKED MAIL,"14,929.84","11,577.04"
K000188,HON. RON KIND,2015,2015Q4,PERSONNEL COMPENSATION,"871,049.49","220,496.27"
K000188,HON. RON KIND,2015,2015Q4,TRAVEL,"79,179.21","19,478.29"
K000188,HON. RON KIND,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","76,206.75","18,612.25"
K000188,HON. RON KIND,2015,2015Q4,PRINTING AND REPRODUCTION,"10,205.76","7,297.93"
K000188,HON. RON KIND,2015,2015Q4,OTHER SERVICES,"26,892.00","8,072.00"
K000188,HON. RON KIND,2015,2015Q4,SUPPLIES AND MATERIALS,"32,852.83","22,687.67"
K000188,HON. RON KIND,2015,2015Q4,EQUIPMENT,"2,187.87",963.15
K000210,HON. PETER T. KING,2015,2015Q4,FRANKED MAIL,"49,403.07","46,731.48"
K000210,HON. PETER T. KING,2015,2015Q4,PERSONNEL COMPENSATION,"793,587.74","213,053.60"
K000210,HON. PETER T. KING,2015,2015Q4,TRAVEL,"11,767.31","3,335.90"
K000210,HON. PETER T. KING,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","103,679.64","26,814.75"
K000210,HON. PETER T. KING,2015,2015Q4,PRINTING AND REPRODUCTION,"2,432.99",350.65
K000210,HON. PETER T. KING,2015,2015Q4,OTHER SERVICES,"48,495.00","11,460.00"
K000210,HON. PETER T. KING,2015,2015Q4,SUPPLIES AND MATERIALS,"33,122.63","19,932.27"
K000210,HON. PETER T. KING,2015,2015Q4,EQUIPMENT,"7,957.79","1,973.01"
K000362,HON. STEVE KING,2015,2015Q4,FRANKED MAIL,"4,961.90",135.78
K000362,HON. STEVE KING,2015,2015Q4,PERSONNEL COMPENSATION,"899,877.54","301,778.94"
K000362,HON. STEVE KING,2015,2015Q4,TRAVEL,"103,647.99","27,247.65"
K000362,HON. STEVE KING,2015,2015Q4,TRANSPORTATION OF THINGS,126.53,126.53
K000362,HON. STEVE KING,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","88,771.83","24,627.51"
K000362,HON. STEVE KING,2015,2015Q4,PRINTING AND REPRODUCTION,"3,628.81",81.13
K000362,HON. STEVE KING,2015,2015Q4,OTHER SERVICES,"32,762.93","9,508.81"
K000362,HON. STEVE KING,2015,2015Q4,SUPPLIES AND MATERIALS,"30,279.07","4,997.55"
K000362,HON. STEVE KING,2015,2015Q4,EQUIPMENT,"28,485.55","13,168.58"
K000378,HON. ADAM KINZINGER,2015,2015Q4,FRANKED MAIL,"31,828.52","21,769.64"
K000378,HON. ADAM KINZINGER,2015,2015Q4,PERSONNEL COMPENSATION,"903,075.15","284,207.38"
K000378,HON. ADAM KINZINGER,2015,2015Q4,TRAVEL,"55,904.75","11,874.76"
K000378,HON. ADAM KINZINGER,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","94,134.48","25,856.09"
K000378,HON. ADAM KINZINGER,2015,2015Q4,PRINTING AND REPRODUCTION,"30,905.40","19,486.90"
K000378,HON. ADAM KINZINGER,2015,2015Q4,OTHER SERVICES,"25,456.72","6,405.00"
K000378,HON. ADAM KINZINGER,2015,2015Q4,SUPPLIES AND MATERIALS,"10,111.62","4,151.62"
K000378,HON. ADAM KINZINGER,2015,2015Q4,EQUIPMENT,"4,142.00",360.00
K000368,HON. ANN KIRKPATRICK,2015,2015Q4,FRANKED MAIL,"2,526.36",515.81
K000368,HON. ANN KIRKPATRICK,2015,2015Q4,PERSONNEL COMPENSATION,"1,009,629.64","263,841.20"
K000368,HON. ANN KIRKPATRICK,2015,2015Q4,TRAVEL,"55,993.02","14,934.51"
K000368,HON. ANN KIRKPATRICK,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","69,579.07","18,634.31"
K000368,HON. ANN KIRKPATRICK,2015,2015Q4,PRINTING AND REPRODUCTION,"47,378.43","36,800.60"
K000368,HON. ANN KIRKPATRICK,2015,2015Q4,OTHER SERVICES,"22,320.00","5,815.00"
K000368,HON. ANN KIRKPATRICK,2015,2015Q4,SUPPLIES AND MATERIALS,"9,879.42","3,575.04"
K000368,HON. ANN KIRKPATRICK,2015,2015Q4,EQUIPMENT,"1,800.00",450.00
K000363,HON. JOHN KLINE,2015,2015Q4,FRANKED MAIL,"53,664.66","13,757.19"
K000363,HON. JOHN KLINE,2015,2015Q4,PERSONNEL COMPENSATION,"882,110.69","261,015.23"
K000363,HON. JOHN KLINE,2015,2015Q4,TRAVEL,"43,314.76","10,929.91"
K000363,HON. JOHN KLINE,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","98,645.42","24,996.24"
K000363,HON. JOHN KLINE,2015,2015Q4,PRINTING AND REPRODUCTION,"39,572.82","9,386.42"
K000363,HON. JOHN KLINE,2015,2015Q4,OTHER SERVICES,"54,397.90","10,910.98"
K000363,HON. JOHN KLINE,2015,2015Q4,SUPPLIES AND MATERIALS,"19,020.36","9,631.48"
K000363,HON. JOHN KLINE,2015,2015Q4,EQUIPMENT,"1,724.52",214.20
K000387,HON. STEPHEN KNIGHT,2015,2015Q4,FRANKED MAIL,"53,067.21","33,414.92"
K000387,HON. STEPHEN KNIGHT,2015,2015Q4,PERSONNEL COMPENSATION,"693,426.47","233,674.99"
K000387,HON. STEPHEN KNIGHT,2015,2015Q4,TRAVEL,"81,272.60","25,882.67"
K000387,HON. STEPHEN KNIGHT,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","87,270.82","27,142.22"
K000387,HON. STEPHEN KNIGHT,2015,2015Q4,PRINTING AND REPRODUCTION,"62,536.27","26,637.55"
K000387,HON. STEPHEN KNIGHT,2015,2015Q4,OTHER SERVICES,"37,079.75","9,552.50"
K000387,HON. STEPHEN KNIGHT,2015,2015Q4,SUPPLIES AND MATERIALS,"56,153.94","25,500.76"
K000387,HON. STEPHEN KNIGHT,2015,2015Q4,EQUIPMENT,"7,074.43","1,831.47"
K000382,HON. ANN M. KUSTER,2015,2015Q4,FRANKED MAIL,"24,753.30","22,959.70"
K000382,HON. ANN M. KUSTER,2015,2015Q4,PERSONNEL COMPENSATION,"845,756.24","223,899.96"
K000382,HON. ANN M. KUSTER,2015,2015Q4,TRAVEL,"46,044.00","10,211.41"
K000382,HON. ANN M. KUSTER,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","100,657.08","23,052.66"
K000382,HON. ANN M. KUSTER,2015,2015Q4,PRINTING AND REPRODUCTION,"37,517.64","21,352.87"
K000382,HON. ANN M. KUSTER,2015,2015Q4,OTHER SERVICES,"31,475.50","8,251.00"
K000382,HON. ANN M. KUSTER,2015,2015Q4,SUPPLIES AND MATERIALS,"20,696.28","9,578.21"
K000382,HON. ANN M. KUSTER,2015,2015Q4,EQUIPMENT,"3,255.87",685.20
L000573,HON. RAUL R. LABRADOR,2015,2015Q4,FRANKED MAIL,"1,796.52",695.21
L000573,HON. RAUL R. LABRADOR,2015,2015Q4,PERSONNEL COMPENSATION,"931,687.12","293,998.17"
L000573,HON. RAUL R. LABRADOR,2015,2015Q4,TRAVEL,"86,354.18","17,491.04"
L000573,HON. RAUL R. LABRADOR,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","74,021.02","19,349.42"
L000573,HON. RAUL R. LABRADOR,2015,2015Q4,PRINTING AND REPRODUCTION,707.00,249.70
L000573,HON. RAUL R. LABRADOR,2015,2015Q4,OTHER SERVICES,"41,443.15","9,998.90"
L000573,HON. RAUL R. LABRADOR,2015,2015Q4,SUPPLIES AND MATERIALS,"10,583.64","2,237.42"
L000573,HON. RAUL R. LABRADOR,2015,2015Q4,EQUIPMENT,"2,136.93","1,107.96"
L000585,HON. DARIN LAHOOD,2015,2015Q4,FRANKED MAIL,879.76,879.76
L000585,HON. DARIN LAHOOD,2015,2015Q4,PERSONNEL COMPENSATION,"167,214.72","160,989.72"
L000585,HON. DARIN LAHOOD,2015,2015Q4,TRAVEL,"6,452.02","6,452.02"
L000585,HON. DARIN LAHOOD,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","21,977.05","21,977.05"
L000585,HON. DARIN LAHOOD,2015,2015Q4,PRINTING AND REPRODUCTION,"1,825.10","1,782.10"
L000585,HON. DARIN LAHOOD,2015,2015Q4,OTHER SERVICES,"13,149.90","13,149.90"
L000585,HON. DARIN LAHOOD,2015,2015Q4,SUPPLIES AND MATERIALS,"9,367.74","9,282.74"
L000578,HON. DOUG LAMALFA,2015,2015Q4,FRANKED MAIL,"15,349.27",269.39
L000578,HON. DOUG LAMALFA,2015,2015Q4,PERSONNEL COMPENSATION,"950,945.99","276,125.02"
L000578,HON. DOUG LAMALFA,2015,2015Q4,TRAVEL,"101,297.00","22,159.68"
L000578,HON. DOUG LAMALFA,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","89,073.81","26,916.60"
L000578,HON. DOUG LAMALFA,2015,2015Q4,PRINTING AND REPRODUCTION,"14,548.10","13,673.98"
L000578,HON. DOUG LAMALFA,2015,2015Q4,OTHER SERVICES,"54,296.67","17,051.36"
L000578,HON. DOUG LAMALFA,2015,2015Q4,SUPPLIES AND MATERIALS,"19,217.36","5,083.66"
L000578,HON. DOUG LAMALFA,2015,2015Q4,EQUIPMENT,"2,508.00",627.00
L000564,HON. DOUG LAMBORN,2015,2015Q4,FRANKED MAIL,"2,820.76","1,250.40"
L000564,HON. DOUG LAMBORN,2015,2015Q4,PERSONNEL COMPENSATION,"844,995.97","275,444.28"
L000564,HON. DOUG LAMBORN,2015,2015Q4,TRAVEL,"44,557.65","7,911.65"
L000564,HON. DOUG LAMBORN,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","61,950.52","15,898.61"
L000564,HON. DOUG LAMBORN,2015,2015Q4,PRINTING AND REPRODUCTION,"2,157.75",202.78
L000564,HON. DOUG LAMBORN,2015,2015Q4,OTHER SERVICES,"42,230.03","11,250.00"
L000564,HON. DOUG LAMBORN,2015,2015Q4,SUPPLIES AND MATERIALS,"8,298.16","2,409.17"
L000564,HON. DOUG LAMBORN,2015,2015Q4,EQUIPMENT,"3,077.41",880.26
L000567,HON. LEONARD LANCE,2015,2015Q4,FRANKED MAIL,"25,861.38","16,959.58"
L000567,HON. LEONARD LANCE,2015,2015Q4,PERSONNEL COMPENSATION,"746,060.62","240,012.96"
L000567,HON. LEONARD LANCE,2015,2015Q4,TRAVEL,"27,727.35","6,486.56"
L000567,HON. LEONARD LANCE,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","114,005.81","29,227.03"
L000567,HON. LEONARD LANCE,2015,2015Q4,PRINTING AND REPRODUCTION,"15,250.45","13,904.60"
L000567,HON. LEONARD LANCE,2015,2015Q4,OTHER SERVICES,"51,513.60","12,627.00"
L000567,HON. LEONARD LANCE,2015,2015Q4,SUPPLIES AND MATERIALS,"15,127.86","5,290.95"
L000567,HON. LEONARD LANCE,2015,2015Q4,EQUIPMENT,"6,663.33","1,274.25"
L000559,HON. JAMES R. LANGEVIN,2015,2015Q4,FRANKED MAIL,"2,586.26",603.23
L000559,HON. JAMES R. LANGEVIN,2015,2015Q4,PERSONNEL COMPENSATION,"1,002,241.59","271,108.14"
L000559,HON. JAMES R. LANGEVIN,2015,2015Q4,TRAVEL,"25,278.78","7,236.43"
