BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
K000009,HON. MARCY KAPTUR,2011,2011Q3,TRAVEL,"28,375.81","13,528.52"
K000009,HON. MARCY KAPTUR,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","72,439.05","26,819.48"
K000009,HON. MARCY KAPTUR,2011,2011Q3,PRINTING AND REPRODUCTION,"1,886.25","1,364.25"
K000009,HON. MARCY KAPTUR,2011,2011Q3,OTHER SERVICES,"16,429.00","5,340.00"
K000009,HON. MARCY KAPTUR,2011,2011Q3,SUPPLIES AND MATERIALS,"16,284.75","7,586.06"
K000009,HON. MARCY KAPTUR,2011,2011Q3,EQUIPMENT,"1,903.25",480.00
K000375,HON. WILLIAM R. KEATING,2011,2011Q3,FRANKED MAIL,"1,816.59",988.59
K000375,HON. WILLIAM R. KEATING,2011,2011Q3,PERSONNEL COMPENSATION,"538,085.05","180,333.35"
K000375,HON. WILLIAM R. KEATING,2011,2011Q3,TRAVEL,"40,895.60","13,595.23"
K000375,HON. WILLIAM R. KEATING,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","101,657.65","38,192.87"
K000375,HON. WILLIAM R. KEATING,2011,2011Q3,PRINTING AND REPRODUCTION,"5,702.83","1,921.12"
K000375,HON. WILLIAM R. KEATING,2011,2011Q3,OTHER SERVICES,"42,660.65","17,071.00"
K000375,HON. WILLIAM R. KEATING,2011,2011Q3,SUPPLIES AND MATERIALS,"31,818.24","6,176.03"
K000375,HON. WILLIAM R. KEATING,2011,2011Q3,EQUIPMENT,"38,137.53","20,851.81"
K000376,HON. MIKE KELLY,2011,2011Q3,FRANKED MAIL,"23,741.25","21,626.04"
K000376,HON. MIKE KELLY,2011,2011Q3,PERSONNEL COMPENSATION,"571,895.14","195,891.72"
K000376,HON. MIKE KELLY,2011,2011Q3,TRAVEL,"26,525.69","12,349.20"
K000376,HON. MIKE KELLY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","64,845.69","21,665.72"
K000376,HON. MIKE KELLY,2011,2011Q3,PRINTING AND REPRODUCTION,"6,235.43",543.57
K000376,HON. MIKE KELLY,2011,2011Q3,OTHER SERVICES,"38,237.30","10,513.50"
K000376,HON. MIKE KELLY,2011,2011Q3,SUPPLIES AND MATERIALS,"36,121.13","1,467.59"
K000376,HON. MIKE KELLY,2011,2011Q3,EQUIPMENT,"7,908.74","4,763.06"
K000172,HON. DALE E. KILDEE,2011,2011Q3,FRANKED MAIL,"4,601.75","1,509.14"
K000172,HON. DALE E. KILDEE,2011,2011Q3,PERSONNEL COMPENSATION,"888,892.05","286,927.70"
K000172,HON. DALE E. KILDEE,2011,2011Q3,TRAVEL,"13,931.66","4,841.72"
K000172,HON. DALE E. KILDEE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","54,049.59","20,528.07"
K000172,HON. DALE E. KILDEE,2011,2011Q3,PRINTING AND REPRODUCTION,"1,882.60",889.25
K000172,HON. DALE E. KILDEE,2011,2011Q3,OTHER SERVICES,"23,079.18","7,610.70"
K000172,HON. DALE E. KILDEE,2011,2011Q3,SUPPLIES AND MATERIALS,"5,932.01","2,090.53"
K000172,HON. DALE E. KILDEE,2011,2011Q3,EQUIPMENT,"1,143.00",381.00
K000188,HON. RON KIND,2011,2011Q3,FRANKED MAIL,"33,076.80","9,276.21"
K000188,HON. RON KIND,2011,2011Q3,PERSONNEL COMPENSATION,"680,047.14","228,613.84"
K000188,HON. RON KIND,2011,2011Q3,TRAVEL,"55,909.59","16,607.80"
K000188,HON. RON KIND,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","77,190.51","28,837.03"
K000188,HON. RON KIND,2011,2011Q3,PRINTING AND REPRODUCTION,"17,184.79","16,811.09"
K000188,HON. RON KIND,2011,2011Q3,OTHER SERVICES,"22,629.34","6,989.46"
K000188,HON. RON KIND,2011,2011Q3,SUPPLIES AND MATERIALS,"25,845.50","3,642.83"
K000188,HON. RON KIND,2011,2011Q3,EQUIPMENT,"6,146.79","3,410.79"
K000210,HON. PETER T. KING,2011,2011Q3,FRANKED MAIL,"44,729.45","2,499.54"
K000210,HON. PETER T. KING,2011,2011Q3,PERSONNEL COMPENSATION,"591,500.49","203,746.11"
K000210,HON. PETER T. KING,2011,2011Q3,TRAVEL,"11,358.33","2,315.87"
K000210,HON. PETER T. KING,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","72,672.29","24,750.05"
K000210,HON. PETER T. KING,2011,2011Q3,PRINTING AND REPRODUCTION,"36,968.44","36,264.24"
K000210,HON. PETER T. KING,2011,2011Q3,OTHER SERVICES,"39,518.91","12,133.47"
K000210,HON. PETER T. KING,2011,2011Q3,SUPPLIES AND MATERIALS,"10,432.22","1,985.34"
K000210,HON. PETER T. KING,2011,2011Q3,EQUIPMENT,"9,677.88","5,127.06"
K000362,HON. STEVE KING,2011,2011Q3,FRANKED MAIL,"13,423.72","4,007.29"
K000362,HON. STEVE KING,2011,2011Q3,PERSONNEL COMPENSATION,"668,393.77","236,795.23"
K000362,HON. STEVE KING,2011,2011Q3,TRAVEL,"83,765.96","34,744.97"
K000362,HON. STEVE KING,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","67,012.13","22,033.06"
K000362,HON. STEVE KING,2011,2011Q3,PRINTING AND REPRODUCTION,"1,373.75",551.85
K000362,HON. STEVE KING,2011,2011Q3,OTHER SERVICES,"21,244.17","6,890.43"
K000362,HON. STEVE KING,2011,2011Q3,SUPPLIES AND MATERIALS,"13,455.33","7,521.42"
K000362,HON. STEVE KING,2011,2011Q3,EQUIPMENT,"4,947.75","1,649.25"
K000220,HON. JACK KINGSTON,2011,2011Q3,FRANKED MAIL,"9,390.78","3,586.11"
K000220,HON. JACK KINGSTON,2011,2011Q3,PERSONNEL COMPENSATION,"620,099.80","217,237.49"
K000220,HON. JACK KINGSTON,2011,2011Q3,TRAVEL,"50,595.85","17,304.67"
K000220,HON. JACK KINGSTON,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","82,999.64","36,082.60"
K000220,HON. JACK KINGSTON,2011,2011Q3,PRINTING AND REPRODUCTION,"4,033.73","2,205.37"
K000220,HON. JACK KINGSTON,2011,2011Q3,OTHER SERVICES,"49,102.43","15,511.88"
K000220,HON. JACK KINGSTON,2011,2011Q3,SUPPLIES AND MATERIALS,"14,889.37","6,815.76"
K000220,HON. JACK KINGSTON,2011,2011Q3,EQUIPMENT,"2,126.97",708.99
K000378,HON. ADAM KINZINGER,2011,2011Q3,FRANKED MAIL,"38,866.19",937.17
K000378,HON. ADAM KINZINGER,2011,2011Q3,PERSONNEL COMPENSATION,"637,653.63","220,174.97"
K000378,HON. ADAM KINZINGER,2011,2011Q3,TRAVEL,"36,778.55","14,275.27"
K000378,HON. ADAM KINZINGER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","70,249.79","24,212.31"
K000378,HON. ADAM KINZINGER,2011,2011Q3,PRINTING AND REPRODUCTION,"43,256.71","5,687.24"
K000378,HON. ADAM KINZINGER,2011,2011Q3,OTHER SERVICES,"31,398.01","10,705.97"
K000378,HON. ADAM KINZINGER,2011,2011Q3,SUPPLIES AND MATERIALS,"15,564.82","4,701.64"
K000378,HON. ADAM KINZINGER,2011,2011Q3,EQUIPMENT,"3,425.13","1,141.71"
K000369,HON. LARRY KISSELL,2011,2011Q3,FRANKED MAIL,"4,779.69","2,272.76"
K000369,HON. LARRY KISSELL,2011,2011Q3,PERSONNEL COMPENSATION,"740,410.80","247,016.33"
K000369,HON. LARRY KISSELL,2011,2011Q3,TRAVEL,"34,302.57","13,792.62"
K000369,HON. LARRY KISSELL,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","75,323.56","24,638.87"
K000369,HON. LARRY KISSELL,2011,2011Q3,PRINTING AND REPRODUCTION,912.89,300.00
K000369,HON. LARRY KISSELL,2011,2011Q3,OTHER SERVICES,"36,745.40","12,816.80"
K000369,HON. LARRY KISSELL,2011,2011Q3,SUPPLIES AND MATERIALS,"6,301.64","2,507.53"
K000369,HON. LARRY KISSELL,2011,2011Q3,EQUIPMENT,"1,221.03",407.01
K000363,HON. JOHN KLINE,2011,2011Q3,FRANKED MAIL,"36,155.96","16,960.03"
K000363,HON. JOHN KLINE,2011,2011Q3,PERSONNEL COMPENSATION,"700,799.89","220,410.29"
K000363,HON. JOHN KLINE,2011,2011Q3,TRAVEL,"56,872.41","23,722.35"
K000363,HON. JOHN KLINE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","57,924.07","19,562.28"
K000363,HON. JOHN KLINE,2011,2011Q3,PRINTING AND REPRODUCTION,"29,796.84","23,396.19"
K000363,HON. JOHN KLINE,2011,2011Q3,OTHER SERVICES,"46,024.18","15,604.06"
K000363,HON. JOHN KLINE,2011,2011Q3,SUPPLIES AND MATERIALS,"18,940.60","4,781.37"
K000363,HON. JOHN KLINE,2011,2011Q3,EQUIPMENT,642.60,214.20
K000336,HON. DENNIS J. KUCINICH,2011,2011Q3,FRANKED MAIL,"3,150.24","1,448.01"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q3,PERSONNEL COMPENSATION,"890,417.99","291,047.25"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q3,TRAVEL,"11,315.42","3,893.42"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","77,887.09","25,938.28"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q3,PRINTING AND REPRODUCTION,"2,039.93",917.26
K000336,HON. DENNIS J. KUCINICH,2011,2011Q3,OTHER SERVICES,"32,353.86","6,923.16"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q3,SUPPLIES AND MATERIALS,"29,104.51","5,255.19"
K000336,HON. DENNIS J. KUCINICH,2011,2011Q3,EQUIPMENT,"2,557.35",852.45
L000573,HON. RAUL R. LABRADOR,2011,2011Q3,FRANKED MAIL,"12,638.78","2,450.28"
L000573,HON. RAUL R. LABRADOR,2011,2011Q3,PERSONNEL COMPENSATION,"532,255.78","195,228.13"
L000573,HON. RAUL R. LABRADOR,2011,2011Q3,TRAVEL,"67,655.55","32,127.37"
L000573,HON. RAUL R. LABRADOR,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","59,620.79","21,481.49"
L000573,HON. RAUL R. LABRADOR,2011,2011Q3,PRINTING AND REPRODUCTION,"14,890.12","1,795.72"
L000573,HON. RAUL R. LABRADOR,2011,2011Q3,OTHER SERVICES,"48,539.10","26,679.10"
L000573,HON. RAUL R. LABRADOR,2011,2011Q3,SUPPLIES AND MATERIALS,"18,061.88","3,206.96"
L000573,HON. RAUL R. LABRADOR,2011,2011Q3,EQUIPMENT,"9,819.36","3,728.08"
L000564,HON. DOUG LAMBORN,2011,2011Q3,FRANKED MAIL,"19,584.34","19,152.75"
L000564,HON. DOUG LAMBORN,2011,2011Q3,PERSONNEL COMPENSATION,"709,718.46","245,832.68"
L000564,HON. DOUG LAMBORN,2011,2011Q3,TRAVEL,"52,532.75","23,283.81"
L000564,HON. DOUG LAMBORN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","68,973.52","21,834.73"
L000564,HON. DOUG LAMBORN,2011,2011Q3,PRINTING AND REPRODUCTION,"22,377.17","21,287.60"
L000564,HON. DOUG LAMBORN,2011,2011Q3,OTHER SERVICES,"33,917.34","11,008.50"
L000564,HON. DOUG LAMBORN,2011,2011Q3,SUPPLIES AND MATERIALS,"15,277.56","1,718.86"
L000564,HON. DOUG LAMBORN,2011,2011Q3,EQUIPMENT,"1,812.00",540.00
L000567,HON. LEONARD LANCE,2011,2011Q3,FRANKED MAIL,"12,901.28","12,366.02"
L000567,HON. LEONARD LANCE,2011,2011Q3,PERSONNEL COMPENSATION,"614,726.70","203,266.86"
L000567,HON. LEONARD LANCE,2011,2011Q3,TRAVEL,"29,164.49","10,148.44"
L000567,HON. LEONARD LANCE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","107,358.25","44,692.37"
L000567,HON. LEONARD LANCE,2011,2011Q3,PRINTING AND REPRODUCTION,"11,005.00","10,312.50"
L000567,HON. LEONARD LANCE,2011,2011Q3,OTHER SERVICES,"36,478.74","12,098.46"
L000567,HON. LEONARD LANCE,2011,2011Q3,SUPPLIES AND MATERIALS,"11,675.45","3,350.29"
L000567,HON. LEONARD LANCE,2011,2011Q3,EQUIPMENT,"3,060.13","1,009.77"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q3,FRANKED MAIL,759.71,173.79
L000574,HON. JEFFREY M. LANDRY,2011,2011Q3,PERSONNEL COMPENSATION,"514,616.69","180,041.69"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q3,TRAVEL,"29,474.01","9,071.38"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","65,344.01","25,976.13"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q3,PRINTING AND REPRODUCTION,"36,450.14","35,279.74"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q3,OTHER SERVICES,"56,840.12","13,549.24"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q3,SUPPLIES AND MATERIALS,"21,855.77","5,581.57"
L000574,HON. JEFFREY M. LANDRY,2011,2011Q3,EQUIPMENT,"5,382.90","1,794.30"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q3,FRANKED MAIL,"1,193.30",555.11
L000559,HON. JAMES R. LANGEVIN,2011,2011Q3,PERSONNEL COMPENSATION,"751,272.34","250,750.03"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q3,TRAVEL,"22,236.02","7,647.98"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","88,222.98","32,857.77"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q3,PRINTING AND REPRODUCTION,759.06,488.56
L000559,HON. JAMES R. LANGEVIN,2011,2011Q3,OTHER SERVICES,"27,942.90","8,710.41"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q3,SUPPLIES AND MATERIALS,"12,837.63","4,883.41"
L000559,HON. JAMES R. LANGEVIN,2011,2011Q3,EQUIPMENT,"2,298.22",588.99
L000575,HON. JAMES LANKFORD,2011,2011Q3,FRANKED MAIL,"1,145.15",316.02
L000575,HON. JAMES LANKFORD,2011,2011Q3,PERSONNEL COMPENSATION,"549,844.52","183,063.92"
L000575,HON. JAMES LANKFORD,2011,2011Q3,TRAVEL,"49,356.52","14,490.29"
L000575,HON. JAMES LANKFORD,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","77,168.29","30,639.78"
L000575,HON. JAMES LANKFORD,2011,2011Q3,PRINTING AND REPRODUCTION,"4,449.36",502.60
L000575,HON. JAMES LANKFORD,2011,2011Q3,OTHER SERVICES,"39,346.50","12,108.50"
L000575,HON. JAMES LANKFORD,2011,2011Q3,SUPPLIES AND MATERIALS,"27,543.33","4,915.98"
L000575,HON. JAMES LANKFORD,2011,2011Q3,EQUIPMENT,"10,318.22","8,325.92"
L000560,HON. RICK LARSEN,2011,2011Q3,FRANKED MAIL,"12,987.03","1,531.48"
L000560,HON. RICK LARSEN,2011,2011Q3,PERSONNEL COMPENSATION,"644,766.85","217,261.16"
L000560,HON. RICK LARSEN,2011,2011Q3,TRAVEL,"46,220.61","20,526.64"
L000560,HON. RICK LARSEN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","70,152.99","25,580.82"
L000560,HON. RICK LARSEN,2011,2011Q3,PRINTING AND REPRODUCTION,"8,566.04","8,334.16"
L000560,HON. RICK LARSEN,2011,2011Q3,OTHER SERVICES,"39,150.05","11,269.35"
L000560,HON. RICK LARSEN,2011,2011Q3,SUPPLIES AND MATERIALS,"12,518.62","2,664.54"
L000560,HON. RICK LARSEN,2011,2011Q3,EQUIPMENT,"1,150.86",360.00
L000557,HON. JOHN B. LARSON,2011,2011Q3,FRANKED MAIL,"2,971.09",463.90
L000557,HON. JOHN B. LARSON,2011,2011Q3,PERSONNEL COMPENSATION,"754,541.78","253,834.99"
L000557,HON. JOHN B. LARSON,2011,2011Q3,TRAVEL,"35,673.33","10,054.22"
L000557,HON. JOHN B. LARSON,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","74,982.68","24,111.89"
L000557,HON. JOHN B. LARSON,2011,2011Q3,PRINTING AND REPRODUCTION,"3,138.72","1,674.30"
L000557,HON. JOHN B. LARSON,2011,2011Q3,OTHER SERVICES,"36,037.26","10,361.05"
L000557,HON. JOHN B. LARSON,2011,2011Q3,SUPPLIES AND MATERIALS,"23,652.57","5,803.69"
L000557,HON. JOHN B. LARSON,2011,2011Q3,EQUIPMENT,"2,274.75",758.25
L000111,HON. TOM LATHAM,2011,2011Q3,FRANKED MAIL,"19,817.73","6,220.95"
L000111,HON. TOM LATHAM,2011,2011Q3,PERSONNEL COMPENSATION,"610,508.90","202,062.24"
L000111,HON. TOM LATHAM,2011,2011Q3,TRAVEL,"39,864.16","13,907.80"
L000111,HON. TOM LATHAM,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","64,944.51","23,207.99"
L000111,HON. TOM LATHAM,2011,2011Q3,PRINTING AND REPRODUCTION,"2,755.22","1,307.45"
L000111,HON. TOM LATHAM,2011,2011Q3,OTHER SERVICES,"34,108.11","10,791.41"
L000111,HON. TOM LATHAM,2011,2011Q3,SUPPLIES AND MATERIALS,42.98,-30.10
L000111,HON. TOM LATHAM,2011,2011Q3,EQUIPMENT,"4,091.56","1,245.21"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q3,FRANKED MAIL,"3,173.94","1,239.54"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q3,PERSONNEL COMPENSATION,"588,995.40","192,677.82"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q3,TRAVEL,"18,303.33","6,015.27"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","59,346.62","20,750.07"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q3,PRINTING AND REPRODUCTION,"7,058.35",302.83
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q3,OTHER SERVICES,"37,211.00","12,335.00"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q3,SUPPLIES AND MATERIALS,"8,913.52","2,846.49"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q3,EQUIPMENT,"2,893.00","1,735.00"
L000566,HON. ROBERT E. LATTA,2011,2011Q3,FRANKED MAIL,"48,486.52","3,358.79"
L000566,HON. ROBERT E. LATTA,2011,2011Q3,PERSONNEL COMPENSATION,"675,274.81","242,521.55"
L000566,HON. ROBERT E. LATTA,2011,2011Q3,TRAVEL,"62,345.92","25,866.34"
L000566,HON. ROBERT E. LATTA,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","107,811.20","32,995.94"
L000566,HON. ROBERT E. LATTA,2011,2011Q3,PRINTING AND REPRODUCTION,"8,717.54","3,284.21"
L000566,HON. ROBERT E. LATTA,2011,2011Q3,OTHER SERVICES,"24,447.90","12,120.90"
L000566,HON. ROBERT E. LATTA,2011,2011Q3,SUPPLIES AND MATERIALS,"50,849.05","9,387.26"
L000566,HON. ROBERT E. LATTA,2011,2011Q3,EQUIPMENT,"12,762.91","4,446.77"
L000551,HON. BARBARA LEE,2011,2011Q3,FRANKED MAIL,"3,179.68","1,068.54"
L000551,HON. BARBARA LEE,2011,2011Q3,PERSONNEL COMPENSATION,"776,787.05","273,031.04"
L000551,HON. BARBARA LEE,2011,2011Q3,TRAVEL,"34,583.88","10,730.37"
L000551,HON. BARBARA LEE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","128,127.98","39,616.29"
L000551,HON. BARBARA LEE,2011,2011Q3,PRINTING AND REPRODUCTION,"3,246.24","1,628.54"
L000551,HON. BARBARA LEE,2011,2011Q3,OTHER SERVICES,"35,791.71","14,178.05"
L000551,HON. BARBARA LEE,2011,2011Q3,SUPPLIES AND MATERIALS,"26,213.14","7,578.33"
L000551,HON. BARBARA LEE,2011,2011Q3,EQUIPMENT,"1,915.02",800.32
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q3,FRANKED MAIL,"28,987.21",0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q3,PERSONNEL COMPENSATION,"261,658.41",0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q3,TRAVEL,"5,465.06",0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","36,047.86",554.31
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q3,PRINTING AND REPRODUCTION,649.93,175.14
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q3,OTHER SERVICES,"34,630.15","12,450.55"
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q3,SUPPLIES AND MATERIALS,"4,131.32",0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q3,EQUIPMENT,"8,711.10","5,720.05"
L000263,HON. SANDER M. LEVIN,2011,2011Q3,FRANKED MAIL,"2,122.55",689.28
L000263,HON. SANDER M. LEVIN,2011,2011Q3,PERSONNEL COMPENSATION,"842,654.85","279,131.48"
L000263,HON. SANDER M. LEVIN,2011,2011Q3,TRAVEL,"22,777.33","7,074.93"
L000263,HON. SANDER M. LEVIN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","63,499.96","21,205.29"
L000263,HON. SANDER M. LEVIN,2011,2011Q3,PRINTING AND REPRODUCTION,"1,400.86",718.95
L000263,HON. SANDER M. LEVIN,2011,2011Q3,OTHER SERVICES,"19,439.90","5,889.90"
L000263,HON. SANDER M. LEVIN,2011,2011Q3,SUPPLIES AND MATERIALS,"14,151.70","3,010.43"
L000263,HON. SANDER M. LEVIN,2011,2011Q3,EQUIPMENT,"2,647.00","1,183.00"
L000274,HON. JERRY LEWIS,2011,2011Q3,FRANKED MAIL,"1,155.56",437.99
L000274,HON. JERRY LEWIS,2011,2011Q3,PERSONNEL COMPENSATION,"768,416.94","262,462.53"
L000274,HON. JERRY LEWIS,2011,2011Q3,TRAVEL,"22,319.39","10,388.32"
L000274,HON. JERRY LEWIS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","54,318.90","19,076.59"
L000274,HON. JERRY LEWIS,2011,2011Q3,PRINTING AND REPRODUCTION,489.39,190.44
L000274,HON. JERRY LEWIS,2011,2011Q3,OTHER SERVICES,"34,986.48","11,019.88"
L000274,HON. JERRY LEWIS,2011,2011Q3,SUPPLIES AND MATERIALS,"27,916.35","7,526.01"
L000274,HON. JERRY LEWIS,2011,2011Q3,EQUIPMENT,"2,035.53",678.51
L000287,HON. JOHN LEWIS,2011,2011Q3,FRANKED MAIL,"2,382.24",837.06
L000287,HON. JOHN LEWIS,2011,2011Q3,PERSONNEL COMPENSATION,"779,018.22","271,665.79"
L000287,HON. JOHN LEWIS,2011,2011Q3,TRAVEL,"60,085.01","22,087.58"
L000287,HON. JOHN LEWIS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","107,902.92","40,274.96"
L000287,HON. JOHN LEWIS,2011,2011Q3,PRINTING AND REPRODUCTION,"9,648.54","2,377.55"
L000287,HON. JOHN LEWIS,2011,2011Q3,OTHER SERVICES,"33,160.39","9,218.25"
L000287,HON. JOHN LEWIS,2011,2011Q3,SUPPLIES AND MATERIALS,"44,018.76","14,135.97"
L000287,HON. JOHN LEWIS,2011,2011Q3,EQUIPMENT,"16,546.70","4,773.65"
L000563,HON. DANIEL LIPINSKI,2011,2011Q3,FRANKED MAIL,"49,127.03","35,608.44"
L000563,HON. DANIEL LIPINSKI,2011,2011Q3,PERSONNEL COMPENSATION,"653,707.80","227,940.00"
L000563,HON. DANIEL LIPINSKI,2011,2011Q3,TRAVEL,"17,513.61","5,215.10"
L000563,HON. DANIEL LIPINSKI,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","101,403.80","34,046.41"
L000563,HON. DANIEL LIPINSKI,2011,2011Q3,PRINTING AND REPRODUCTION,"60,667.61","49,894.39"
L000563,HON. DANIEL LIPINSKI,2011,2011Q3,OTHER SERVICES,"23,901.10","9,205.00"
L000563,HON. DANIEL LIPINSKI,2011,2011Q3,SUPPLIES AND MATERIALS,"22,177.48","8,919.80"
L000563,HON. DANIEL LIPINSKI,2011,2011Q3,EQUIPMENT,"4,000.12","1,250.04"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q3,FRANKED MAIL,"2,586.64","1,487.84"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q3,PERSONNEL COMPENSATION,"747,652.13","250,586.08"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q3,TRAVEL,"18,052.14","6,816.02"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","26,601.29","11,706.01"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q3,PRINTING AND REPRODUCTION,"4,103.67","1,695.18"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q3,OTHER SERVICES,"30,183.74","9,676.98"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q3,SUPPLIES AND MATERIALS,"11,606.06","2,584.98"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q3,EQUIPMENT,"4,910.26",857.37
L000565,HON. DAVID LOEBSACK,2011,2011Q3,FRANKED MAIL,"2,482.88","1,074.12"
L000565,HON. DAVID LOEBSACK,2011,2011Q3,PERSONNEL COMPENSATION,"686,634.59","237,289.95"
L000565,HON. DAVID LOEBSACK,2011,2011Q3,TRAVEL,"67,437.69","28,627.77"
L000565,HON. DAVID LOEBSACK,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","55,333.84","18,118.16"
L000565,HON. DAVID LOEBSACK,2011,2011Q3,PRINTING AND REPRODUCTION,"2,732.61",673.35
L000565,HON. DAVID LOEBSACK,2011,2011Q3,OTHER SERVICES,"26,544.12","9,186.12"
L000565,HON. DAVID LOEBSACK,2011,2011Q3,SUPPLIES AND MATERIALS,"21,562.45","3,364.75"
L000565,HON. DAVID LOEBSACK,2011,2011Q3,EQUIPMENT,"2,316.66",720.00
L000397,HON. ZOE LOFGREN,2011,2011Q3,FRANKED MAIL,"2,135.17",699.34
L000397,HON. ZOE LOFGREN,2011,2011Q3,PERSONNEL COMPENSATION,"821,019.40","270,373.44"
L000397,HON. ZOE LOFGREN,2011,2011Q3,TRAVEL,"16,664.03","5,110.26"
L000397,HON. ZOE LOFGREN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","68,773.84","27,712.66"
L000397,HON. ZOE LOFGREN,2011,2011Q3,PRINTING AND REPRODUCTION,"3,021.87","2,797.97"
L000397,HON. ZOE LOFGREN,2011,2011Q3,OTHER SERVICES,"45,331.58","14,948.71"
L000397,HON. ZOE LOFGREN,2011,2011Q3,SUPPLIES AND MATERIALS,"10,086.66","2,673.42"
L000397,HON. ZOE LOFGREN,2011,2011Q3,EQUIPMENT,"3,597.48","1,249.74"
L000576,HON. BILLY LONG,2011,2011Q3,FRANKED MAIL,"1,942.45",932.08
L000576,HON. BILLY LONG,2011,2011Q3,PERSONNEL COMPENSATION,"614,956.03","209,374.96"
L000576,HON. BILLY LONG,2011,2011Q3,TRAVEL,"30,018.61","9,835.60"
L000576,HON. BILLY LONG,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","74,593.98","17,490.23"
L000576,HON. BILLY LONG,2011,2011Q3,PRINTING AND REPRODUCTION,"5,428.04",304.75
L000576,HON. BILLY LONG,2011,2011Q3,OTHER SERVICES,"41,514.70","12,418.50"
L000576,HON. BILLY LONG,2011,2011Q3,SUPPLIES AND MATERIALS,"24,554.99","2,299.72"
