BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
L000551,HON. BARBARA LEE,2016,2016Q1,FRANKED MAIL,760.31,760.31
L000551,HON. BARBARA LEE,2016,2016Q1,PERSONNEL COMPENSATION,"206,453.56","206,453.56"
L000551,HON. BARBARA LEE,2016,2016Q1,TRAVEL,"8,973.14","8,973.14"
L000551,HON. BARBARA LEE,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","43,597.36","43,597.36"
L000551,HON. BARBARA LEE,2016,2016Q1,PRINTING AND REPRODUCTION,"1,744.25","1,744.25"
L000551,HON. BARBARA LEE,2016,2016Q1,OTHER SERVICES,"8,331.36","8,331.36"
L000551,HON. BARBARA LEE,2016,2016Q1,SUPPLIES AND MATERIALS,"5,286.38","5,286.38"
L000551,HON. BARBARA LEE,2016,2016Q1,EQUIPMENT,623.70,623.70
L000263,HON. SANDER M. LEVIN,2016,2016Q1,FRANKED MAIL,293.55,293.55
L000263,HON. SANDER M. LEVIN,2016,2016Q1,PERSONNEL COMPENSATION,"219,403.27","219,403.27"
L000263,HON. SANDER M. LEVIN,2016,2016Q1,TRAVEL,"6,214.83","6,214.83"
L000263,HON. SANDER M. LEVIN,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","15,256.06","15,256.06"
L000263,HON. SANDER M. LEVIN,2016,2016Q1,PRINTING AND REPRODUCTION,121.50,121.50
L000263,HON. SANDER M. LEVIN,2016,2016Q1,OTHER SERVICES,"3,590.00","3,590.00"
L000263,HON. SANDER M. LEVIN,2016,2016Q1,SUPPLIES AND MATERIALS,329.57,329.57
L000263,HON. SANDER M. LEVIN,2016,2016Q1,EQUIPMENT,"1,116.00","1,116.00"
L000287,HON. JOHN LEWIS,2016,2016Q1,FRANKED MAIL,381.42,381.42
L000287,HON. JOHN LEWIS,2016,2016Q1,PERSONNEL COMPENSATION,"236,906.10","236,906.10"
L000287,HON. JOHN LEWIS,2016,2016Q1,TRAVEL,"8,256.35","8,256.35"
L000287,HON. JOHN LEWIS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","16,969.69","16,969.69"
L000287,HON. JOHN LEWIS,2016,2016Q1,PRINTING AND REPRODUCTION,654.45,654.45
L000287,HON. JOHN LEWIS,2016,2016Q1,OTHER SERVICES,"5,211.25","5,211.25"
L000287,HON. JOHN LEWIS,2016,2016Q1,SUPPLIES AND MATERIALS,"6,176.31","6,176.31"
L000287,HON. JOHN LEWIS,2016,2016Q1,EQUIPMENT,"1,326.00","1,326.00"
L000582,HON. TED LIEU,2016,2016Q1,FRANKED MAIL,426.86,426.86
L000582,HON. TED LIEU,2016,2016Q1,PERSONNEL COMPENSATION,"250,266.65","250,266.65"
L000582,HON. TED LIEU,2016,2016Q1,TRAVEL,"5,463.89","5,463.89"
L000582,HON. TED LIEU,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","18,682.38","18,682.38"
L000582,HON. TED LIEU,2016,2016Q1,PRINTING AND REPRODUCTION,383.95,383.95
L000582,HON. TED LIEU,2016,2016Q1,OTHER SERVICES,"4,336.50","4,336.50"
L000582,HON. TED LIEU,2016,2016Q1,SUPPLIES AND MATERIALS,"1,843.96","1,843.96"
L000582,HON. TED LIEU,2016,2016Q1,EQUIPMENT,"1,140.00","1,140.00"
L000563,HON. DANIEL LIPINSKI,2016,2016Q1,FRANKED MAIL,126.30,126.30
L000563,HON. DANIEL LIPINSKI,2016,2016Q1,PERSONNEL COMPENSATION,"204,612.44","204,612.44"
L000563,HON. DANIEL LIPINSKI,2016,2016Q1,TRAVEL,"3,262.62","3,262.62"
L000563,HON. DANIEL LIPINSKI,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","20,499.74","20,499.74"
L000563,HON. DANIEL LIPINSKI,2016,2016Q1,PRINTING AND REPRODUCTION,124.58,124.58
L000563,HON. DANIEL LIPINSKI,2016,2016Q1,OTHER SERVICES,"2,500.00","2,500.00"
L000563,HON. DANIEL LIPINSKI,2016,2016Q1,SUPPLIES AND MATERIALS,"2,722.08","2,722.08"
L000563,HON. DANIEL LIPINSKI,2016,2016Q1,EQUIPMENT,"1,084.83","1,084.83"
L000554,HON. FRANK A. LOBIONDO,2016,2016Q1,FRANKED MAIL,354.91,354.91
L000554,HON. FRANK A. LOBIONDO,2016,2016Q1,PERSONNEL COMPENSATION,"244,284.44","244,284.44"
L000554,HON. FRANK A. LOBIONDO,2016,2016Q1,TRAVEL,"3,088.56","3,088.56"
L000554,HON. FRANK A. LOBIONDO,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","11,586.02","11,586.02"
L000554,HON. FRANK A. LOBIONDO,2016,2016Q1,PRINTING AND REPRODUCTION,463.20,463.20
L000554,HON. FRANK A. LOBIONDO,2016,2016Q1,OTHER SERVICES,"8,580.00","8,580.00"
L000554,HON. FRANK A. LOBIONDO,2016,2016Q1,SUPPLIES AND MATERIALS,"2,464.92","2,464.92"
L000554,HON. FRANK A. LOBIONDO,2016,2016Q1,EQUIPMENT,735.00,735.00
L000565,HON. DAVID LOEBSACK,2016,2016Q1,FRANKED MAIL,451.18,451.18
L000565,HON. DAVID LOEBSACK,2016,2016Q1,PERSONNEL COMPENSATION,"244,558.31","244,558.31"
L000565,HON. DAVID LOEBSACK,2016,2016Q1,TRAVEL,"11,059.05","11,059.05"
L000565,HON. DAVID LOEBSACK,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","12,385.17","12,385.17"
L000565,HON. DAVID LOEBSACK,2016,2016Q1,PRINTING AND REPRODUCTION,402.50,402.50
L000565,HON. DAVID LOEBSACK,2016,2016Q1,OTHER SERVICES,"6,280.19","6,280.19"
L000565,HON. DAVID LOEBSACK,2016,2016Q1,SUPPLIES AND MATERIALS,"2,030.29","2,030.29"
L000565,HON. DAVID LOEBSACK,2016,2016Q1,EQUIPMENT,"1,243.77","1,243.77"
L000397,HON. ZOE LOFGREN,2016,2016Q1,FRANKED MAIL,154.10,154.10
L000397,HON. ZOE LOFGREN,2016,2016Q1,PERSONNEL COMPENSATION,"226,484.88","226,484.88"
L000397,HON. ZOE LOFGREN,2016,2016Q1,TRAVEL,"3,242.78","3,242.78"
L000397,HON. ZOE LOFGREN,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","20,409.32","20,409.32"
L000397,HON. ZOE LOFGREN,2016,2016Q1,PRINTING AND REPRODUCTION,39.95,39.95
L000397,HON. ZOE LOFGREN,2016,2016Q1,OTHER SERVICES,"11,895.00","11,895.00"
L000397,HON. ZOE LOFGREN,2016,2016Q1,SUPPLIES AND MATERIALS,659.72,659.72
L000397,HON. ZOE LOFGREN,2016,2016Q1,EQUIPMENT,"1,249.74","1,249.74"
L000576,HON. BILLY LONG,2016,2016Q1,FRANKED MAIL,370.99,370.99
L000576,HON. BILLY LONG,2016,2016Q1,PERSONNEL COMPENSATION,"233,698.26","233,698.26"
L000576,HON. BILLY LONG,2016,2016Q1,TRAVEL,"2,249.97","2,249.97"
L000576,HON. BILLY LONG,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","12,111.34","12,111.34"
L000576,HON. BILLY LONG,2016,2016Q1,PRINTING AND REPRODUCTION,338.71,338.71
L000576,HON. BILLY LONG,2016,2016Q1,OTHER SERVICES,"6,675.75","6,675.75"
L000576,HON. BILLY LONG,2016,2016Q1,SUPPLIES AND MATERIALS,"2,933.43","2,933.43"
L000576,HON. BILLY LONG,2016,2016Q1,EQUIPMENT,"1,416.99","1,416.99"
L000583,HON. BARRY LOUDERMILK,2016,2016Q1,FRANKED MAIL,486.26,486.26
L000583,HON. BARRY LOUDERMILK,2016,2016Q1,PERSONNEL COMPENSATION,"212,375.14","212,375.14"
L000583,HON. BARRY LOUDERMILK,2016,2016Q1,TRAVEL,"8,853.18","8,853.18"
L000583,HON. BARRY LOUDERMILK,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","17,207.55","17,207.55"
L000583,HON. BARRY LOUDERMILK,2016,2016Q1,PRINTING AND REPRODUCTION,417.51,417.51
L000583,HON. BARRY LOUDERMILK,2016,2016Q1,OTHER SERVICES,"9,129.68","9,129.68"
L000583,HON. BARRY LOUDERMILK,2016,2016Q1,SUPPLIES AND MATERIALS,"13,353.20","13,353.20"
L000583,HON. BARRY LOUDERMILK,2016,2016Q1,EQUIPMENT,"3,464.40","3,464.40"
L000584,HON. MIA B. LOVE,2016,2016Q1,FRANKED MAIL,"11,134.61","11,134.61"
L000584,HON. MIA B. LOVE,2016,2016Q1,PERSONNEL COMPENSATION,"184,348.55","184,348.55"
L000584,HON. MIA B. LOVE,2016,2016Q1,TRAVEL,"10,887.88","10,887.88"
L000584,HON. MIA B. LOVE,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","11,414.00","11,414.00"
L000584,HON. MIA B. LOVE,2016,2016Q1,PRINTING AND REPRODUCTION,54.96,54.96
L000584,HON. MIA B. LOVE,2016,2016Q1,OTHER SERVICES,"8,835.00","8,835.00"
L000584,HON. MIA B. LOVE,2016,2016Q1,SUPPLIES AND MATERIALS,"1,051.08","1,051.08"
L000584,HON. MIA B. LOVE,2016,2016Q1,EQUIPMENT,654.03,654.03
L000579,HON. ALAN S. LOWENTHAL,2016,2016Q1,FRANKED MAIL,60.62,60.62
L000579,HON. ALAN S. LOWENTHAL,2016,2016Q1,PERSONNEL COMPENSATION,"245,547.20","245,547.20"
L000579,HON. ALAN S. LOWENTHAL,2016,2016Q1,TRAVEL,"8,751.23","8,751.23"
L000579,HON. ALAN S. LOWENTHAL,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","18,168.84","18,168.84"
L000579,HON. ALAN S. LOWENTHAL,2016,2016Q1,PRINTING AND REPRODUCTION,178.34,178.34
L000579,HON. ALAN S. LOWENTHAL,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
L000579,HON. ALAN S. LOWENTHAL,2016,2016Q1,SUPPLIES AND MATERIALS,"5,344.13","5,344.13"
L000579,HON. ALAN S. LOWENTHAL,2016,2016Q1,EQUIPMENT,480.00,480.00
L000480,HON. NITA N. LOWEY,2016,2016Q1,FRANKED MAIL,756.78,756.78
L000480,HON. NITA N. LOWEY,2016,2016Q1,PERSONNEL COMPENSATION,"200,808.51","200,808.51"
L000480,HON. NITA N. LOWEY,2016,2016Q1,TRAVEL,"2,417.91","2,417.91"
L000480,HON. NITA N. LOWEY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","32,429.53","32,429.53"
L000480,HON. NITA N. LOWEY,2016,2016Q1,PRINTING AND REPRODUCTION,"1,417.56","1,417.56"
L000480,HON. NITA N. LOWEY,2016,2016Q1,OTHER SERVICES,"10,605.00","10,605.00"
L000480,HON. NITA N. LOWEY,2016,2016Q1,SUPPLIES AND MATERIALS,"1,922.82","1,922.82"
L000480,HON. NITA N. LOWEY,2016,2016Q1,EQUIPMENT,925.80,925.80
L000491,HON. FRANK D. LUCAS,2016,2016Q1,FRANKED MAIL,183.75,183.75
L000491,HON. FRANK D. LUCAS,2016,2016Q1,PERSONNEL COMPENSATION,"223,378.74","223,378.74"
L000491,HON. FRANK D. LUCAS,2016,2016Q1,TRAVEL,"20,186.68","20,186.68"
L000491,HON. FRANK D. LUCAS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","23,036.74","23,036.74"
L000491,HON. FRANK D. LUCAS,2016,2016Q1,PRINTING AND REPRODUCTION,191.70,191.70
L000491,HON. FRANK D. LUCAS,2016,2016Q1,OTHER SERVICES,"5,115.00","5,115.00"
L000491,HON. FRANK D. LUCAS,2016,2016Q1,SUPPLIES AND MATERIALS,"7,479.40","7,479.40"
L000491,HON. FRANK D. LUCAS,2016,2016Q1,EQUIPMENT,360.00,360.00
L000569,HON. BLAINE LUETKEMEYER,2016,2016Q1,FRANKED MAIL,"1,281.37","1,281.37"
L000569,HON. BLAINE LUETKEMEYER,2016,2016Q1,PERSONNEL COMPENSATION,"224,078.27","224,078.27"
L000569,HON. BLAINE LUETKEMEYER,2016,2016Q1,TRAVEL,"4,604.63","4,604.63"
L000569,HON. BLAINE LUETKEMEYER,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","12,543.71","12,543.71"
L000569,HON. BLAINE LUETKEMEYER,2016,2016Q1,PRINTING AND REPRODUCTION,415.56,415.56
L000569,HON. BLAINE LUETKEMEYER,2016,2016Q1,OTHER SERVICES,"4,848.23","4,848.23"
L000569,HON. BLAINE LUETKEMEYER,2016,2016Q1,SUPPLIES AND MATERIALS,786.99,786.99
L000569,HON. BLAINE LUETKEMEYER,2016,2016Q1,EQUIPMENT,138.00,138.00
L000580,HON. MICHELLE LUJAN GRISHAM,2016,2016Q1,FRANKED MAIL,163.43,163.43
L000580,HON. MICHELLE LUJAN GRISHAM,2016,2016Q1,PERSONNEL COMPENSATION,"243,873.92","243,873.92"
L000580,HON. MICHELLE LUJAN GRISHAM,2016,2016Q1,TRAVEL,"6,552.36","6,552.36"
L000580,HON. MICHELLE LUJAN GRISHAM,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","16,902.33","16,902.33"
L000580,HON. MICHELLE LUJAN GRISHAM,2016,2016Q1,PRINTING AND REPRODUCTION,628.50,628.50
L000580,HON. MICHELLE LUJAN GRISHAM,2016,2016Q1,OTHER SERVICES,"10,133.00","10,133.00"
L000580,HON. MICHELLE LUJAN GRISHAM,2016,2016Q1,SUPPLIES AND MATERIALS,"4,651.38","4,651.38"
L000580,HON. MICHELLE LUJAN GRISHAM,2016,2016Q1,EQUIPMENT,900.00,900.00
L000570,HON. BEN RAY LUJAN,2016,2016Q1,FRANKED MAIL,77.71,77.71
L000570,HON. BEN RAY LUJAN,2016,2016Q1,PERSONNEL COMPENSATION,"242,899.71","242,899.71"
L000570,HON. BEN RAY LUJAN,2016,2016Q1,TRAVEL,"13,433.58","13,433.58"
L000570,HON. BEN RAY LUJAN,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","12,648.59","12,648.59"
L000570,HON. BEN RAY LUJAN,2016,2016Q1,PRINTING AND REPRODUCTION,79.95,79.95
L000570,HON. BEN RAY LUJAN,2016,2016Q1,OTHER SERVICES,"9,909.00","9,909.00"
L000570,HON. BEN RAY LUJAN,2016,2016Q1,SUPPLIES AND MATERIALS,747.55,747.55
L000570,HON. BEN RAY LUJAN,2016,2016Q1,EQUIPMENT,468.00,468.00
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q1,FRANKED MAIL,286.65,286.65
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q1,PERSONNEL COMPENSATION,"225,832.98","225,832.98"
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q1,TRAVEL,"11,361.79","11,361.79"
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","11,676.33","11,676.33"
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q1,PRINTING AND REPRODUCTION,118.29,118.29
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q1,OTHER SERVICES,"8,065.66","8,065.66"
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q1,SUPPLIES AND MATERIALS,"2,352.96","2,352.96"
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q1,EQUIPMENT,"1,123.44","1,123.44"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q1,FRANKED MAIL,91.86,91.86
L000562,HON. STEPHEN F. LYNCH,2016,2016Q1,PERSONNEL COMPENSATION,"245,769.61","245,769.61"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q1,TRAVEL,"1,248.78","1,248.78"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","28,024.10","28,024.10"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q1,PRINTING AND REPRODUCTION,255.70,255.70
L000562,HON. STEPHEN F. LYNCH,2016,2016Q1,OTHER SERVICES,"4,170.00","4,170.00"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q1,SUPPLIES AND MATERIALS,"2,266.98","2,266.98"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q1,EQUIPMENT,352.50,352.50
M001193,HON. THOMAS MACARTHUR,2016,2016Q1,FRANKED MAIL,"21,370.11","21,370.11"
M001193,HON. THOMAS MACARTHUR,2016,2016Q1,PERSONNEL COMPENSATION,"206,156.11","206,156.11"
M001193,HON. THOMAS MACARTHUR,2016,2016Q1,TRAVEL,"4,000.56","4,000.56"
M001193,HON. THOMAS MACARTHUR,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","8,813.36","8,813.36"
M001193,HON. THOMAS MACARTHUR,2016,2016Q1,PRINTING AND REPRODUCTION,"27,223.90","27,223.90"
M001193,HON. THOMAS MACARTHUR,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
M001193,HON. THOMAS MACARTHUR,2016,2016Q1,SUPPLIES AND MATERIALS,"2,246.11","2,246.11"
M001193,HON. THOMAS MACARTHUR,2016,2016Q1,EQUIPMENT,"2,536.71","2,536.71"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q1,FRANKED MAIL,472.69,472.69
M000087,HON. CAROLYN B. MALONEY,2016,2016Q1,PERSONNEL COMPENSATION,"256,502.12","256,502.12"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q1,TRAVEL,"6,425.61","6,425.61"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","33,270.22","33,270.22"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q1,PRINTING AND REPRODUCTION,"1,930.90","1,930.90"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q1,OTHER SERVICES,"9,541.04","9,541.04"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q1,SUPPLIES AND MATERIALS,"3,756.80","3,756.80"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q1,EQUIPMENT,510.00,510.00
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q1,FRANKED MAIL,279.44,279.44
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q1,PERSONNEL COMPENSATION,"216,204.39","216,204.39"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q1,TRAVEL,"4,363.14","4,363.14"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","12,409.04","12,409.04"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q1,PRINTING AND REPRODUCTION,374.00,374.00
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q1,SUPPLIES AND MATERIALS,829.47,829.47
M001158,HON. KENNY MARCHANT,2016,2016Q1,FRANKED MAIL,103.39,103.39
M001158,HON. KENNY MARCHANT,2016,2016Q1,PERSONNEL COMPENSATION,"195,276.81","195,276.81"
M001158,HON. KENNY MARCHANT,2016,2016Q1,TRAVEL,"6,360.96","6,360.96"
M001158,HON. KENNY MARCHANT,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","19,360.27","19,360.27"
M001158,HON. KENNY MARCHANT,2016,2016Q1,PRINTING AND REPRODUCTION,"1,116.09","1,116.09"
M001158,HON. KENNY MARCHANT,2016,2016Q1,OTHER SERVICES,"22,358.71","22,358.71"
M001158,HON. KENNY MARCHANT,2016,2016Q1,SUPPLIES AND MATERIALS,"2,437.67","2,437.67"
M001158,HON. KENNY MARCHANT,2016,2016Q1,EQUIPMENT,"1,284.00","1,284.00"
M001179,HON. TOM MARINO,2016,2016Q1,FRANKED MAIL,"16,654.58","16,654.58"
M001179,HON. TOM MARINO,2016,2016Q1,PERSONNEL COMPENSATION,"220,053.44","220,053.44"
M001179,HON. TOM MARINO,2016,2016Q1,TRAVEL,"5,331.18","5,331.18"
M001179,HON. TOM MARINO,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","20,934.35","20,934.35"
M001179,HON. TOM MARINO,2016,2016Q1,PRINTING AND REPRODUCTION,"15,779.95","15,779.95"
M001179,HON. TOM MARINO,2016,2016Q1,OTHER SERVICES,"10,140.00","10,140.00"
M001179,HON. TOM MARINO,2016,2016Q1,SUPPLIES AND MATERIALS,"5,466.37","5,466.37"
M001179,HON. TOM MARINO,2016,2016Q1,EQUIPMENT,"5,016.99","5,016.99"
M001184,HON. THOMAS MASSIE,2016,2016Q1,FRANKED MAIL,196.59,196.59
M001184,HON. THOMAS MASSIE,2016,2016Q1,PERSONNEL COMPENSATION,"248,194.75","248,194.75"
M001184,HON. THOMAS MASSIE,2016,2016Q1,TRAVEL,"4,216.25","4,216.25"
M001184,HON. THOMAS MASSIE,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","11,493.61","11,493.61"
M001184,HON. THOMAS MASSIE,2016,2016Q1,PRINTING AND REPRODUCTION,41.90,41.90
M001184,HON. THOMAS MASSIE,2016,2016Q1,OTHER SERVICES,"5,415.00","5,415.00"
M001184,HON. THOMAS MASSIE,2016,2016Q1,SUPPLIES AND MATERIALS,"2,026.36","2,026.36"
M001184,HON. THOMAS MASSIE,2016,2016Q1,EQUIPMENT,"1,281.09","1,281.09"
M001163,HON. DORIS MATSUI,2016,2016Q1,FRANKED MAIL,796.71,796.71
M001163,HON. DORIS MATSUI,2016,2016Q1,PERSONNEL COMPENSATION,"232,764.71","232,764.71"
M001163,HON. DORIS MATSUI,2016,2016Q1,TRAVEL,"3,809.95","3,809.95"
M001163,HON. DORIS MATSUI,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","30,735.40","30,735.40"
M001163,HON. DORIS MATSUI,2016,2016Q1,PRINTING AND REPRODUCTION,40.00,40.00
M001163,HON. DORIS MATSUI,2016,2016Q1,OTHER SERVICES,"5,169.11","5,169.11"
M001163,HON. DORIS MATSUI,2016,2016Q1,SUPPLIES AND MATERIALS,645.62,645.62
M001163,HON. DORIS MATSUI,2016,2016Q1,EQUIPMENT,788.84,788.84
M001165,HON. KEVIN MCCARTHY,2016,2016Q1,FRANKED MAIL,"1,935.05","1,935.05"
M001165,HON. KEVIN MCCARTHY,2016,2016Q1,PERSONNEL COMPENSATION,"225,541.64","225,541.64"
M001165,HON. KEVIN MCCARTHY,2016,2016Q1,TRAVEL,"8,125.56","8,125.56"
M001165,HON. KEVIN MCCARTHY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","37,122.72","37,122.72"
M001165,HON. KEVIN MCCARTHY,2016,2016Q1,PRINTING AND REPRODUCTION,"1,722.64","1,722.64"
M001165,HON. KEVIN MCCARTHY,2016,2016Q1,OTHER SERVICES,"12,140.00","12,140.00"
M001165,HON. KEVIN MCCARTHY,2016,2016Q1,SUPPLIES AND MATERIALS,"6,871.03","6,871.03"
M001165,HON. KEVIN MCCARTHY,2016,2016Q1,EQUIPMENT,795.78,795.78
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q1,FRANKED MAIL,415.22,415.22
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q1,PERSONNEL COMPENSATION,"220,831.28","220,831.28"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q1,TRAVEL,"8,832.84","8,832.84"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","20,476.76","20,476.76"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q1,PRINTING AND REPRODUCTION,109.85,109.85
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q1,OTHER SERVICES,"3,980.00","3,980.00"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q1,SUPPLIES AND MATERIALS,"4,519.46","4,519.46"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q1,EQUIPMENT,534.15,534.15
M001177,HON. TOM MCCLINTOCK,2016,2016Q1,FRANKED MAIL,"1,813.39","1,813.39"
M001177,HON. TOM MCCLINTOCK,2016,2016Q1,PERSONNEL COMPENSATION,"243,525.73","243,525.73"
M001177,HON. TOM MCCLINTOCK,2016,2016Q1,TRAVEL,"8,450.79","8,450.79"
M001177,HON. TOM MCCLINTOCK,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","32,783.55","32,783.55"
M001177,HON. TOM MCCLINTOCK,2016,2016Q1,PRINTING AND REPRODUCTION,79.90,79.90
M001177,HON. TOM MCCLINTOCK,2016,2016Q1,OTHER SERVICES,"5,719.90","5,719.90"
M001177,HON. TOM MCCLINTOCK,2016,2016Q1,SUPPLIES AND MATERIALS,"2,265.88","2,265.88"
M001177,HON. TOM MCCLINTOCK,2016,2016Q1,EQUIPMENT,615.87,615.87
M001143,HON. BETTY MCCOLLUM,2016,2016Q1,FRANKED MAIL,147.40,147.40
M001143,HON. BETTY MCCOLLUM,2016,2016Q1,PERSONNEL COMPENSATION,"222,270.64","222,270.64"
M001143,HON. BETTY MCCOLLUM,2016,2016Q1,TRAVEL,"5,512.21","5,512.21"
M001143,HON. BETTY MCCOLLUM,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","18,049.73","18,049.73"
M001143,HON. BETTY MCCOLLUM,2016,2016Q1,PRINTING AND REPRODUCTION,120.07,120.07
M001143,HON. BETTY MCCOLLUM,2016,2016Q1,OTHER SERVICES,"3,920.00","3,920.00"
M001143,HON. BETTY MCCOLLUM,2016,2016Q1,SUPPLIES AND MATERIALS,"8,683.33","8,683.33"
M001143,HON. BETTY MCCOLLUM,2016,2016Q1,EQUIPMENT,"11,192.50","11,192.50"
M000404,HON. JIM MCDERMOTT,2016,2016Q1,FRANKED MAIL,205.75,205.75
M000404,HON. JIM MCDERMOTT,2016,2016Q1,PERSONNEL COMPENSATION,"249,662.55","249,662.55"
M000404,HON. JIM MCDERMOTT,2016,2016Q1,TRAVEL,"17,518.78","17,518.78"
M000404,HON. JIM MCDERMOTT,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","19,792.40","19,792.40"
M000404,HON. JIM MCDERMOTT,2016,2016Q1,PRINTING AND REPRODUCTION,40.60,40.60
M000404,HON. JIM MCDERMOTT,2016,2016Q1,OTHER SERVICES,"14,413.00","14,413.00"
M000404,HON. JIM MCDERMOTT,2016,2016Q1,SUPPLIES AND MATERIALS,"3,347.87","3,347.87"
M000404,HON. JIM MCDERMOTT,2016,2016Q1,EQUIPMENT,297.00,297.00
M000312,HON. JAMES P. MCGOVERN,2016,2016Q1,FRANKED MAIL,205.90,205.90
M000312,HON. JAMES P. MCGOVERN,2016,2016Q1,PERSONNEL COMPENSATION,"210,038.82","210,038.82"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q1,TRAVEL,527.77,527.77
M000312,HON. JAMES P. MCGOVERN,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","30,524.81","30,524.81"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q1,PRINTING AND REPRODUCTION,6.40,6.40
M000312,HON. JAMES P. MCGOVERN,2016,2016Q1,OTHER SERVICES,"10,200.00","10,200.00"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q1,SUPPLIES AND MATERIALS,"3,000.15","3,000.15"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q1,EQUIPMENT,"1,986.30","1,986.30"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q1,FRANKED MAIL,"2,525.42","2,525.42"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q1,PERSONNEL COMPENSATION,"221,495.01","221,495.01"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q1,TRAVEL,"3,472.50","3,472.50"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","10,834.55","10,834.55"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q1,PRINTING AND REPRODUCTION,215.70,215.70
