BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","80,671.04","25,970.35"
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,PRINTING AND REPRODUCTION,"7,189.00","2,895.62"
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,OTHER SERVICES,"43,941.47","11,979.00"
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,SUPPLIES AND MATERIALS,"18,950.95","5,828.14"
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,EQUIPMENT,"2,258.55",752.85
H001038,HON. BRIAN HIGGINS,2009,2009Q3,FRANKED MAIL,"7,755.87","4,075.54"
H001038,HON. BRIAN HIGGINS,2009,2009Q3,PERSONNEL COMPENSATION,"844,894.51","295,359.94"
H001038,HON. BRIAN HIGGINS,2009,2009Q3,PERSONNEL BENEFITS,914.39,0.00
H001038,HON. BRIAN HIGGINS,2009,2009Q3,TRAVEL,"16,612.09","3,023.18"
H001038,HON. BRIAN HIGGINS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","77,435.89","30,007.21"
H001038,HON. BRIAN HIGGINS,2009,2009Q3,PRINTING AND REPRODUCTION,"1,911.03",910.41
H001038,HON. BRIAN HIGGINS,2009,2009Q3,OTHER SERVICES,"22,919.80","8,408.20"
H001038,HON. BRIAN HIGGINS,2009,2009Q3,SUPPLIES AND MATERIALS,"17,200.79","2,338.24"
H001038,HON. BRIAN HIGGINS,2009,2009Q3,EQUIPMENT,"1,251.00",417.00
H001030,HON. BARON P. HILL,2009,2009Q3,FRANKED MAIL,"54,353.63","36,354.66"
H001030,HON. BARON P. HILL,2009,2009Q3,PERSONNEL COMPENSATION,"704,354.77","234,012.52"
H001030,HON. BARON P. HILL,2009,2009Q3,PERSONNEL BENEFITS,619.98,0.00
H001030,HON. BARON P. HILL,2009,2009Q3,TRAVEL,"47,981.92","21,911.19"
H001030,HON. BARON P. HILL,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","56,979.51","20,503.12"
H001030,HON. BARON P. HILL,2009,2009Q3,PRINTING AND REPRODUCTION,624.02,85.32
H001030,HON. BARON P. HILL,2009,2009Q3,OTHER SERVICES,"21,948.67","6,762.50"
H001030,HON. BARON P. HILL,2009,2009Q3,SUPPLIES AND MATERIALS,"26,341.05","1,611.86"
H001030,HON. BARON P. HILL,2009,2009Q3,EQUIPMENT,"3,459.34",856.74
H001047,HON. JAMES A. HIMES,2009,2009Q3,FRANKED MAIL,"41,278.61","4,020.68"
H001047,HON. JAMES A. HIMES,2009,2009Q3,PERSONNEL COMPENSATION,"553,986.48","195,656.98"
H001047,HON. JAMES A. HIMES,2009,2009Q3,PERSONNEL BENEFITS,375.76,0.00
H001047,HON. JAMES A. HIMES,2009,2009Q3,TRAVEL,"24,217.09","8,248.93"
H001047,HON. JAMES A. HIMES,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","68,698.30","28,812.57"
H001047,HON. JAMES A. HIMES,2009,2009Q3,PRINTING AND REPRODUCTION,"42,845.19","41,434.95"
H001047,HON. JAMES A. HIMES,2009,2009Q3,OTHER SERVICES,"51,120.13","9,864.96"
H001047,HON. JAMES A. HIMES,2009,2009Q3,SUPPLIES AND MATERIALS,"29,621.10","3,848.67"
H001047,HON. JAMES A. HIMES,2009,2009Q3,EQUIPMENT,"16,644.87","3,945.51"
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,FRANKED MAIL,"3,148.98","1,350.41"
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,PERSONNEL COMPENSATION,"748,523.22","253,587.20"
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,PERSONNEL BENEFITS,28.88,0.00
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,TRAVEL,"48,251.04","27,127.73"
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","70,058.31","28,983.49"
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,PRINTING AND REPRODUCTION,684.20,232.50
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,OTHER SERVICES,"29,387.06","8,932.76"
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,SUPPLIES AND MATERIALS,"12,847.15","4,859.00"
H000627,HON. MAURICE D HINCHEY,2009,2009Q3,EQUIPMENT,"20,236.57","9,356.19"
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,FRANKED MAIL,"4,616.55","1,733.10"
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,PERSONNEL COMPENSATION,"642,280.90","229,126.08"
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,PERSONNEL BENEFITS,837.84,0.00
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,TRAVEL,"27,750.31","5,593.53"
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","59,430.65","25,644.28"
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,PRINTING AND REPRODUCTION,"2,728.97","1,692.64"
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,OTHER SERVICES,"56,641.93","20,682.60"
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,SUPPLIES AND MATERIALS,"21,742.03","7,013.80"
H000636,HON. RUBEN HINOJOSA,2009,2009Q3,EQUIPMENT,"3,155.00","1,023.00"
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,FRANKED MAIL,"43,409.84","36,609.23"
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,PERSONNEL COMPENSATION,"613,504.19","201,242.36"
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,PERSONNEL BENEFITS,"3,283.85",0.00
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,TRAVEL,"29,563.84","14,820.38"
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","70,896.65","23,121.13"
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,PRINTING AND REPRODUCTION,"57,183.42","29,008.56"
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,OTHER SERVICES,"41,806.68","9,914.24"
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,SUPPLIES AND MATERIALS,"17,663.84","10,402.64"
H001042,HON. MAZIE K. HIRONO,2009,2009Q3,EQUIPMENT,"2,464.12",625.82
H001043,HON. PAUL W. HODES,2009,2009Q3,FRANKED MAIL,"9,788.43","6,099.35"
H001043,HON. PAUL W. HODES,2009,2009Q3,PERSONNEL COMPENSATION,"762,010.33","274,988.48"
H001043,HON. PAUL W. HODES,2009,2009Q3,PERSONNEL BENEFITS,"1,602.31",0.00
H001043,HON. PAUL W. HODES,2009,2009Q3,TRAVEL,"39,808.23","15,870.49"
H001043,HON. PAUL W. HODES,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","106,002.55","45,846.17"
H001043,HON. PAUL W. HODES,2009,2009Q3,PRINTING AND REPRODUCTION,"12,592.50","11,702.00"
H001043,HON. PAUL W. HODES,2009,2009Q3,OTHER SERVICES,"25,984.50","7,973.00"
H001043,HON. PAUL W. HODES,2009,2009Q3,SUPPLIES AND MATERIALS,"16,761.60","5,093.01"
H001043,HON. PAUL W. HODES,2009,2009Q3,EQUIPMENT,"14,131.83","12,529.83"
H000676,HON. PETER HOEKSTRA,2009,2009Q3,FRANKED MAIL,"3,987.94","2,153.85"
H000676,HON. PETER HOEKSTRA,2009,2009Q3,PERSONNEL COMPENSATION,"651,516.22","235,708.83"
H000676,HON. PETER HOEKSTRA,2009,2009Q3,PERSONNEL BENEFITS,"1,783.62",0.00
H000676,HON. PETER HOEKSTRA,2009,2009Q3,TRAVEL,"51,863.29","19,825.66"
H000676,HON. PETER HOEKSTRA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","66,428.54","26,864.78"
H000676,HON. PETER HOEKSTRA,2009,2009Q3,PRINTING AND REPRODUCTION,"16,290.73",378.04
H000676,HON. PETER HOEKSTRA,2009,2009Q3,OTHER SERVICES,"57,364.03","26,222.85"
H000676,HON. PETER HOEKSTRA,2009,2009Q3,SUPPLIES AND MATERIALS,"23,663.64","11,705.97"
H000676,HON. PETER HOEKSTRA,2009,2009Q3,EQUIPMENT,"4,013.68",782.40
H000712,HON. TIM HOLDEN,2009,2009Q3,FRANKED MAIL,"33,386.60","8,877.48"
H000712,HON. TIM HOLDEN,2009,2009Q3,PERSONNEL COMPENSATION,"693,446.97","235,293.36"
H000712,HON. TIM HOLDEN,2009,2009Q3,PERSONNEL BENEFITS,"1,691.80",0.00
H000712,HON. TIM HOLDEN,2009,2009Q3,TRAVEL,"30,119.27","11,558.35"
H000712,HON. TIM HOLDEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","97,129.46","32,597.94"
H000712,HON. TIM HOLDEN,2009,2009Q3,PRINTING AND REPRODUCTION,"15,435.88","12,773.03"
H000712,HON. TIM HOLDEN,2009,2009Q3,OTHER SERVICES,"14,236.25","6,030.00"
H000712,HON. TIM HOLDEN,2009,2009Q3,SUPPLIES AND MATERIALS,"26,033.52","6,575.75"
H000712,HON. TIM HOLDEN,2009,2009Q3,EQUIPMENT,"19,167.76","3,046.50"
H001032,HON. RUSH D. HOLT,2009,2009Q3,FRANKED MAIL,"22,761.96","15,889.05"
H001032,HON. RUSH D. HOLT,2009,2009Q3,PERSONNEL COMPENSATION,"653,136.55","229,814.19"
H001032,HON. RUSH D. HOLT,2009,2009Q3,PERSONNEL BENEFITS,"2,497.51",0.00
H001032,HON. RUSH D. HOLT,2009,2009Q3,TRAVEL,"21,801.57","9,037.68"
H001032,HON. RUSH D. HOLT,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","79,843.35","33,014.93"
H001032,HON. RUSH D. HOLT,2009,2009Q3,PRINTING AND REPRODUCTION,"29,947.05","27,931.99"
H001032,HON. RUSH D. HOLT,2009,2009Q3,OTHER SERVICES,"57,847.73","21,233.55"
H001032,HON. RUSH D. HOLT,2009,2009Q3,SUPPLIES AND MATERIALS,"29,574.84","14,115.59"
H001032,HON. RUSH D. HOLT,2009,2009Q3,EQUIPMENT,"2,683.26",894.42
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,FRANKED MAIL,"12,089.89",968.24
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,PERSONNEL COMPENSATION,"797,524.16","280,284.27"
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,PERSONNEL BENEFITS,"2,290.20",0.00
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,TRAVEL,"30,065.18","13,654.58"
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","77,507.38","31,317.36"
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,PRINTING AND REPRODUCTION,"31,415.74",647.09
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,OTHER SERVICES,"39,294.37","17,075.28"
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,SUPPLIES AND MATERIALS,"24,011.31","9,652.50"
H001034,HON. MICHAEL M. HONDA,2009,2009Q3,EQUIPMENT,"8,357.18","4,710.30"
H000874,HON. STENY H HOYER,2009,2009Q3,FRANKED MAIL,"3,924.21",769.14
H000874,HON. STENY H HOYER,2009,2009Q3,PERSONNEL COMPENSATION,"767,169.60","271,169.93"
H000874,HON. STENY H HOYER,2009,2009Q3,PERSONNEL BENEFITS,"1,117.72",0.00
H000874,HON. STENY H HOYER,2009,2009Q3,TRAVEL,"1,934.12","1,761.93"
H000874,HON. STENY H HOYER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","95,550.79","41,259.45"
H000874,HON. STENY H HOYER,2009,2009Q3,PRINTING AND REPRODUCTION,"1,026.65",755.55
H000874,HON. STENY H HOYER,2009,2009Q3,OTHER SERVICES,"21,511.27","7,597.09"
H000874,HON. STENY H HOYER,2009,2009Q3,SUPPLIES AND MATERIALS,"17,815.55","10,193.36"
H000874,HON. STENY H HOYER,2009,2009Q3,EQUIPMENT,"12,114.01","9,543.78"
H001048,HON. DUNCAN HUNTER,2009,2009Q3,FRANKED MAIL,"54,388.14","22,049.38"
H001048,HON. DUNCAN HUNTER,2009,2009Q3,PERSONNEL COMPENSATION,"640,233.50","219,461.16"
H001048,HON. DUNCAN HUNTER,2009,2009Q3,PERSONNEL BENEFITS,739.79,0.00
H001048,HON. DUNCAN HUNTER,2009,2009Q3,TRAVEL,"37,915.63","12,799.01"
H001048,HON. DUNCAN HUNTER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","54,399.06","23,345.64"
H001048,HON. DUNCAN HUNTER,2009,2009Q3,PRINTING AND REPRODUCTION,"50,041.18","18,165.97"
H001048,HON. DUNCAN HUNTER,2009,2009Q3,OTHER SERVICES,"42,484.98","12,764.16"
H001048,HON. DUNCAN HUNTER,2009,2009Q3,SUPPLIES AND MATERIALS,"22,164.29","5,341.74"
H001048,HON. DUNCAN HUNTER,2009,2009Q3,EQUIPMENT,"18,354.77","2,658.74"
I000023,HON. BOB INGLIS,2009,2009Q3,FRANKED MAIL,"39,254.24","31,992.73"
I000023,HON. BOB INGLIS,2009,2009Q3,PERSONNEL COMPENSATION,"595,269.15","204,036.39"
I000023,HON. BOB INGLIS,2009,2009Q3,PERSONNEL BENEFITS,"1,423.62",0.00
I000023,HON. BOB INGLIS,2009,2009Q3,TRAVEL,"62,094.77","24,342.94"
I000023,HON. BOB INGLIS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","68,329.27","22,390.35"
I000023,HON. BOB INGLIS,2009,2009Q3,PRINTING AND REPRODUCTION,"97,243.54","82,758.95"
I000023,HON. BOB INGLIS,2009,2009Q3,OTHER SERVICES,"34,246.18","11,661.25"
I000023,HON. BOB INGLIS,2009,2009Q3,SUPPLIES AND MATERIALS,"13,174.41","2,710.51"
I000023,HON. BOB INGLIS,2009,2009Q3,EQUIPMENT,"9,143.15","2,180.22"
I000026,HON. JAY INSLEE,2009,2009Q3,FRANKED MAIL,"10,063.89","1,518.90"
I000026,HON. JAY INSLEE,2009,2009Q3,PERSONNEL COMPENSATION,"760,966.79","258,208.35"
I000026,HON. JAY INSLEE,2009,2009Q3,PERSONNEL BENEFITS,"3,365.25",0.00
I000026,HON. JAY INSLEE,2009,2009Q3,TRAVEL,"59,248.22","14,492.64"
I000026,HON. JAY INSLEE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","47,033.36","18,958.27"
I000026,HON. JAY INSLEE,2009,2009Q3,PRINTING AND REPRODUCTION,"1,521.60",267.00
I000026,HON. JAY INSLEE,2009,2009Q3,OTHER SERVICES,"51,294.90","23,767.70"
I000026,HON. JAY INSLEE,2009,2009Q3,SUPPLIES AND MATERIALS,"17,886.50","11,624.50"
I000026,HON. JAY INSLEE,2009,2009Q3,EQUIPMENT,"1,476.00",492.00
I000057,HON. STEVE ISRAEL,2009,2009Q3,FRANKED MAIL,"5,725.09","2,609.36"
I000057,HON. STEVE ISRAEL,2009,2009Q3,PERSONNEL COMPENSATION,"686,058.61","227,570.81"
I000057,HON. STEVE ISRAEL,2009,2009Q3,PERSONNEL BENEFITS,"1,794.78",0.00
I000057,HON. STEVE ISRAEL,2009,2009Q3,TRAVEL,"48,638.07","20,806.80"
I000057,HON. STEVE ISRAEL,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","87,143.16","31,345.84"
I000057,HON. STEVE ISRAEL,2009,2009Q3,PRINTING AND REPRODUCTION,"4,719.22","2,307.62"
I000057,HON. STEVE ISRAEL,2009,2009Q3,OTHER SERVICES,"30,795.07","16,740.52"
I000057,HON. STEVE ISRAEL,2009,2009Q3,SUPPLIES AND MATERIALS,"49,357.82","17,704.18"
I000057,HON. STEVE ISRAEL,2009,2009Q3,EQUIPMENT,"4,523.92","2,046.63"
I000056,HON. DARRELL E. ISSA,2009,2009Q3,FRANKED MAIL,"5,273.13","2,627.31"
I000056,HON. DARRELL E. ISSA,2009,2009Q3,PERSONNEL COMPENSATION,"693,603.74","237,317.21"
I000056,HON. DARRELL E. ISSA,2009,2009Q3,PERSONNEL BENEFITS,"1,781.13",0.00
I000056,HON. DARRELL E. ISSA,2009,2009Q3,TRAVEL,"59,255.46","28,039.85"
I000056,HON. DARRELL E. ISSA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","87,182.07","42,061.75"
I000056,HON. DARRELL E. ISSA,2009,2009Q3,PRINTING AND REPRODUCTION,"1,300.61",508.41
I000056,HON. DARRELL E. ISSA,2009,2009Q3,OTHER SERVICES,"26,667.00","8,944.00"
I000056,HON. DARRELL E. ISSA,2009,2009Q3,SUPPLIES AND MATERIALS,"34,592.97","15,842.03"
I000056,HON. DARRELL E. ISSA,2009,2009Q3,EQUIPMENT,"1,942.79",345.90
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,FRANKED MAIL,984.42,367.82
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,PERSONNEL COMPENSATION,"651,295.16","223,284.74"
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,PERSONNEL BENEFITS,"1,328.32",0.00
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,TRAVEL,"68,599.39","22,664.90"
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","131,599.76","50,624.56"
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,PRINTING AND REPRODUCTION,"25,316.57","14,442.83"
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,OTHER SERVICES,"29,153.60","10,532.80"
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,SUPPLIES AND MATERIALS,"51,268.83","20,200.25"
J000032,HON. SHEILA JACKSON-LEE,2009,2009Q3,EQUIPMENT,"17,517.56","10,131.94"
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,FRANKED MAIL,"30,024.06","28,875.56"
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,PERSONNEL COMPENSATION,"588,925.22","183,250.03"
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,PERSONNEL BENEFITS,834.02,0.00
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,TRAVEL,"39,408.26","18,919.99"
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","172,433.51","56,276.32"
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,PRINTING AND REPRODUCTION,"28,374.58","27,373.80"
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,OTHER SERVICES,"54,722.25","22,419.89"
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,SUPPLIES AND MATERIALS,"26,520.92","3,721.31"
J000283,HON. JESSE L JACKSON JR,2009,2009Q3,EQUIPMENT,"38,486.79","17,880.90"
J000290,HON. LYNN JENKINS,2009,2009Q3,FRANKED MAIL,"60,264.56","47,750.22"
J000290,HON. LYNN JENKINS,2009,2009Q3,PERSONNEL COMPENSATION,"515,998.38","197,108.35"
J000290,HON. LYNN JENKINS,2009,2009Q3,PERSONNEL BENEFITS,325.24,0.00
J000290,HON. LYNN JENKINS,2009,2009Q3,TRAVEL,"40,097.49","14,821.04"
J000290,HON. LYNN JENKINS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","51,192.64","18,221.87"
J000290,HON. LYNN JENKINS,2009,2009Q3,PRINTING AND REPRODUCTION,"64,208.15","16,577.50"
J000290,HON. LYNN JENKINS,2009,2009Q3,OTHER SERVICES,"39,022.32","9,254.16"
J000290,HON. LYNN JENKINS,2009,2009Q3,SUPPLIES AND MATERIALS,"10,844.71","2,411.88"
J000290,HON. LYNN JENKINS,2009,2009Q3,EQUIPMENT,"14,815.99","7,599.87"
J000287,HON. BOBBY JINDAL,2009,2009Q3,PERSONNEL BENEFITS,0.00,243.70
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,FRANKED MAIL,"57,387.05","3,678.09"
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,PERSONNEL COMPENSATION,"630,708.57","206,169.33"
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,PERSONNEL BENEFITS,"3,933.38",0.00
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,TRAVEL,"28,257.79","11,983.77"
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","107,245.21","36,994.10"
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,PRINTING AND REPRODUCTION,"28,464.24","27,520.84"
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,OTHER SERVICES,"40,333.30","14,395.00"
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,SUPPLIES AND MATERIALS,"16,134.41","3,908.82"
J000126,HON. EDDIE BERNICE JOHNSON,2009,2009Q3,EQUIPMENT,"2,145.33",711.00
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,FRANKED MAIL,"2,881.54",942.50
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,PERSONNEL COMPENSATION,"724,872.46","254,687.90"
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,PERSONNEL BENEFITS,368.24,0.00
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,TRAVEL,"38,824.07","16,673.21"
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","88,105.13","32,000.66"
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,PRINTING AND REPRODUCTION,"8,061.31","6,243.08"
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,OTHER SERVICES,"36,114.00","12,380.00"
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,SUPPLIES AND MATERIALS,"38,054.64","10,892.38"
J000288,HON. HENRY C.HANK JOHNSON JR,2009,2009Q3,EQUIPMENT,"11,642.31","2,919.29"
J000174,HON. SAM JOHNSON,2009,2009Q3,FRANKED MAIL,"28,928.63","6,566.67"
J000174,HON. SAM JOHNSON,2009,2009Q3,PERSONNEL COMPENSATION,"728,198.97","257,055.55"
J000174,HON. SAM JOHNSON,2009,2009Q3,PERSONNEL BENEFITS,"1,231.81",0.00
J000174,HON. SAM JOHNSON,2009,2009Q3,TRAVEL,"59,262.78","15,417.15"
J000174,HON. SAM JOHNSON,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","53,575.89","19,218.21"
J000174,HON. SAM JOHNSON,2009,2009Q3,PRINTING AND REPRODUCTION,"37,136.50","8,157.33"
J000174,HON. SAM JOHNSON,2009,2009Q3,OTHER SERVICES,"36,907.21","12,350.68"
J000174,HON. SAM JOHNSON,2009,2009Q3,SUPPLIES AND MATERIALS,"24,705.96","11,214.22"
J000174,HON. SAM JOHNSON,2009,2009Q3,EQUIPMENT,"2,914.76",669.50
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,FRANKED MAIL,"27,913.88","24,650.48"
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,PERSONNEL COMPENSATION,"721,052.69","235,902.90"
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,PERSONNEL BENEFITS,"1,382.20",0.00
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,TRAVEL,"46,630.29","20,031.40"
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","64,227.76","26,437.74"
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,PRINTING AND REPRODUCTION,"24,688.18","24,020.78"
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,OTHER SERVICES,"34,725.81","11,156.65"
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,SUPPLIES AND MATERIALS,"10,856.97","2,276.07"
J000285,HON. TIMOTHY V. JOHNSON,2009,2009Q3,EQUIPMENT,"3,929.96","1,809.98"
J000255,HON. WALTER B JONES,2009,2009Q3,FRANKED MAIL,"3,876.21","1,377.37"
J000255,HON. WALTER B JONES,2009,2009Q3,PERSONNEL COMPENSATION,"782,004.21","268,129.12"
J000255,HON. WALTER B JONES,2009,2009Q3,PERSONNEL BENEFITS,"2,488.02",0.00
J000255,HON. WALTER B JONES,2009,2009Q3,TRAVEL,"21,136.48","9,380.68"
J000255,HON. WALTER B JONES,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","53,483.89","16,181.27"
J000255,HON. WALTER B JONES,2009,2009Q3,PRINTING AND REPRODUCTION,"1,431.85",225.80
J000255,HON. WALTER B JONES,2009,2009Q3,OTHER SERVICES,"35,833.55","21,163.85"
J000255,HON. WALTER B JONES,2009,2009Q3,SUPPLIES AND MATERIALS,"37,313.02","9,605.57"
J000255,HON. WALTER B JONES,2009,2009Q3,EQUIPMENT,"2,050.97",872.99
J000289,HON. JIM JORDAN,2009,2009Q3,FRANKED MAIL,"4,207.87","2,176.36"
J000289,HON. JIM JORDAN,2009,2009Q3,PERSONNEL COMPENSATION,"628,147.17","198,048.82"
J000289,HON. JIM JORDAN,2009,2009Q3,PERSONNEL BENEFITS,603.13,0.00
J000289,HON. JIM JORDAN,2009,2009Q3,TRAVEL,"66,738.32","29,818.61"
J000289,HON. JIM JORDAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","44,580.01","19,221.71"
J000289,HON. JIM JORDAN,2009,2009Q3,PRINTING AND REPRODUCTION,"23,648.97",62.30
J000289,HON. JIM JORDAN,2009,2009Q3,OTHER SERVICES,"30,353.46","10,482.30"
J000289,HON. JIM JORDAN,2009,2009Q3,SUPPLIES AND MATERIALS,"12,005.38","2,625.85"
J000289,HON. JIM JORDAN,2009,2009Q3,EQUIPMENT,"2,995.74",998.58
K000365,HON. STEVE KAGEN,2009,2009Q3,FRANKED MAIL,"126,422.75","59,934.26"
K000365,HON. STEVE KAGEN,2009,2009Q3,PERSONNEL COMPENSATION,"686,395.87","234,350.02"
K000365,HON. STEVE KAGEN,2009,2009Q3,PERSONNEL BENEFITS,"2,607.17",0.00
K000365,HON. STEVE KAGEN,2009,2009Q3,TRAVEL,"35,134.65","16,791.95"
K000365,HON. STEVE KAGEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","73,299.42","27,662.11"
K000365,HON. STEVE KAGEN,2009,2009Q3,PRINTING AND REPRODUCTION,"171,248.94","79,380.82"
K000365,HON. STEVE KAGEN,2009,2009Q3,OTHER SERVICES,"63,345.80","28,430.95"
K000365,HON. STEVE KAGEN,2009,2009Q3,SUPPLIES AND MATERIALS,"15,402.17","2,486.01"
K000365,HON. STEVE KAGEN,2009,2009Q3,EQUIPMENT,"9,882.24","3,270.39"
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,FRANKED MAIL,"27,177.31","21,752.46"
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,PERSONNEL COMPENSATION,"636,958.88","210,296.52"
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,PERSONNEL BENEFITS,"1,242.57",0.00
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,TRAVEL,"16,205.91","7,254.81"
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","109,142.26","38,460.71"
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,PRINTING AND REPRODUCTION,"11,695.42",25.60
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,OTHER SERVICES,"29,758.47","10,777.51"
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,SUPPLIES AND MATERIALS,"22,549.29","4,443.51"
K000008,HON. PAUL E KANJORSKI,2009,2009Q3,EQUIPMENT,"6,171.86","2,150.52"
