BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q2,OTHER SERVICES,"17,914.89","9,849.23"
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q2,SUPPLIES AND MATERIALS,"4,191.49","1,838.53"
L000571,HON. CYNTHIA M. LUMMIS,2016,2016Q2,EQUIPMENT,"1,123.44",0.00
L000562,HON. STEPHEN F. LYNCH,2016,2016Q2,FRANKED MAIL,390.29,298.43
L000562,HON. STEPHEN F. LYNCH,2016,2016Q2,PERSONNEL COMPENSATION,"506,507.60","260,737.99"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q2,TRAVEL,"3,982.21","2,733.43"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","66,886.20","38,862.10"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q2,PRINTING AND REPRODUCTION,671.00,415.30
L000562,HON. STEPHEN F. LYNCH,2016,2016Q2,OTHER SERVICES,"9,825.00","5,655.00"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q2,SUPPLIES AND MATERIALS,"5,893.21","3,626.23"
L000562,HON. STEPHEN F. LYNCH,2016,2016Q2,EQUIPMENT,705.00,352.50
M001193,HON. THOMAS MACARTHUR,2016,2016Q2,FRANKED MAIL,"39,802.65","18,432.54"
M001193,HON. THOMAS MACARTHUR,2016,2016Q2,PERSONNEL COMPENSATION,"427,601.52","221,445.41"
M001193,HON. THOMAS MACARTHUR,2016,2016Q2,TRAVEL,"8,915.12","4,914.56"
M001193,HON. THOMAS MACARTHUR,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","17,921.05","9,107.69"
M001193,HON. THOMAS MACARTHUR,2016,2016Q2,PRINTING AND REPRODUCTION,"30,479.73","3,255.83"
M001193,HON. THOMAS MACARTHUR,2016,2016Q2,OTHER SERVICES,"13,445.00","9,675.00"
M001193,HON. THOMAS MACARTHUR,2016,2016Q2,SUPPLIES AND MATERIALS,"6,052.01","3,805.90"
M001193,HON. THOMAS MACARTHUR,2016,2016Q2,EQUIPMENT,"5,330.22","2,793.51"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q2,FRANKED MAIL,"1,566.04","1,093.35"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q2,PERSONNEL COMPENSATION,"525,668.79","269,166.67"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q2,TRAVEL,"16,242.03","9,816.42"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","82,719.73","49,449.51"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q2,PRINTING AND REPRODUCTION,"2,890.38",959.48
M000087,HON. CAROLYN B. MALONEY,2016,2016Q2,OTHER SERVICES,"24,447.10","14,906.06"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q2,SUPPLIES AND MATERIALS,"9,088.95","5,332.15"
M000087,HON. CAROLYN B. MALONEY,2016,2016Q2,EQUIPMENT,"1,020.00",510.00
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q2,FRANKED MAIL,647.58,368.14
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q2,PERSONNEL COMPENSATION,"486,467.95","270,263.56"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q2,TRAVEL,"18,017.52","13,654.38"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","57,043.24","44,634.20"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q2,PRINTING AND REPRODUCTION,"4,778.32","4,404.32"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q2,OTHER SERVICES,"15,572.43","11,802.43"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q2,SUPPLIES AND MATERIALS,"5,740.17","4,910.70"
M001185,HON. SEAN PATRICK MALONEY,2016,2016Q2,EQUIPMENT,104.73,104.73
M001158,HON. KENNY MARCHANT,2016,2016Q2,FRANKED MAIL,389.60,286.21
M001158,HON. KENNY MARCHANT,2016,2016Q2,PERSONNEL COMPENSATION,"388,589.72","193,312.91"
M001158,HON. KENNY MARCHANT,2016,2016Q2,TRAVEL,"16,899.55","10,538.59"
M001158,HON. KENNY MARCHANT,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","40,853.56","21,493.29"
M001158,HON. KENNY MARCHANT,2016,2016Q2,PRINTING AND REPRODUCTION,"1,583.10",467.01
M001158,HON. KENNY MARCHANT,2016,2016Q2,OTHER SERVICES,"35,095.33","12,736.62"
M001158,HON. KENNY MARCHANT,2016,2016Q2,SUPPLIES AND MATERIALS,"8,673.07","6,235.40"
M001158,HON. KENNY MARCHANT,2016,2016Q2,EQUIPMENT,"2,568.00","1,284.00"
M001179,HON. TOM MARINO,2016,2016Q2,FRANKED MAIL,"23,338.07","6,683.49"
M001179,HON. TOM MARINO,2016,2016Q2,PERSONNEL COMPENSATION,"451,282.59","231,229.15"
M001179,HON. TOM MARINO,2016,2016Q2,TRAVEL,"12,653.35","7,322.17"
M001179,HON. TOM MARINO,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","44,494.62","23,560.27"
M001179,HON. TOM MARINO,2016,2016Q2,PRINTING AND REPRODUCTION,"15,849.90",69.95
M001179,HON. TOM MARINO,2016,2016Q2,OTHER SERVICES,"20,280.00","10,140.00"
M001179,HON. TOM MARINO,2016,2016Q2,SUPPLIES AND MATERIALS,"7,015.68","1,549.31"
M001179,HON. TOM MARINO,2016,2016Q2,EQUIPMENT,"9,053.40","4,036.41"
M001184,HON. THOMAS MASSIE,2016,2016Q2,FRANKED MAIL,599.49,402.90
M001184,HON. THOMAS MASSIE,2016,2016Q2,PERSONNEL COMPENSATION,"506,007.91","257,813.16"
M001184,HON. THOMAS MASSIE,2016,2016Q2,TRAVEL,"17,802.69","13,586.44"
M001184,HON. THOMAS MASSIE,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","22,762.55","11,268.94"
M001184,HON. THOMAS MASSIE,2016,2016Q2,PRINTING AND REPRODUCTION,"2,550.19","2,508.29"
M001184,HON. THOMAS MASSIE,2016,2016Q2,OTHER SERVICES,"12,754.00","7,339.00"
M001184,HON. THOMAS MASSIE,2016,2016Q2,SUPPLIES AND MATERIALS,"4,015.33","1,988.97"
M001184,HON. THOMAS MASSIE,2016,2016Q2,EQUIPMENT,"1,679.42",398.33
M001163,HON. DORIS MATSUI,2016,2016Q2,FRANKED MAIL,"1,469.07",672.36
M001163,HON. DORIS MATSUI,2016,2016Q2,PERSONNEL COMPENSATION,"470,081.31","237,316.60"
M001163,HON. DORIS MATSUI,2016,2016Q2,TRAVEL,"18,519.81","14,709.86"
M001163,HON. DORIS MATSUI,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","62,331.18","31,595.78"
M001163,HON. DORIS MATSUI,2016,2016Q2,PRINTING AND REPRODUCTION,120.00,80.00
M001163,HON. DORIS MATSUI,2016,2016Q2,OTHER SERVICES,"13,550.13","8,381.02"
M001163,HON. DORIS MATSUI,2016,2016Q2,SUPPLIES AND MATERIALS,"3,315.57","2,669.95"
M001163,HON. DORIS MATSUI,2016,2016Q2,EQUIPMENT,"1,636.07",847.23
M001165,HON. KEVIN MCCARTHY,2016,2016Q2,FRANKED MAIL,"5,302.90","3,367.85"
M001165,HON. KEVIN MCCARTHY,2016,2016Q2,PERSONNEL COMPENSATION,"455,791.64","230,250.00"
M001165,HON. KEVIN MCCARTHY,2016,2016Q2,TRAVEL,"24,743.72","16,618.16"
M001165,HON. KEVIN MCCARTHY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","66,487.29","29,364.57"
M001165,HON. KEVIN MCCARTHY,2016,2016Q2,PRINTING AND REPRODUCTION,"6,249.66","4,527.02"
M001165,HON. KEVIN MCCARTHY,2016,2016Q2,OTHER SERVICES,"25,369.37","13,229.37"
M001165,HON. KEVIN MCCARTHY,2016,2016Q2,SUPPLIES AND MATERIALS,"11,094.18","4,223.15"
M001165,HON. KEVIN MCCARTHY,2016,2016Q2,EQUIPMENT,"2,082.79","1,287.01"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q2,FRANKED MAIL,"2,223.95","1,808.73"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q2,PERSONNEL COMPENSATION,"441,572.59","220,741.31"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q2,TRAVEL,"28,593.92","19,761.08"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","48,539.63","28,062.87"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q2,PRINTING AND REPRODUCTION,"1,182.73","1,072.88"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q2,OTHER SERVICES,"12,973.25","8,993.25"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q2,SUPPLIES AND MATERIALS,"8,162.50","3,643.04"
M001157,HON. MICHAEL T. MCCAUL,2016,2016Q2,EQUIPMENT,"1,002.03",467.88
M001177,HON. TOM MCCLINTOCK,2016,2016Q2,FRANKED MAIL,"2,767.05",953.66
M001177,HON. TOM MCCLINTOCK,2016,2016Q2,PERSONNEL COMPENSATION,"494,915.69","251,389.96"
M001177,HON. TOM MCCLINTOCK,2016,2016Q2,TRAVEL,"30,141.40","21,690.61"
M001177,HON. TOM MCCLINTOCK,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","57,368.45","24,584.90"
M001177,HON. TOM MCCLINTOCK,2016,2016Q2,PRINTING AND REPRODUCTION,376.98,297.08
M001177,HON. TOM MCCLINTOCK,2016,2016Q2,OTHER SERVICES,"11,449.75","5,729.85"
M001177,HON. TOM MCCLINTOCK,2016,2016Q2,SUPPLIES AND MATERIALS,"5,798.52","3,532.64"
M001177,HON. TOM MCCLINTOCK,2016,2016Q2,EQUIPMENT,"1,231.74",615.87
M001143,HON. BETTY MCCOLLUM,2016,2016Q2,FRANKED MAIL,638.74,491.34
M001143,HON. BETTY MCCOLLUM,2016,2016Q2,PERSONNEL COMPENSATION,"451,354.23","229,083.59"
M001143,HON. BETTY MCCOLLUM,2016,2016Q2,TRAVEL,"13,604.69","8,092.48"
M001143,HON. BETTY MCCOLLUM,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","44,423.35","26,373.62"
M001143,HON. BETTY MCCOLLUM,2016,2016Q2,PRINTING AND REPRODUCTION,"1,231.26","1,111.19"
M001143,HON. BETTY MCCOLLUM,2016,2016Q2,OTHER SERVICES,"9,674.19","5,754.19"
M001143,HON. BETTY MCCOLLUM,2016,2016Q2,SUPPLIES AND MATERIALS,"15,688.15","7,004.82"
M001143,HON. BETTY MCCOLLUM,2016,2016Q2,EQUIPMENT,"12,158.88",966.38
M000404,HON. JIM MCDERMOTT,2016,2016Q2,FRANKED MAIL,446.76,241.01
M000404,HON. JIM MCDERMOTT,2016,2016Q2,PERSONNEL COMPENSATION,"497,586.90","247,924.35"
M000404,HON. JIM MCDERMOTT,2016,2016Q2,TRAVEL,"39,374.26","21,855.48"
M000404,HON. JIM MCDERMOTT,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","41,308.26","21,515.86"
M000404,HON. JIM MCDERMOTT,2016,2016Q2,PRINTING AND REPRODUCTION,493.20,452.60
M000404,HON. JIM MCDERMOTT,2016,2016Q2,OTHER SERVICES,"24,948.00","10,535.00"
M000404,HON. JIM MCDERMOTT,2016,2016Q2,SUPPLIES AND MATERIALS,"6,194.27","2,846.40"
M000404,HON. JIM MCDERMOTT,2016,2016Q2,EQUIPMENT,594.00,297.00
M000312,HON. JAMES P. MCGOVERN,2016,2016Q2,FRANKED MAIL,417.41,211.51
M000312,HON. JAMES P. MCGOVERN,2016,2016Q2,PERSONNEL COMPENSATION,"442,358.22","232,319.40"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q2,TRAVEL,"12,532.06","12,004.29"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","61,284.37","30,759.56"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q2,PRINTING AND REPRODUCTION,"1,581.39","1,574.99"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q2,OTHER SERVICES,"20,400.00","10,200.00"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q2,SUPPLIES AND MATERIALS,"8,115.28","5,115.13"
M000312,HON. JAMES P. MCGOVERN,2016,2016Q2,EQUIPMENT,"7,220.60","5,234.30"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q2,FRANKED MAIL,"7,377.15","4,851.73"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q2,PERSONNEL COMPENSATION,"457,914.49","236,419.48"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q2,TRAVEL,"10,294.01","6,821.51"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","21,105.62","10,271.07"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q2,PRINTING AND REPRODUCTION,"5,742.87","5,527.17"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q2,OTHER SERVICES,"9,481.25","5,911.25"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q2,SUPPLIES AND MATERIALS,"6,383.49","3,909.17"
M001156,HON. PATRICK T. MCHENRY,2016,2016Q2,EQUIPMENT,"1,934.30",935.36
M001180,HON. DAVID B. MCKINLEY,2016,2016Q2,FRANKED MAIL,911.87,825.00
M001180,HON. DAVID B. MCKINLEY,2016,2016Q2,PERSONNEL COMPENSATION,"392,872.77","209,186.11"
M001180,HON. DAVID B. MCKINLEY,2016,2016Q2,TRAVEL,"16,892.20","10,602.78"
M001180,HON. DAVID B. MCKINLEY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","37,617.97","21,568.62"
M001180,HON. DAVID B. MCKINLEY,2016,2016Q2,PRINTING AND REPRODUCTION,"1,306.00","1,086.63"
M001180,HON. DAVID B. MCKINLEY,2016,2016Q2,OTHER SERVICES,"10,171.70","5,615.61"
M001180,HON. DAVID B. MCKINLEY,2016,2016Q2,SUPPLIES AND MATERIALS,"5,595.96","3,787.76"
M001180,HON. DAVID B. MCKINLEY,2016,2016Q2,EQUIPMENT,542.40,271.20
M001159,HON. CATHY MCMORRIS RODGERS,2016,2016Q2,FRANKED MAIL,"2,061.97","1,896.02"
M001159,HON. CATHY MCMORRIS RODGERS,2016,2016Q2,PERSONNEL COMPENSATION,"493,973.54","249,051.98"
M001159,HON. CATHY MCMORRIS RODGERS,2016,2016Q2,TRAVEL,"36,453.23","25,971.76"
M001159,HON. CATHY MCMORRIS RODGERS,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","43,584.88","22,693.73"
M001159,HON. CATHY MCMORRIS RODGERS,2016,2016Q2,PRINTING AND REPRODUCTION,444.95,249.60
M001159,HON. CATHY MCMORRIS RODGERS,2016,2016Q2,OTHER SERVICES,"14,665.00","7,340.00"
M001159,HON. CATHY MCMORRIS RODGERS,2016,2016Q2,SUPPLIES AND MATERIALS,"4,279.13","2,351.20"
M001159,HON. CATHY MCMORRIS RODGERS,2016,2016Q2,EQUIPMENT,"3,681.00","3,285.60"
M001166,HON. JERRY MCNERNEY,2016,2016Q2,FRANKED MAIL,376.94,256.53
M001166,HON. JERRY MCNERNEY,2016,2016Q2,PERSONNEL COMPENSATION,"521,016.75","264,000.04"
M001166,HON. JERRY MCNERNEY,2016,2016Q2,TRAVEL,"16,698.00","13,040.24"
M001166,HON. JERRY MCNERNEY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","51,395.41","29,562.83"
M001166,HON. JERRY MCNERNEY,2016,2016Q2,OTHER SERVICES,"11,946.00","5,655.00"
M001166,HON. JERRY MCNERNEY,2016,2016Q2,SUPPLIES AND MATERIALS,"16,369.70","8,680.65"
M001166,HON. JERRY MCNERNEY,2016,2016Q2,EQUIPMENT,"1,595.40",687.30
M001197,HON. MARTHA MCSALLY,2016,2016Q2,FRANKED MAIL,"47,559.09","44,894.73"
M001197,HON. MARTHA MCSALLY,2016,2016Q2,PERSONNEL COMPENSATION,"444,787.01","249,148.76"
M001197,HON. MARTHA MCSALLY,2016,2016Q2,TRAVEL,"20,683.23","12,643.46"
M001197,HON. MARTHA MCSALLY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","30,381.24","21,573.19"
M001197,HON. MARTHA MCSALLY,2016,2016Q2,PRINTING AND REPRODUCTION,"16,245.12","8,919.02"
M001197,HON. MARTHA MCSALLY,2016,2016Q2,OTHER SERVICES,"19,515.67","9,840.67"
M001197,HON. MARTHA MCSALLY,2016,2016Q2,SUPPLIES AND MATERIALS,"3,054.22","1,539.50"
M001197,HON. MARTHA MCSALLY,2016,2016Q2,EQUIPMENT,"1,845.06",922.53
M001187,HON. MARK MEADOWS,2016,2016Q2,FRANKED MAIL,"2,159.23","1,735.40"
M001187,HON. MARK MEADOWS,2016,2016Q2,PERSONNEL COMPENSATION,"470,879.18","235,328.22"
M001187,HON. MARK MEADOWS,2016,2016Q2,TRAVEL,"23,061.63","15,415.71"
M001187,HON. MARK MEADOWS,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","15,042.76","8,661.72"
M001187,HON. MARK MEADOWS,2016,2016Q2,PRINTING AND REPRODUCTION,963.29,768.20
M001187,HON. MARK MEADOWS,2016,2016Q2,OTHER SERVICES,"9,812.20","6,042.20"
M001187,HON. MARK MEADOWS,2016,2016Q2,SUPPLIES AND MATERIALS,"5,502.89","3,018.75"
M001187,HON. MARK MEADOWS,2016,2016Q2,EQUIPMENT,"2,476.93","1,195.65"
M001181,HON. PATRICK MEEHAN,2016,2016Q2,FRANKED MAIL,"15,396.99","9,881.45"
M001181,HON. PATRICK MEEHAN,2016,2016Q2,PERSONNEL COMPENSATION,"400,831.04","203,147.22"
M001181,HON. PATRICK MEEHAN,2016,2016Q2,TRAVEL,"7,591.00","5,079.10"
M001181,HON. PATRICK MEEHAN,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","52,480.16","31,792.36"
M001181,HON. PATRICK MEEHAN,2016,2016Q2,PRINTING AND REPRODUCTION,"4,636.40","4,267.45"
M001181,HON. PATRICK MEEHAN,2016,2016Q2,OTHER SERVICES,"9,425.00","5,655.00"
M001181,HON. PATRICK MEEHAN,2016,2016Q2,SUPPLIES AND MATERIALS,"4,362.97","1,886.03"
M001181,HON. PATRICK MEEHAN,2016,2016Q2,EQUIPMENT,"1,776.00",888.00
M001137,HON. GREGORY W. MEEKS,2016,2016Q2,FRANKED MAIL,77.21,56.97
M001137,HON. GREGORY W. MEEKS,2016,2016Q2,PERSONNEL COMPENSATION,"418,228.26","203,404.89"
M001137,HON. GREGORY W. MEEKS,2016,2016Q2,TRAVEL,"4,041.29","2,700.78"
M001137,HON. GREGORY W. MEEKS,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","113,224.52","56,189.58"
M001137,HON. GREGORY W. MEEKS,2016,2016Q2,PRINTING AND REPRODUCTION,"1,650.77","1,155.61"
M001137,HON. GREGORY W. MEEKS,2016,2016Q2,OTHER SERVICES,"13,700.81","6,226.00"
M001137,HON. GREGORY W. MEEKS,2016,2016Q2,SUPPLIES AND MATERIALS,"19,330.90","6,468.92"
M001137,HON. GREGORY W. MEEKS,2016,2016Q2,EQUIPMENT,"2,533.16","1,266.68"
M001188,HON. GRACE MENG,2016,2016Q2,FRANKED MAIL,159.04,61.73
M001188,HON. GRACE MENG,2016,2016Q2,PERSONNEL COMPENSATION,"462,363.35","231,483.34"
M001188,HON. GRACE MENG,2016,2016Q2,TRAVEL,"7,078.33","4,876.58"
M001188,HON. GRACE MENG,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","65,351.77","33,318.16"
M001188,HON. GRACE MENG,2016,2016Q2,PRINTING AND REPRODUCTION,"1,136.45","1,038.95"
M001188,HON. GRACE MENG,2016,2016Q2,OTHER SERVICES,"12,425.00","7,455.00"
M001188,HON. GRACE MENG,2016,2016Q2,SUPPLIES AND MATERIALS,"7,496.32","6,013.93"
M001188,HON. GRACE MENG,2016,2016Q2,EQUIPMENT,"1,080.48",540.24
M001189,HON. LUKE MESSER,2016,2016Q2,FRANKED MAIL,"31,232.79","1,075.79"
M001189,HON. LUKE MESSER,2016,2016Q2,PERSONNEL COMPENSATION,"396,875.69","201,952.07"
M001189,HON. LUKE MESSER,2016,2016Q2,TRAVEL,"12,356.72","6,271.60"
M001189,HON. LUKE MESSER,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","29,341.49","16,058.11"
M001189,HON. LUKE MESSER,2016,2016Q2,PRINTING AND REPRODUCTION,"35,045.86","22,457.71"
M001189,HON. LUKE MESSER,2016,2016Q2,OTHER SERVICES,"14,508.50","10,156.50"
M001189,HON. LUKE MESSER,2016,2016Q2,SUPPLIES AND MATERIALS,"6,761.91","3,417.55"
M001189,HON. LUKE MESSER,2016,2016Q2,EQUIPMENT,"2,808.00","1,404.00"
M000689,HON. JOHN L. MICA,2016,2016Q2,FRANKED MAIL,"15,580.10","13,611.60"
M000689,HON. JOHN L. MICA,2016,2016Q2,PERSONNEL COMPENSATION,"463,016.67","234,950.00"
M000689,HON. JOHN L. MICA,2016,2016Q2,TRAVEL,"14,757.36","8,900.24"
M000689,HON. JOHN L. MICA,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","60,775.18","38,484.50"
M000689,HON. JOHN L. MICA,2016,2016Q2,PRINTING AND REPRODUCTION,"19,130.89","18,362.67"
M000689,HON. JOHN L. MICA,2016,2016Q2,OTHER SERVICES,"23,128.50","10,158.50"
M000689,HON. JOHN L. MICA,2016,2016Q2,SUPPLIES AND MATERIALS,"7,776.30","4,834.49"
M000689,HON. JOHN L. MICA,2016,2016Q2,EQUIPMENT,"2,196.00","1,098.00"
M001150,HON. CANDICE S. MILLER,2016,2016Q2,FRANKED MAIL,"1,188.84",721.60
M001150,HON. CANDICE S. MILLER,2016,2016Q2,PERSONNEL COMPENSATION,"417,986.20","217,761.12"
M001150,HON. CANDICE S. MILLER,2016,2016Q2,TRAVEL,"19,437.49","11,707.21"
M001150,HON. CANDICE S. MILLER,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","34,670.16","24,373.10"
M001150,HON. CANDICE S. MILLER,2016,2016Q2,PRINTING AND REPRODUCTION,822.62,595.05
M001150,HON. CANDICE S. MILLER,2016,2016Q2,OTHER SERVICES,"10,900.00","6,250.00"
M001150,HON. CANDICE S. MILLER,2016,2016Q2,SUPPLIES AND MATERIALS,"5,501.06","2,149.86"
M001150,HON. CANDICE S. MILLER,2016,2016Q2,EQUIPMENT,73.36,36.39
M001144,HON. JEFF MILLER,2016,2016Q2,FRANKED MAIL,"4,595.15","2,894.28"
M001144,HON. JEFF MILLER,2016,2016Q2,PERSONNEL COMPENSATION,"427,746.99","213,921.48"
M001144,HON. JEFF MILLER,2016,2016Q2,TRAVEL,"13,222.20","9,595.93"
M001144,HON. JEFF MILLER,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","69,205.74","36,602.65"
M001144,HON. JEFF MILLER,2016,2016Q2,PRINTING AND REPRODUCTION,"2,858.11","1,404.87"
M001144,HON. JEFF MILLER,2016,2016Q2,OTHER SERVICES,"27,292.00","14,041.00"
M001144,HON. JEFF MILLER,2016,2016Q2,SUPPLIES AND MATERIALS,"7,541.09","3,347.28"
M001144,HON. JEFF MILLER,2016,2016Q2,EQUIPMENT,"2,311.50","1,111.86"
M001194,HON. JOHN R. MOOLENAAR,2016,2016Q2,FRANKED MAIL,"29,121.26","1,645.90"
M001194,HON. JOHN R. MOOLENAAR,2016,2016Q2,PERSONNEL COMPENSATION,"430,683.31","214,083.33"
M001194,HON. JOHN R. MOOLENAAR,2016,2016Q2,TRAVEL,"37,561.66","26,215.66"
M001194,HON. JOHN R. MOOLENAAR,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","33,559.56","13,488.79"
M001194,HON. JOHN R. MOOLENAAR,2016,2016Q2,PRINTING AND REPRODUCTION,"2,977.16","1,072.84"
M001194,HON. JOHN R. MOOLENAAR,2016,2016Q2,OTHER SERVICES,"12,022.25","6,367.25"
M001194,HON. JOHN R. MOOLENAAR,2016,2016Q2,SUPPLIES AND MATERIALS,"8,733.38","6,550.15"
M001194,HON. JOHN R. MOOLENAAR,2016,2016Q2,EQUIPMENT,"1,913.64",956.82
M001195,HON. ALEXANDER X. MOONEY,2016,2016Q2,FRANKED MAIL,"19,851.51","4,284.86"
M001195,HON. ALEXANDER X. MOONEY,2016,2016Q2,PERSONNEL COMPENSATION,"419,243.35","210,949.97"
M001195,HON. ALEXANDER X. MOONEY,2016,2016Q2,TRAVEL,"36,370.94","20,799.76"
M001195,HON. ALEXANDER X. MOONEY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","30,733.30","16,533.00"
M001195,HON. ALEXANDER X. MOONEY,2016,2016Q2,PRINTING AND REPRODUCTION,"11,940.94",538.09
M001195,HON. ALEXANDER X. MOONEY,2016,2016Q2,OTHER SERVICES,"21,000.00","10,500.00"
M001195,HON. ALEXANDER X. MOONEY,2016,2016Q2,SUPPLIES AND MATERIALS,"4,265.16","3,149.86"
M001195,HON. ALEXANDER X. MOONEY,2016,2016Q2,EQUIPMENT,"6,590.84","5,084.48"
M001160,HON. GWEN MOORE,2016,2016Q2,FRANKED MAIL,"15,984.76","15,548.29"
M001160,HON. GWEN MOORE,2016,2016Q2,PERSONNEL COMPENSATION,"515,030.68","259,125.07"
M001160,HON. GWEN MOORE,2016,2016Q2,TRAVEL,"8,214.61","7,197.49"
M001160,HON. GWEN MOORE,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","34,405.56","20,517.90"
M001160,HON. GWEN MOORE,2016,2016Q2,PRINTING AND REPRODUCTION,973.63,328.70
M001160,HON. GWEN MOORE,2016,2016Q2,OTHER SERVICES,"10,564.00","6,794.00"
M001160,HON. GWEN MOORE,2016,2016Q2,SUPPLIES AND MATERIALS,"4,405.05","2,533.56"
M001160,HON. GWEN MOORE,2016,2016Q2,EQUIPMENT,"1,889.40",944.70
M001196,HON. SETH MOULTON,2016,2016Q2,FRANKED MAIL,721.75,564.80
M001196,HON. SETH MOULTON,2016,2016Q2,PERSONNEL COMPENSATION,"412,319.82","207,381.99"
M001196,HON. SETH MOULTON,2016,2016Q2,TRAVEL,"10,460.20","6,741.58"
M001196,HON. SETH MOULTON,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","42,586.71","23,382.43"
M001196,HON. SETH MOULTON,2016,2016Q2,PRINTING AND REPRODUCTION,"4,845.21","2,520.12"
M001196,HON. SETH MOULTON,2016,2016Q2,OTHER SERVICES,"13,912.30","9,542.30"
M001196,HON. SETH MOULTON,2016,2016Q2,SUPPLIES AND MATERIALS,"10,058.02","3,371.57"
M001196,HON. SETH MOULTON,2016,2016Q2,EQUIPMENT,"2,172.00","1,086.00"
M001190,HON. MARKWAYNE MULLIN,2016,2016Q2,FRANKED MAIL,"2,508.86","1,095.29"
M001190,HON. MARKWAYNE MULLIN,2016,2016Q2,PERSONNEL COMPENSATION,"436,647.97","241,634.71"
M001190,HON. MARKWAYNE MULLIN,2016,2016Q2,TRAVEL,"43,405.94","32,357.68"
M001190,HON. MARKWAYNE MULLIN,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","25,437.93","11,093.52"
M001190,HON. MARKWAYNE MULLIN,2016,2016Q2,PRINTING AND REPRODUCTION,"11,699.83","9,592.26"
M001190,HON. MARKWAYNE MULLIN,2016,2016Q2,OTHER SERVICES,"10,460.00","5,855.00"
M001190,HON. MARKWAYNE MULLIN,2016,2016Q2,SUPPLIES AND MATERIALS,"2,631.44","1,611.98"
