BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
H001048,HON. DUNCAN HUNTER,2010,2010Q1,TRAVEL,"4,915.24","4,915.24"
H001048,HON. DUNCAN HUNTER,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","23,663.15","23,663.15"
H001048,HON. DUNCAN HUNTER,2010,2010Q1,PRINTING AND REPRODUCTION,"23,982.00","23,982.00"
H001048,HON. DUNCAN HUNTER,2010,2010Q1,OTHER SERVICES,"12,067.63","12,067.63"
H001048,HON. DUNCAN HUNTER,2010,2010Q1,SUPPLIES AND MATERIALS,"2,684.52","2,684.52"
H001048,HON. DUNCAN HUNTER,2010,2010Q1,EQUIPMENT,967.50,967.50
I000023,HON. BOB INGLIS,2010,2010Q1,FRANKED MAIL,"1,021.43","1,021.43"
I000023,HON. BOB INGLIS,2010,2010Q1,PERSONNEL COMPENSATION,"209,931.11","209,931.11"
I000023,HON. BOB INGLIS,2010,2010Q1,TRAVEL,"1,048.66","1,048.66"
I000023,HON. BOB INGLIS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","27,811.73","27,811.73"
I000023,HON. BOB INGLIS,2010,2010Q1,PRINTING AND REPRODUCTION,305.50,305.50
I000023,HON. BOB INGLIS,2010,2010Q1,OTHER SERVICES,"10,942.00","10,942.00"
I000023,HON. BOB INGLIS,2010,2010Q1,SUPPLIES AND MATERIALS,"7,682.25","7,682.25"
I000023,HON. BOB INGLIS,2010,2010Q1,EQUIPMENT,745.71,745.71
I000026,HON. JAY INSLEE,2010,2010Q1,FRANKED MAIL,446.07,446.07
I000026,HON. JAY INSLEE,2010,2010Q1,PERSONNEL COMPENSATION,"255,333.43","255,333.43"
I000026,HON. JAY INSLEE,2010,2010Q1,TRAVEL,"9,827.35","9,827.35"
I000026,HON. JAY INSLEE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","10,931.30","10,931.30"
I000026,HON. JAY INSLEE,2010,2010Q1,OTHER SERVICES,"11,892.00","11,892.00"
I000026,HON. JAY INSLEE,2010,2010Q1,SUPPLIES AND MATERIALS,"2,819.80","2,819.80"
I000026,HON. JAY INSLEE,2010,2010Q1,EQUIPMENT,492.00,492.00
I000057,HON. STEVE ISRAEL,2010,2010Q1,FRANKED MAIL,"3,287.68","3,287.68"
I000057,HON. STEVE ISRAEL,2010,2010Q1,PERSONNEL COMPENSATION,"249,204.47","249,204.47"
I000057,HON. STEVE ISRAEL,2010,2010Q1,TRAVEL,"11,432.23","11,432.23"
I000057,HON. STEVE ISRAEL,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","26,061.49","26,061.49"
I000057,HON. STEVE ISRAEL,2010,2010Q1,PRINTING AND REPRODUCTION,282.64,282.64
I000057,HON. STEVE ISRAEL,2010,2010Q1,OTHER SERVICES,"6,755.22","6,755.22"
I000057,HON. STEVE ISRAEL,2010,2010Q1,SUPPLIES AND MATERIALS,"9,434.00","9,434.00"
I000057,HON. STEVE ISRAEL,2010,2010Q1,EQUIPMENT,964.74,964.74
I000056,HON. DARRELL E. ISSA,2010,2010Q1,FRANKED MAIL,595.94,595.94
I000056,HON. DARRELL E. ISSA,2010,2010Q1,PERSONNEL COMPENSATION,"234,229.51","234,229.51"
I000056,HON. DARRELL E. ISSA,2010,2010Q1,TRAVEL,"19,122.65","19,122.65"
I000056,HON. DARRELL E. ISSA,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","20,041.22","20,041.22"
I000056,HON. DARRELL E. ISSA,2010,2010Q1,PRINTING AND REPRODUCTION,271.94,271.94
I000056,HON. DARRELL E. ISSA,2010,2010Q1,OTHER SERVICES,"8,135.00","8,135.00"
I000056,HON. DARRELL E. ISSA,2010,2010Q1,SUPPLIES AND MATERIALS,"2,297.54","2,297.54"
I000056,HON. DARRELL E. ISSA,2010,2010Q1,EQUIPMENT,648.74,648.74
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,FRANKED MAIL,133.44,133.44
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,PERSONNEL COMPENSATION,"228,325.68","228,325.68"
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,TRAVEL,"5,966.87","5,966.87"
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","38,607.50","38,607.50"
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,PRINTING AND REPRODUCTION,"3,274.05","3,274.05"
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,OTHER SERVICES,"8,131.35","8,131.35"
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,SUPPLIES AND MATERIALS,"36,527.58","36,527.58"
J000032,HON. SHEILA JACKSON-LEE,2010,2010Q1,EQUIPMENT,"3,021.88","3,021.88"
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,FRANKED MAIL,361.28,361.28
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,PERSONNEL COMPENSATION,"186,444.55","186,444.55"
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,TRAVEL,"9,670.60","9,670.60"
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","48,786.83","48,786.83"
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,OTHER SERVICES,"14,986.24","14,986.24"
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,SUPPLIES AND MATERIALS,"1,539.38","1,539.38"
J000283,HON. JESSE L JACKSON JR,2010,2010Q1,EQUIPMENT,"14,195.90","14,195.90"
J000290,HON. LYNN JENKINS,2010,2010Q1,FRANKED MAIL,"16,187.79","16,187.79"
J000290,HON. LYNN JENKINS,2010,2010Q1,PERSONNEL COMPENSATION,"185,231.75","185,231.75"
J000290,HON. LYNN JENKINS,2010,2010Q1,TRAVEL,"7,519.95","7,519.95"
J000290,HON. LYNN JENKINS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","24,387.73","24,387.73"
J000290,HON. LYNN JENKINS,2010,2010Q1,PRINTING AND REPRODUCTION,"31,276.19","31,276.19"
J000290,HON. LYNN JENKINS,2010,2010Q1,OTHER SERVICES,"13,316.63","13,316.63"
J000290,HON. LYNN JENKINS,2010,2010Q1,SUPPLIES AND MATERIALS,"1,967.51","1,967.51"
J000290,HON. LYNN JENKINS,2010,2010Q1,EQUIPMENT,382.98,382.98
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,FRANKED MAIL,"1,881.25","1,881.25"
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,PERSONNEL COMPENSATION,"229,974.49","229,974.49"
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,TRAVEL,"5,896.48","5,896.48"
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","30,008.16","30,008.16"
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,PRINTING AND REPRODUCTION,101.30,101.30
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,OTHER SERVICES,"12,516.00","12,516.00"
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,SUPPLIES AND MATERIALS,"3,612.63","3,612.63"
J000126,HON. EDDIE BERNICE JOHNSON,2010,2010Q1,EQUIPMENT,645.68,645.68
J000288,HON. HENRY C.HANK JOHNSON JR,2010,2010Q1,FRANKED MAIL,297.90,297.90
J000288,HON. HENRY C.HANK JOHNSON JR,2010,2010Q1,PERSONNEL COMPENSATION,"250,167.34","250,167.34"
J000288,HON. HENRY C.HANK JOHNSON JR,2010,2010Q1,TRAVEL,"8,504.88","8,504.88"
J000288,HON. HENRY C.HANK JOHNSON JR,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","32,858.67","32,858.67"
J000288,HON. HENRY C.HANK JOHNSON JR,2010,2010Q1,PRINTING AND REPRODUCTION,"5,569.10","5,569.10"
J000288,HON. HENRY C.HANK JOHNSON JR,2010,2010Q1,OTHER SERVICES,"13,667.50","13,667.50"
J000288,HON. HENRY C.HANK JOHNSON JR,2010,2010Q1,SUPPLIES AND MATERIALS,"10,696.01","10,696.01"
J000288,HON. HENRY C.HANK JOHNSON JR,2010,2010Q1,EQUIPMENT,797.77,797.77
J000174,HON. SAM JOHNSON,2010,2010Q1,FRANKED MAIL,418.18,418.18
J000174,HON. SAM JOHNSON,2010,2010Q1,PERSONNEL COMPENSATION,"252,355.60","252,355.60"
J000174,HON. SAM JOHNSON,2010,2010Q1,TRAVEL,"6,598.88","6,598.88"
J000174,HON. SAM JOHNSON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","16,115.41","16,115.41"
J000174,HON. SAM JOHNSON,2010,2010Q1,PRINTING AND REPRODUCTION,155.60,155.60
J000174,HON. SAM JOHNSON,2010,2010Q1,OTHER SERVICES,"12,524.17","12,524.17"
J000174,HON. SAM JOHNSON,2010,2010Q1,SUPPLIES AND MATERIALS,"16,337.48","16,337.48"
J000174,HON. SAM JOHNSON,2010,2010Q1,EQUIPMENT,481.50,481.50
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,FRANKED MAIL,"1,140.68","1,140.68"
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,PERSONNEL COMPENSATION,"229,915.90","229,915.90"
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,TRAVEL,"7,010.68","7,010.68"
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","17,307.65","17,307.65"
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,PRINTING AND REPRODUCTION,78.95,78.95
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,OTHER SERVICES,"10,627.20","10,627.20"
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,SUPPLIES AND MATERIALS,"4,523.83","4,523.83"
J000285,HON. TIMOTHY V. JOHNSON,2010,2010Q1,EQUIPMENT,"1,059.99","1,059.99"
J000255,HON. WALTER B JONES,2010,2010Q1,FRANKED MAIL,783.13,783.13
J000255,HON. WALTER B JONES,2010,2010Q1,PERSONNEL COMPENSATION,"259,733.91","259,733.91"
J000255,HON. WALTER B JONES,2010,2010Q1,TRAVEL,"3,730.91","3,730.91"
J000255,HON. WALTER B JONES,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","13,844.26","13,844.26"
J000255,HON. WALTER B JONES,2010,2010Q1,OTHER SERVICES,"19,683.85","19,683.85"
J000255,HON. WALTER B JONES,2010,2010Q1,SUPPLIES AND MATERIALS,"3,106.84","3,106.84"
J000255,HON. WALTER B JONES,2010,2010Q1,EQUIPMENT,449.00,449.00
J000289,HON. JIM JORDAN,2010,2010Q1,FRANKED MAIL,"1,641.81","1,641.81"
J000289,HON. JIM JORDAN,2010,2010Q1,PERSONNEL COMPENSATION,"222,519.22","222,519.22"
J000289,HON. JIM JORDAN,2010,2010Q1,TRAVEL,"14,197.26","14,197.26"
J000289,HON. JIM JORDAN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","19,741.32","19,741.32"
J000289,HON. JIM JORDAN,2010,2010Q1,PRINTING AND REPRODUCTION,286.02,286.02
J000289,HON. JIM JORDAN,2010,2010Q1,OTHER SERVICES,"11,994.07","11,994.07"
J000289,HON. JIM JORDAN,2010,2010Q1,SUPPLIES AND MATERIALS,"4,232.66","4,232.66"
J000289,HON. JIM JORDAN,2010,2010Q1,EQUIPMENT,"1,027.44","1,027.44"
K000365,HON. STEVE KAGEN,2010,2010Q1,FRANKED MAIL,"1,738.65","1,738.65"
K000365,HON. STEVE KAGEN,2010,2010Q1,PERSONNEL COMPENSATION,"258,217.57","258,217.57"
K000365,HON. STEVE KAGEN,2010,2010Q1,TRAVEL,"6,955.84","6,955.84"
K000365,HON. STEVE KAGEN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","19,637.15","19,637.15"
K000365,HON. STEVE KAGEN,2010,2010Q1,PRINTING AND REPRODUCTION,"30,465.61","30,465.61"
K000365,HON. STEVE KAGEN,2010,2010Q1,OTHER SERVICES,"7,049.80","7,049.80"
K000365,HON. STEVE KAGEN,2010,2010Q1,SUPPLIES AND MATERIALS,"13,000.27","13,000.27"
K000365,HON. STEVE KAGEN,2010,2010Q1,EQUIPMENT,"1,620.48","1,620.48"
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,FRANKED MAIL,"51,579.22","51,579.22"
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,PERSONNEL COMPENSATION,"217,382.36","217,382.36"
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,TRAVEL,"4,256.68","4,256.68"
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","31,523.78","31,523.78"
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,PRINTING AND REPRODUCTION,"15,565.97","15,565.97"
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,OTHER SERVICES,"8,929.86","8,929.86"
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,SUPPLIES AND MATERIALS,"4,060.95","4,060.95"
K000008,HON. PAUL E KANJORSKI,2010,2010Q1,EQUIPMENT,863.89,863.89
K000009,HON. MARCY KAPTUR,2010,2010Q1,FRANKED MAIL,491.30,491.30
K000009,HON. MARCY KAPTUR,2010,2010Q1,PERSONNEL COMPENSATION,"220,977.89","220,977.89"
K000009,HON. MARCY KAPTUR,2010,2010Q1,TRAVEL,"4,338.46","4,338.46"
K000009,HON. MARCY KAPTUR,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","21,695.12","21,695.12"
K000009,HON. MARCY KAPTUR,2010,2010Q1,PRINTING AND REPRODUCTION,129.30,129.30
K000009,HON. MARCY KAPTUR,2010,2010Q1,OTHER SERVICES,"5,871.00","5,871.00"
K000009,HON. MARCY KAPTUR,2010,2010Q1,SUPPLIES AND MATERIALS,"2,942.60","2,942.60"
K000009,HON. MARCY KAPTUR,2010,2010Q1,EQUIPMENT,480.00,480.00
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,FRANKED MAIL,617.90,617.90
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,PERSONNEL COMPENSATION,"284,383.26","284,383.26"
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,TRAVEL,"7,684.72","7,684.72"
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","15,503.57","15,503.57"
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,PRINTING AND REPRODUCTION,293.70,293.70
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,OTHER SERVICES,"26,328.36","26,328.36"
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,SUPPLIES AND MATERIALS,"5,068.02","5,068.02"
K000113,HON. PATRICK J KENNEDY,2010,2010Q1,EQUIPMENT,"1,184.84","1,184.84"
K000172,HON. DALE E KILDEE,2010,2010Q1,FRANKED MAIL,"1,074.90","1,074.90"
K000172,HON. DALE E KILDEE,2010,2010Q1,PERSONNEL COMPENSATION,"315,616.78","315,616.78"
K000172,HON. DALE E KILDEE,2010,2010Q1,TRAVEL,31.65,31.65
K000172,HON. DALE E KILDEE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","14,837.10","14,837.10"
K000172,HON. DALE E KILDEE,2010,2010Q1,PRINTING AND REPRODUCTION,857.00,857.00
K000172,HON. DALE E KILDEE,2010,2010Q1,OTHER SERVICES,"6,612.00","6,612.00"
K000172,HON. DALE E KILDEE,2010,2010Q1,SUPPLIES AND MATERIALS,"1,909.27","1,909.27"
K000172,HON. DALE E KILDEE,2010,2010Q1,EQUIPMENT,"1,351.56","1,351.56"
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,FRANKED MAIL,120.24,120.24
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,PERSONNEL COMPENSATION,"289,155.29","289,155.29"
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,TRAVEL,"7,619.99","7,619.99"
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","21,579.25","21,579.25"
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,PRINTING AND REPRODUCTION,309.10,309.10
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,OTHER SERVICES,"1,666.35","1,666.35"
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,SUPPLIES AND MATERIALS,"4,512.05","4,512.05"
K000180,HON. CAROLYN C. KILPATRICK,2010,2010Q1,EQUIPMENT,"1,014.00","1,014.00"
K000372,HON. MARY JO KILROY,2010,2010Q1,FRANKED MAIL,"21,534.78","21,534.78"
K000372,HON. MARY JO KILROY,2010,2010Q1,PERSONNEL COMPENSATION,"205,341.13","205,341.13"
K000372,HON. MARY JO KILROY,2010,2010Q1,TRAVEL,"7,102.24","7,102.24"
K000372,HON. MARY JO KILROY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","16,208.13","16,208.13"
K000372,HON. MARY JO KILROY,2010,2010Q1,PRINTING AND REPRODUCTION,"46,959.53","46,959.53"
K000372,HON. MARY JO KILROY,2010,2010Q1,OTHER SERVICES,"6,612.70","6,612.70"
K000372,HON. MARY JO KILROY,2010,2010Q1,SUPPLIES AND MATERIALS,"11,514.09","11,514.09"
K000372,HON. MARY JO KILROY,2010,2010Q1,EQUIPMENT,"1,014.72","1,014.72"
K000188,HON. RON KIND,2010,2010Q1,FRANKED MAIL,480.78,480.78
K000188,HON. RON KIND,2010,2010Q1,PERSONNEL COMPENSATION,"225,755.57","225,755.57"
K000188,HON. RON KIND,2010,2010Q1,TRAVEL,"8,436.43","8,436.43"
K000188,HON. RON KIND,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","16,830.61","16,830.61"
K000188,HON. RON KIND,2010,2010Q1,PRINTING AND REPRODUCTION,200.79,200.79
K000188,HON. RON KIND,2010,2010Q1,OTHER SERVICES,"9,999.00","9,999.00"
K000188,HON. RON KIND,2010,2010Q1,SUPPLIES AND MATERIALS,"27,737.48","27,737.48"
K000188,HON. RON KIND,2010,2010Q1,EQUIPMENT,660.75,660.75
K000210,HON. PETER T KING,2010,2010Q1,FRANKED MAIL,"3,606.49","3,606.49"
K000210,HON. PETER T KING,2010,2010Q1,PERSONNEL COMPENSATION,"180,739.22","180,739.22"
K000210,HON. PETER T KING,2010,2010Q1,TRAVEL,"2,220.77","2,220.77"
K000210,HON. PETER T KING,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","19,497.63","19,497.63"
K000210,HON. PETER T KING,2010,2010Q1,PRINTING AND REPRODUCTION,129.00,129.00
K000210,HON. PETER T KING,2010,2010Q1,OTHER SERVICES,"13,225.00","13,225.00"
K000210,HON. PETER T KING,2010,2010Q1,SUPPLIES AND MATERIALS,"6,563.58","6,563.58"
K000210,HON. PETER T KING,2010,2010Q1,EQUIPMENT,"2,269.23","2,269.23"
K000362,HON. STEVE KING,2010,2010Q1,FRANKED MAIL,"4,442.34","4,442.34"
K000362,HON. STEVE KING,2010,2010Q1,PERSONNEL COMPENSATION,"195,628.35","195,628.35"
K000362,HON. STEVE KING,2010,2010Q1,TRAVEL,"15,752.16","15,752.16"
K000362,HON. STEVE KING,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","15,245.96","15,245.96"
K000362,HON. STEVE KING,2010,2010Q1,PRINTING AND REPRODUCTION,100.85,100.85
K000362,HON. STEVE KING,2010,2010Q1,OTHER SERVICES,"7,234.50","7,234.50"
K000362,HON. STEVE KING,2010,2010Q1,SUPPLIES AND MATERIALS,"2,095.17","2,095.17"
K000362,HON. STEVE KING,2010,2010Q1,EQUIPMENT,"2,002.20","2,002.20"
K000220,HON. JACK KINGSTON,2010,2010Q1,FRANKED MAIL,"1,573.79","1,573.79"
K000220,HON. JACK KINGSTON,2010,2010Q1,PERSONNEL COMPENSATION,"200,836.87","200,836.87"
K000220,HON. JACK KINGSTON,2010,2010Q1,TRAVEL,"19,408.43","19,408.43"
K000220,HON. JACK KINGSTON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","23,139.50","23,139.50"
K000220,HON. JACK KINGSTON,2010,2010Q1,PRINTING AND REPRODUCTION,472.13,472.13
K000220,HON. JACK KINGSTON,2010,2010Q1,OTHER SERVICES,"14,502.42","14,502.42"
K000220,HON. JACK KINGSTON,2010,2010Q1,SUPPLIES AND MATERIALS,"4,169.32","4,169.32"
K000220,HON. JACK KINGSTON,2010,2010Q1,EQUIPMENT,708.99,708.99
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,FRANKED MAIL,561.18,561.18
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,PERSONNEL COMPENSATION,"212,277.90","212,277.90"
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,TRAVEL,"2,157.05","2,157.05"
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","33,188.68","33,188.68"
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,PRINTING AND REPRODUCTION,92.35,92.35
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,OTHER SERVICES,"17,667.00","17,667.00"
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,SUPPLIES AND MATERIALS,"3,364.39","3,364.39"
K000360,HON. MARK STEVEN KIRK,2010,2010Q1,EQUIPMENT,600.00,600.00
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,FRANKED MAIL,"3,379.87","3,379.87"
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,PERSONNEL COMPENSATION,"208,541.99","208,541.99"
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,TRAVEL,"14,301.15","14,301.15"
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","22,990.06","22,990.06"
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,PRINTING AND REPRODUCTION,"12,168.15","12,168.15"
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,OTHER SERVICES,"9,423.06","9,423.06"
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,SUPPLIES AND MATERIALS,"5,345.22","5,345.22"
K000368,HON. ANN KIRKPATRICK,2010,2010Q1,EQUIPMENT,"2,260.88","2,260.88"
K000369,HON. LARRY KISSELL,2010,2010Q1,FRANKED MAIL,"74,925.43","74,925.43"
K000369,HON. LARRY KISSELL,2010,2010Q1,PERSONNEL COMPENSATION,"204,802.34","204,802.34"
K000369,HON. LARRY KISSELL,2010,2010Q1,TRAVEL,"5,567.20","5,567.20"
K000369,HON. LARRY KISSELL,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","27,355.17","27,355.17"
K000369,HON. LARRY KISSELL,2010,2010Q1,PRINTING AND REPRODUCTION,"34,111.00","34,111.00"
K000369,HON. LARRY KISSELL,2010,2010Q1,OTHER SERVICES,"10,759.41","10,759.41"
K000369,HON. LARRY KISSELL,2010,2010Q1,SUPPLIES AND MATERIALS,"3,221.62","3,221.62"
K000369,HON. LARRY KISSELL,2010,2010Q1,EQUIPMENT,494.01,494.01
K000366,HON. RON KLEIN,2010,2010Q1,FRANKED MAIL,"15,056.28","15,056.28"
K000366,HON. RON KLEIN,2010,2010Q1,PERSONNEL COMPENSATION,"218,544.52","218,544.52"
K000366,HON. RON KLEIN,2010,2010Q1,TRAVEL,"6,117.41","6,117.41"
K000366,HON. RON KLEIN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","20,732.31","20,732.31"
K000366,HON. RON KLEIN,2010,2010Q1,PRINTING AND REPRODUCTION,190.00,190.00
K000366,HON. RON KLEIN,2010,2010Q1,OTHER SERVICES,"11,195.30","11,195.30"
K000366,HON. RON KLEIN,2010,2010Q1,SUPPLIES AND MATERIALS,"4,175.32","4,175.32"
K000366,HON. RON KLEIN,2010,2010Q1,EQUIPMENT,345.00,345.00
K000363,HON. JOHN KLINE,2010,2010Q1,FRANKED MAIL,"11,847.81","11,847.81"
K000363,HON. JOHN KLINE,2010,2010Q1,PERSONNEL COMPENSATION,"212,936.87","212,936.87"
K000363,HON. JOHN KLINE,2010,2010Q1,TRAVEL,"12,781.82","12,781.82"
K000363,HON. JOHN KLINE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","18,338.88","18,338.88"
K000363,HON. JOHN KLINE,2010,2010Q1,PRINTING AND REPRODUCTION,189.10,189.10
K000363,HON. JOHN KLINE,2010,2010Q1,OTHER SERVICES,"15,231.00","15,231.00"
K000363,HON. JOHN KLINE,2010,2010Q1,SUPPLIES AND MATERIALS,"5,167.57","5,167.57"
K000363,HON. JOHN KLINE,2010,2010Q1,EQUIPMENT,100.19,100.19
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,FRANKED MAIL,"20,235.94","20,235.94"
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,PERSONNEL COMPENSATION,"216,511.25","216,511.25"
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,TRAVEL,"12,023.46","12,023.46"
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","9,164.55","9,164.55"
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,PRINTING AND REPRODUCTION,110.15,110.15
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,OTHER SERVICES,"7,042.63","7,042.63"
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,SUPPLIES AND MATERIALS,"2,308.06","2,308.06"
K000370,HON. SUZANNE M. KOSMAS,2010,2010Q1,EQUIPMENT,"3,517.83","3,517.83"
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,FRANKED MAIL,512.85,512.85
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,PERSONNEL COMPENSATION,"214,377.87","214,377.87"
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,TRAVEL,"4,885.70","4,885.70"
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","23,106.70","23,106.70"
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,PRINTING AND REPRODUCTION,395.20,395.20
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,OTHER SERVICES,"9,966.63","9,966.63"
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,SUPPLIES AND MATERIALS,"15,701.82","15,701.82"
K000371,HON. FRANK KRATOVIL JR.,2010,2010Q1,EQUIPMENT,"3,215.85","3,215.85"
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,FRANKED MAIL,"39,692.96","39,692.96"
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,PERSONNEL COMPENSATION,"293,843.80","293,843.80"
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,TRAVEL,"2,546.04","2,546.04"
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","25,470.02","25,470.02"
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,PRINTING AND REPRODUCTION,"14,640.20","14,640.20"
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,OTHER SERVICES,"7,311.66","7,311.66"
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,SUPPLIES AND MATERIALS,"4,834.37","4,834.37"
K000336,HON. DENNIS J. KUCINICH,2010,2010Q1,EQUIPMENT,"1,139.09","1,139.09"
L000564,HON. DOUG LAMBORN,2010,2010Q1,FRANKED MAIL,"1,098.00","1,098.00"
L000564,HON. DOUG LAMBORN,2010,2010Q1,PERSONNEL COMPENSATION,"220,669.09","220,669.09"
L000564,HON. DOUG LAMBORN,2010,2010Q1,TRAVEL,"4,386.04","4,386.04"
