BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
K000009,2018 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1139707.9,324253.84
K000009,2018 HON. MARCY KAPTUR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1139707.9,324253.84
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,92124.47,4154.09
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,864914.62,255822.26
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39544.14,6128.92
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78496.2,16269.03
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,88930.75,217.09
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,41476,10350
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7598.27,1978.95
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6197.65,2669.65
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1219282.1,297589.99
K000386,2018 HON. JOHN KATKO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1219282.1,297589.99
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1466.41,106.47
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1124624.19,357522.29
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36925.75,11672.01
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,119698.09,32454.46
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1412.69,0
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32449.87,8653.49
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23971.66,14962.92
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3168.25,463.2
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1343716.91,425834.84
K000375,2018 HON. WILLIAM R. KEATING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1343716.91,425834.84
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11896.83,668.64
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,968183.42,293880.41
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,79514.67,21084.55
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,111412.24,27511.82
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5918.78,603.07
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45954.9,10673.95
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15454.69,4874.73
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4411.57,2219.99
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1242747.1,361517.16
K000376,2018 HON. MIKE KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1242747.1,361517.16
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2794.81,593.14
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1115478.27,307876.82
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44824.56,11107.73
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,105867.85,27973.61
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2357.45,747.64
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22456.85,6077.55
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12585.44,3931.37
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5413.1,691.5
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1311778.33,358999.36
K000385,2018 HON. ROBIN L. KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1311778.33,358999.36
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1757.48,548.51
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1117516.97,309848.64
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,59530.7,9553.34
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81255.79,21802.66
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1654.75,96.61
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23895.3,6277.57
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9468.99,2504.16
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2960,740
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1298039.98,351371.49
K000388,2018 HON. TRENT KELLY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1298039.98,351371.49
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,932.75,102.92
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1103612.14,307930.63
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19093.34,3493.43
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,85173.9,22825.67
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,944.75,464.44
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27502.93,6620
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19042.9,7798.69
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7843,6443.5
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1264145.71,355679.28
K000379,2018 HON. JOSEPH P. KENNEDY  III,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1264145.71,355679.28
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1352.41,298.61
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1025685.27,320151.85
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25832.97,6094.32
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,76496.1,20498.56
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2961.45,1361.98
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21692.05,6204.83
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16601.44,4950.39
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5520.9,750
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1176142.59,360310.54
K000389,2018 HON. RO KHANNA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1176142.59,360310.54
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,408.1,230.45
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,821977.71,264391.58
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,55692.19,11099.91
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70500.46,17848.33
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,47596.2,46767.55
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45403.4,11935.85
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2351.99,347.83
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9372.54,1107.97
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1053302.59,353729.47
K000390,2018 HON. RUBEN J. KIHUEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1053302.59,353729.47
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1349.37,222.22
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1016970.77,330239.11
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,71898.44,16593.59
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,83136.27,22484.6
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2607.58,438.96
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22960,5580
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,33947.74,25849.31
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5111.96,453.02
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1237982.13,401860.81
K000380,2018 HON. DANIEL T. KILDEE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1237982.13,401860.81
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2313.92,212.42
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,963216.99,276769.85
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,46862.17,8186.69
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,89428.78,20247.36
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2688.69,426.31
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26505.5,5580
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,36437.43,27425.92
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,23269.66,8023.42
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1190723.14,346871.97
K000381,2018 HON. DEREK KILMER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1190723.14,346871.97
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34946.62,15584.79
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,983498,251926.65
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,60760.82,19964.6
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,84741.26,16571.03
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16954.05,6955.2
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19740,5280
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,35802.49,12295.1
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4421.17,483.99
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1240864.41,329061.36
K000188,2018 HON. RON KIND,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1240864.41,329061.36
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,94231.3,480.31
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,786833.58,220935.33
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14300.19,2471.4
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,110401.35,28480.97
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,84077.96,6308
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28305,8940
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,61227.38,44274.45
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7584.96,1692.24
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1186961.72,313582.7
K000210,2018 HON. PETER T.  KING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1186961.72,313582.7
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1200.16,147.47
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1088763.86,390315.41
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,87116.77,22120.5
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,10,0
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,75705.46,20480.62
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,842.58,280.23
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25037.24,5870.79
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15841.5,2408.37
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,10573.22,3257.02
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1305090.79,444880.41
K000362,2018 HON. STEVE KING,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1305090.79,444880.41
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,32528.35,5298.89
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,993754.47,295733.35
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47954.02,14091.22
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,102950.66,24496.03
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,24904.7,2441.95
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24582.25,6405
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,29815.92,16123.01
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1555,360
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1258045.37,364949.45
K000378,2018 HON. ADAM KINZINGER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1258045.37,364949.45
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,116164.22,5335.55
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,885502.58,277777.71
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,41960.15,11696.06
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,111653.8,32564.84
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,100317.77,322.15
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,37471,8741
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12794.77,3489.1
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3147.5,615.89
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1309011.79,340542.3
K000387,2018 HON. STEPHEN KNIGHT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1309011.79,340542.3
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,38247.73,493.71
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,870696.42,259963.38
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40167.56,13150.02
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,900,0
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70179.31,20514.92
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,70603.19,11532.72
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19685,5405
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,39899.41,26861.68
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4283.44,1964
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1154662.06,339885.43
K000391,2018 HON. RAJA KRISHNAMOORTHI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1154662.06,339885.43
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,59027.5,469.89
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,905936.75,255071.1
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,45235.15,9376.58
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,1200,0
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,120323.83,27615.6
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,64937.49,316.43
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26650.52,6342
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9784.46,1180.09
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4415.87,419.01
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1237511.57,300790.7
K000382,2018 HON. ANN M. KUSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1237511.57,300790.7
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,41062.57,969.76
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,862291.04,303512.75
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49466.11,6969.28
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,92180.29,23584.7
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,47081.86,87.9
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22574.36,7632.95
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11771.16,883.23
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4472.79,628.66
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1130900.18,344269.23
K000392,2018 HON. DAVID KUSTOFF,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1130900.18,344269.23
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20772.21,208.67
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1133020.16,336804.27
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,65683.92,16180.6
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,73694.91,20014.85
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,30167.63,28.85
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16954.75,4335
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3267.89,648.29
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2144.25,-70.74
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1345705.72,378149.79
L000573,2018 HON. RAUL R. LABRADOR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1345705.72,378149.79
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,58067.25,7885.3
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,922857.61,276539.81
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,41600.69,9071.65
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,97044.48,25726.42
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10613.46,209.85
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23869.06,6496.68
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17111.61,9759.62
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4716.55,499.78
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1175880.71,336189.11
L000585,2018 HON. DARIN LAHOOD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1175880.71,336189.11
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24640.48,1480.44
L000578,2018 HON. DOUG LAMALFA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1024602.44,287739.56
